;Topico0
"rt igarzonvallejo aca pueden ver foro plebiscito unisabana rafael nieto loaiza jorge ivan cuervo labelurl
";0.94205
"circunstancias tiro borracho puede modificar manera dramatica proceso carlos velandia gestor paz eln
";0.94205
"reglas formales normas morales normas sociales estan alineadas mas economico llegar acuerdos antanasmockus
";0.94205
"siempre riesgo ser desplazados ahora consumidores adquieren servicios activos mauricio carreno gedigital haceb
";0.94198
"llego hora justicia hable medio acuerdos politicos fiscal nestor humberto martinez fiscaliacol lapazesposible
";0.94195
"hoy santa misa motivo memoria liturgica san josemaria escriva balaguer hora 1220 p m oratorio labelurl
";0.94189
"rt profebarreto maestria pedagogia visita institucional colegios san jose santa catalina siena maicao educaunisaba
";0.94183
"ustedes viven estrato 87 recorri ciudad eleccion manda dosis humildad grande francisco santos
";0.94176
"rt comsabana natalia pinzon jefe becas ayudas economicas explica beneficios economicos ofrece unisabana ahorasoycomsaban
";0.94176
"comenzo noviolenciaton jueves invitamos cine foro dr martin luther king jr historical perspe labelurl
";0.9417
"rt unisabanaradio modo elige carrera quieren hacer propio programa radio pasen estudio unisabana rad
";0.94169
"adivinen cuantos concejales bogota viven ciudad bolivar cero desconexion elector elegido francisco santos
";0.94151
"rt metrodemedellin metro eafit obtienen nueva patente internacional sistema detectar defectos redondez ruedas ht
";0.94138
"pregunta hoy si posible implementacion acuerdos si posible negociar eln si posible renegociar
";0.94134
"ser victima matoneo mundo real incrementa 10 posibilidades serlo rede sociales sandracortesi respetoenredes
";0.94123
"rt juancmartinez lanzamiento libro estudios derecho consumo homenaje alvaro mendoza ramirez aporte regimen jurid
";0.94102
"rt unisabanaradio menos 24 horas cumplir anos sensaciones invaden alegria emocion gratitudgracias familia usr
";0.94051
"unico creia iba ganar partido incluyendo alvaro uribe francisco santos exvicepresidente colombia
";0.93813
"politicos pusieron peso pusieron teja zinc bulto cemento expreso opinion francisco santos
";0.93809
"rt deuniandes medallista olimpico oscar figueroa visito u dejo mensaje estudiantes curso practica social labelurl
";0.93808
"rt minjusticiaco aestahora ministro enriquegilbgil participa foro plandecenal justicia organizado colegio abogados rosar
";0.93805
"rt fcardioinfantil acuerdo permitira estudiantes medicina pongan practica conocimientos dr santiago cabrera urosa
";0.93804
"primero sonreir edna hurtado cesar yepes juan pablo soche charla formacion volunta labelurl
";0.93791
"josefina agudelo podemos hacer panorama retador portafolios iniciativas idi ser sostenibles colombiacompite
";0.93791
"veces quemar naves seguir adelante dejar hacer mismo cambiar diadelperiodista creatividad mtascon
";0.93785
"rt unisabanaradio 10k twitter muchas gracias permitirnos llevarles tantas historias medio radio usr10k
";0.93784
"aceptemos reto desarmar ninos soldados colombia paz colombia neila diaz profesora psicosabana1 labelurl
";0.9378
"domingo hablo dolor pais elecciones mas limpias transparentes pesar desequilibrio francisco santos
";0.9378
"rt cespedeslinam magistrado consejo francia facultad jurisprudencia urosarionews catedra inaugural especializacion derecho ad
";0.9378
"paz etapa posterior mas compleja mas larga humberto calle jefe equipopazgob beneficiosdelapaz
";0.93775
"rt concejodebogota hora ivan dario gomez lee delegado conciliacion administrativa pgncol interviene catedrasxbog
";0.93774
"reglas juego rama judicial operan jep rafael nieto loaiza ex vicemin justicia labelurl
";0.9377
"rt economiauandes documentocede no26 land child labor and schoolinglongitudinal evidence from colombialabelurl ht
";0.93768
"aun tal proceso totalmente atipico mundo parezca carlos velandia gestor paz eln
";0.93762
"rt cancilleriaur jeroen roodenburg embajador reino paises bajos colombia urosarionews explorando proximas colaborac
";0.93762
"espacio publico requiere habitantes calidad accesibilidad poder ofrecer interaccion social salud recreacion
";0.93761
"va mas humanismo mas sensible piensa solo terminos matematicos maria clara aristizabal
";0.93761
"rt uremprende si podemos hacer cosas cambien queremos ser agente cambio carolinaavila lideresemprendedores2017
";0.9376
"rt facisouniandes si ingles aun fortalezas pueden mejorarlo mientras disfrutan cafecito miprimerdiaenuniandes ht
";0.9376
"6400000 brutos mal informados bueno sigue pensando respuesta francisco santos interpelacion asistente
";0.93754
"rt ministeriotic conectese siga vivo panel conductas estudiantes rede sociales uniandes respetoenredes ht
";0.93754
"rt ministeriotic conectese siga vivo panel conductas estudiantes rede sociales uniandes respetoenredes ht
";0.93754
"rt francisccardona columna ciro parra decano facultad educacion unisabana ser pilo paga verdad labelurl
";0.93747
"rt secredistmujer acuerdo 1 oportunidad superar brechas genero violencias mujeres martha ordonez cequidad http
";0.93746
"rt congresovisible diadelamujer datos clave percepcion roles genero colombia trabajo mujeres congresistas htt
";0.93742
"mensaje victoria derrota mensaje politico mas bello puede mandar sociedad vamos altura
";0.93741
"ciudadanos aca ir campo ver verde tomine va ser parque espectacular enriquepenalosa
";0.93741
"congestion autopista altura peaje nortesur carro averiado via tomar vias alternas bogotasemueve
";0.93739
"rt upbcolombia aumento parque automotor principales razones aumento contaminacion aire maria victoria toro
";0.93738
"rt educaunisabana ciroparram maestros reto ayudar lograr lapaz pais ustedes estan construyendo pais
";0.93738
"rt jrestrp felicitaciones cristina pardo egresada profesora urosarionews eleccion magistrada corte constitucional orgu
";0.93733
"crecimientoverde mas union comunidades cientifica generadora politicas mejor mitigacion cambio climatico loboguerrero
";0.93729
"rt innpulsacol implementamos metodologia rede uniandes pilar metodologia produccion mas limpia aprender haciendo
";0.93727
"rt inguniandes construiran progamaran crearan optimizaran emprenderan haran mejor pais bienvenidos futuros ingenieros labelurl
";0.93726
"pais exceso normas prioridad debe ir personas mas responsabilidades jorge giraldo policiaparalapaz
";0.9372
"rt comsabana ser profesora asistente nuevo escalafon unisabana da estilo bien representados cristiocampo labelurl
";0.93719
"terreno civil estable sociedad democratica c tognato director centro nicanor restrepo santamaria par labelurl
";0.93718
"premios gemis reconocen mejores proyectos finales ingenieria sistemas vea gala hoy 500pm labelurl
";0.93713
"rt aniromerowills 28 alumnos diferentes regiones pais ecuador maestria asesoria familiar ifaunisabana unisabana labelurl
";0.93711
"senora dice vote ustedes van hacer ustedes arreglan francisco santos exvicepresidente colombia
";0.93709
"carolinaareyes hola lamentamos sucedido puede informarnos lugar campus encontraba informaremos planta fisica
";0.93703
"educaunisabana profesor jeffergm explica podemos ayudar disminuir contaminacion bogota via citytv unisabana
";0.93698
"aceptemos reto desarmar ninos soldado pais columna neila diaz psicosabana1 via eltiempo labelurl
";0.93695
"generarle confianza farc ayer dio primer paso amnistia llegue francisco santos exvicepresidente
";0.93694
"hoy edad promedio seres humanos aparecen rede sociales 3 meses gestacion jcdiazbohorquez ifaunisabana
";0.93683
"rt derechousabana ii jornadas internacionales propiedad intelectual cedepi cordobamarentes juancmartinez unisabana comsabana ht
";0.93682
"pot puso peaton arriba piramide seguir fortaleciendo santiago ortega escuela ingenieria sosporelaire
";0.9367
"rt economiauandes 400pm perspectiva fiscal colombia reforma tributaria estructural gasto publico congresoeconomia vivo labelurl
";0.93652
"derecho penal trabajo mirada doble via autores ana munoz ricardo posada labelurl investigacionuniandes
";0.9365
"rt elpulso congreso internacional salud tic 30 eafit mayor informacion comunicarse 35305852 salud20eafit labelurl
";0.93648
"rt arqdisua viaje traves arquitectura india ruta corbusier profesora invitada maria cecila obyrne labelurl
";0.93641
"cumbiera intelectual cantante kevin johansen nominado tres veces grammy sono andes labelurl
";0.93317
"cumbiera intelectual cantante kevin johansen nominado tres veces grammy sono andes labelurl
";0.93317
"cumbiera intelectual cantante kevin johansen nominado tres veces grammy sono andes labelurl
";0.93317
"cumbiera intelectual cantante kevin johansen nominado tres veces grammy sono andes labelurl
";0.93317
"presidente santos bajo umbral dejo opcion abstenernos obligo ir francisco santos
";0.93302
"rt cicrco urosarionews arranca panel dih jep danilorojas201 restrepojcamilo juanc foreroalberto fergusson
";0.93299
"rt angelamaria29 conversatorio podemos esperar visita papa panelistas unisabana prensaurosario unijaveriana elti
";0.93299
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93292
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93292
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93292
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93292
"conocimiento conductas terceros civiles jep rafael nieto loaiza ex vicemin justicia labelurl
";0.93291
"enfriar atomos obtener reloj mas preciso mundo visita nobelprize wiiliam phillips labelurl
";0.93291
"colombianos dieron semejante leccion democratica semejante leccion dignidad francisco santos exvicepresidente
";0.93288
"rt igarzonvallejo letra menuda columna elespectador reacciones fallo cconstitucional fast track htt
";0.93288
"ayer triunfadores perdedores mensaje entendi tan grande pacto benidorm francisco santos
";0.93287
"rt fcardioinfantil integrar urosarionews fcardioinfantil unico equipo multidisciplinario podemos lograr dr jua
";0.93285
"rt alumnisabana asi culmina trilogia encuentros alumni eicea gracias habernos acompanado administradore
";0.93285
"hablar beneficios paz prediccion increiblemente abstracta humberto calle jefe equipopazgob beneficiosdelapaz
";0.93284
"congresodefamilia mas nineras electronicas mas biberones digitales encargados educar hijos jcdiazbohorquez
";0.93281
"hagamos mercadeo entorno capitalismo consciente mercadeo debe ser siempre social davidescobara labelurl
";0.93279
"rt unisabanaradio sintonice hora vocesdelahistoria bajo direccion alba sachica profesora facultad filosofia
";0.93279
"dilema casa debido tareas escolares columna tany fernandez guayana profesora ifaunisabana labelurl
";0.93276
"participa conferencia new and reemerging infectious diseases risk responses and consequences labelurl
";0.93274
"podemos ser agentes criticos cambio decir cosas generen cambio tpaffenholz investigacionesparalapaz
";0.93273
"rt samuelespinal95 asi vivio donaton mocoa urosarionews gracias demostrar significa formacion huma
";0.93273
"serie grandes maestros fals borda intelectual influencio ciencias sociales labelurl via elespectador
";0.93272
"rt industrialandes recreobog proyecto desarrollado conjunto copa epiandes busca fomentar actividad fisica labelurl
";0.93272
"munur16 guillermo fernandez representante adjunto oficina colombia naciones unidas dd hh labelurl
";0.93272
"seminario investigacion fcnm molecular basis of adaptive phenotypes in tropical butterfly labelurl
";0.93271
"molecular basis of adaptive phenotypes in tropical butterfly seminario investigacion fcnm labelurl
";0.93271
"ricardojllo puede contactar repres telefono 2619500 ext 9020 correo representanteseafiteduco 22
";0.93268
"macartizaron justicia paz triste quedaron aprendizajes pasaron cosas interesantes francisco santos
";0.93267
"jurisdiccion especial paz prospectiva piensa futuro juan carlos forero decano jurisprudencia labelurl
";0.93267
"90 votaron quieren paz paz distinta pido entiendan mensaje francisco santos
";0.93266
"trie edi mulyani exembajadora indonesia colombia hablo eafit empoderamiento mujeres esce labelurl
";0.93265
"ingenieros uniandinos trabajan proyecto lsst large synoptic survey telescope mapear universo labelurl
";0.93264
"sigue preservar cese hostilidades mas importante cuidarlo guantes seda francisco santos
";0.93257
"grupos copa epiandes apoyan proyecto recreovias inteligencia analitica toma decisiones idr labelurl
";0.93256
"directivos hacemos buen uso correo electronico reflexion ciro gomez profesor inalde labelurl
";0.93256
"ofrecemos 22 moocs educacion finanzas mercadeo fisica literatura emprendimiento desarrollo videojuego labelurl
";0.93255
"juan carlos visbal morales cirujano gastroenterologo clinunisabana explica abc cancer colon labelurl
";0.93255
"rt fuerzasmilcol fuerzasmilitares participan foro justicia especial paz realizado urosarionews jep memori
";0.93254
"carlos arevalo profesor maestriaderintl compartio punto vista decision brexit via bluradioco labelurl
";0.93254
"profesora andes nueva vicepresidenta academy of pavement science and engineer excelenciauniandes labelurl
";0.93252
"profesora andes nueva vicepresidenta academy of pavement science and engineer excelenciauniandes labelurl
";0.93252
"grupos copa epiandes apoyan proyecto recreovias inteligencia analitica toma decisiones idrd labelurl
";0.93252
"opusdeicolombia gracias labelurl gracias narra tres minutos trazos vida mons javier echevarria
";0.93249
"rt uniandinosiempr defrauden demas nunca defrauden ustedes mismos frank pearl invitado gradosuniandes labelurl
";0.93245
"carlos enrique vimos llevar mensaje vision compartida da humanidad administracion ami labelurl
";0.93244
"jeffrey checkel sfu urosario conferencia the social dynamics of civil war labelurl labelurl
";0.93243
"paz compromiso social implica conocimiento mas alla manipulacion emociones nicolas montero
";0.93243
"labor ximenapena cambio vida varias mujeres pais descubra apoye causa solidaridaduniandes labelurl
";0.93243
"the social dynamics of civil war profesor jeffrey checkel sfu canada labelurl labelurl
";0.93242
"rt bogoshorts miles emociones bajo cielo estrellado pierda bogoshortsbajolaluna plazoleta cai uniandes labelurl
";0.9324
"jurisdiccion especial paz juan carlos forero decano facultad jurisprudencia urosario beneficiosdelapaz labelurl
";0.93239
"rt unisabanaradio felicidades pat pauliscs nicolas bello ganar categoria direccion fotografia proyecto
";0.93238
"servicio empresa asi evento customer phd academy ximena campos estudiantes administracion labelurl
";0.93237
"dinamica empresarial servicios educativos ubicacion geografica potencial fortalezas region sabanacentro sabanacv
";0.93236
"lothar witte director fundacionfescol mpachoncv decana politicaur apertura seminario reforma seg labelurl
";0.93234
"rt dvelasco82 grandes analistas sector publico privado academico forofinanciacionctei urosarionews urinvestigacion noalrecor
";0.93234
"universidad lugar lideres futuro aprenden ser agentes cambio maria emilia correa labelurl
";0.93233
"rt nlincolombia muchas gracias fliporg itmmedellin eafit westwingbz dosorio2011 apoyo organizacion diplohac
";0.93229
"destacamos oscar guillermo garcia rivas alumno distinguido facultad filosofia ciencias humanas labelurl
";0.93228
"rt hernanolano jueves pasadoxv congreso filosofia derecho cidunal derechousabana historiavoces filosofiaudea philo
";0.93226
"familia matrimonio hijos primera medicion sondeo termometro familia ifaunisabana via elespectador labelurl
";0.93223
"rt unisabanaradio dime escuchas dire profesores administrativos plasmaron musica favorita playlists ht
";0.93219
"salud clinunisabana aprende identificar sintomas accidente cerebro vascular puedes salvar vida labelurl
";0.93218
"maria camila gallego graduada alumnisabana filosofia beneficiaria colfuturo estudia maestria escocia labelurl
";0.93218
"huggerisland magico simple gracias eafit eafitegresados compartir sueno lee articulo completo
";0.93217
"diplomados programas forum mercadeo ventas gerencia estrategia finanzas gestion humana tecnologia labelurl
";0.93216
"rt economiauandes inicia intervencion cesar mantilla cesarmant profesor econurosario simposio crecimientoverde envivo labelurl
";0.93216
"barbara oakley coautora aprendiendo aprender visito uniandes compartio mejores tecnicas estudio labelurl
";0.93215
"salud impacta social economico politico pais debemos ver posconflicto cara futuro l labelurl
";0.93213
"rt mediuniandes dr londono entrevista cmilanoticia calidad aire impacto buena salud fsfbsalud labelurl
";0.93213
"rt ulasallista metrodemedellin g8 creando alianzas colegiaturacol upbcolombia universidadces universidadeia eafit udemedel
";0.93212
"apps emprendimiento sergiollanoa profesor comsabana jurado the world summit award wsaoffice labelurl
";0.93207
"gael giraud economista jefe afd comienza intervencion macroeconomics and climate crecimientoverde labelurl
";0.93206
"ninguna campana presente hoja vida tampoco tenia ningun requisito posesionarme enriquepenalosa
";0.93205
"muevete virtualmente forma facil dinamica atractiva practicar diferentes tipos actividad fisica labelurl
";0.93201
"guerrilla institucionalidad va poder dar salto calidad necesitamos sergio guarin ideaspaz
";0.932
"senor rodrigo londono vuelvo decir timochenko haciendo transito sociedad importante f santos
";0.932
"rt alumnisabana unisabana sigue respondiendo sociedad desarrollo institucion decana eicea hilda aran
";0.93199
"rt bienestarsabana dale segunda oportunidad ropa juguetes utilizas casa familias misionsabana caj
";0.93196
"manuel sanchez comparte seminariospapaunisabana 7 lecciones pontifex comunicar fe comunicacion abierta dinamica
";0.93195
"rt jimenahurtado mundo virtual mundo tejiendo relaciones mundo mas real diana agudelo d
";0.93195
"advertencias reintegracion alp ozerdem centre for peace and reconciliation study covcampus labelurl
";0.93193
"rt sicsuper sic otorgo patente invencion uniandes hospital universitario san ignacio chudelyon labelurl
";0.93192
"rt unisabanaradio futuros padres unisabana van llegando k1 enkrretate especial contados minutos
";0.93192
"educacion debe ser mas integral hablar pedagogia mas dialogante julian zubiria labelurl
";0.93192
"debemos ser hacer cambio queremos ver mundo andres morales solidaridaduniandes quieroestudiar labelurl
";0.93192
"rt msftcolombia urosarionews casarinmarco gracias capacidad acceder informacion podemos prevenir problemas corru
";0.93191
"rt facisouniandes pablo patino ciencias sociales dice mepongolostenis apoyemos carrera senek labelurl ht
";0.9319
"rt uniandinosiempr sueno generacion paz utopia alejandro rojas graduando inguniandes gradosuniandes ht
";0.93185
"supresion costos conflicto implica si beneficio humberto calle jefe equipopazgob beneficiosdelapaz
";0.93181
"rt filmmedellin acompanamos ceremonia premiacion clausura primer espectacular fismed eafit miraenserie telemedellin
";0.9318
"karemvip alumnisabana tambien puedes mandar datos dm contactaremos gracias inter saludo
";0.93175
"medellininvestiga 2016 exalta labor investigativa michel hermelin arbaux profesor emerito universi labelurl
";0.93174
"rt gastronomiacol libro cocina colombiano elegido mejor texto gastronomico mundo unisabana labelurl gas
";0.93173
"hambre contemporanea mas violenta historia pues causa carencia sino concentracion bienes
";0.9316
"asi feria laboral virtual alumnisabana espacio permite graduados construir plan carrera labelurl
";0.93154
"rt timelinetv hoy acompana set timeline abogado docente eafit david suarez tamayo labelurl
";0.93151
"rt jrestrp expresidente cesar gaviria debateplebiscitour urosarionews eltiempo pnudcolombia fundacion hanns seidel labelurl
";0.93145
"hoy retos inclusion social respecto temas ambientales clara ligia solano subdirectora labelurl
";0.93143
"rt profebarreto unisabana educaunisabana ciroparram participa panel cumbre lideres educacion 2016 semanaed labelurl
";0.93142
"rt jrestrp lanzamiento nuevo pregrado urosarionews maccurosario paso adelante innovacion volviendo raices
";0.9314
"rt oeccuninorte continua ciclo ponencias experiencias innovacion investigacion yasbley segovia unisabana retodigit
";0.93139
"rt paulocepeda siempre mepongolostenis correr 10k quieroestudiar uniandes toda senek uniandinosiempr http
";0.93137
"alexxpino saludos debe enviar solicitud autorizacion escrita firmada graduado correo admcertificadoseafiteduco
";0.93128
"hilda arango ortega decana eicea nueva presidenta consejo latinoamericano escuelas administracion labelurl
";0.93112
"rt urbameafit plataforma puede flotar permanecer tierra respondiendo situaciones inundacion patente eafit labelurl
";0.9311
"rt eafitpereira hacer curso puedes organizar trabajo tareas datos tomar mejores decisiones labelurl
";0.93106
"rt cideruniandes ix seminario internacional investigacion urbanismo bogota barcelona mas informacion labelurl ht
";0.93069
"cumbiera intelectual cantante kjohansen nominado tres veces grammy sono andes labelurl
";0.92708
"demandamos justicia aparato judicial consolidado nestor humberto martinez fiscaliacol procedimientoabreviado
";0.92703
"jamas pense pueblo colombiano pudiera encima dirigentes demostraron francisco santos
";0.92699
"conozca microalgas intentaran descontaminar cienaga complejo cenagoso santiago apostol sucre labelurl
";0.9269
"conozca microalgas intentaran descontaminar cienaga complejo cenagoso santiago apostol sucre labelurl
";0.9269
"profesor fcvitanic facultad filosofia ciencias humanas ascendio categoria profesor asistente labelurl
";0.9269
"ciberbullying aumentan adolescencia tardia disminuyen edad adulta gordon ingram facisouniandes labelurl
";0.92687
"creo eleccion mas informada dado colombia francisco santos exvicepresidente republica
";0.92685
"rae incorporar nuevos terminos castellano debe responder nuevas necesidades expresivas labelurl
";0.92684
"creemos fervorosamente nuevos instrumentos combatir crimen ser eficientes martinez fiscaliacol labelurl
";0.92683
"rt prensaurosario hombres enamoran ojos mujeres oido drpalacios14 dementescuriosas urosarionews adncolom
";0.92682
"reviva transmision evento sigue despues plebiscito francisco santos carlos velandia labelurl
";0.92679
"fcvitanic profesor facultad filosofia ciencias humanas invitado elespectador analizar pos labelurl
";0.92676
"rt catalinalassor ascenciolina miedo amor amor precursor cambio pesar miedo urosarionews labelurl
";0.92675
"rt hernanolano villavicencio seminariospapaunisabana unisabana vaticanes newsvaes episcopadocol gobmeta devillavicencio ll
";0.92674
"rt aniromerowills revista apuntes familia mirada paz relaciones familiares ifaunisabana unisabana labelurl
";0.92673
"rt derechousabana participa tercera version diplomado derecho laboral unisabana visionotri benvicente labelurl
";0.92673
"rt facisouniandes podemos atacar cambiar cualquier problema magico tomar accion nobelpazenlosandes
";0.92672
"visita sitio periodico nova et vetera disfruta mejores contenidos linea labelurl labelurl
";0.9267
"visita sitio periodico nova et vetera disfruta mejores contenidos linea labelurl labelurl
";0.9267
"generacion solo consume sino modifica va consumir mauricio pino generacionquetransforma labelurl
";0.92669
"katherine ramirez graduada eicea encontro agro negocios campo investigacion estudio labelurl
";0.92666
"rt profebarreto estudiantes profesores unisabana educaunisabana arna2017 grandes aprendizajes experiencias desarrol
";0.92665
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92663
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92663
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92663
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92663
"miplandecenal mesas trabajo avanzan generacion propuestas afrontar grandes retos educacion labelurl
";0.92663
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92663
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92663
"rt hernanolano articulo indexado unisabana derechousabana ucooperativacol cconstitucional ddhhydih transicionalcol comsabana labelurl
";0.92662
"interesa conocer mas debida diligencia herramienta prevenir soborno transnacional visita labelurl
";0.92662
"rt unisabanaradio visita estudiantes gimnasio campestre estan estudio aprendiendo produccion locucion
";0.92662
"apoyo mas 6000 donantes quieroestudiar cumplido cientos suenos conozcalos solidaridaduniandes labelurl
";0.9266
"rt ideaantioquia eafit gobantioquia luisperezg telemedellin teleantioquia genmasenergia asambleantioqui 360radioco alangelop
";0.92659
"eafit vivo labelurl panel empresarios pactoglobal isaconexiones gruponutresa gruposura epmestamosahi grupoexito
";0.92658
"grandes maestros fals borda intelectual influencio ciencias sociales labelurl via elespectador
";0.92658
"gatos pardos publicacion jose rodriguez iturbe mirada culturalpolitica realidad latinoamericana labelurl
";0.92658
"articulo unperiodico enfriar atomos fascinante nobel fisica william phillips visita labelurl
";0.92656
"muchas empresas optamos respetar cultura negocios adquirimos preservar filosofia transve labelurl
";0.92655
"aprendiendo ensenar asi preparan 56 nuevos integrantes programa semillero profesores labelurl
";0.92655
"rt icfescol felicidades estudiantes ganadores propuestas investigacion seran financiadas icfes investigoporlaeduca
";0.92654
"rt ifaunisabana tecnologia quite paz casa pautas seguro tic congreso familia labelurl
";0.92653
"rt inalde cuales 5 retos convencionales debe afrontar gerente jorgeivangomezo analiza revistadinero labelurl
";0.92652
"enrique bayer presidente asociacion amigos movilidadbogota cablenoticias periodista juliana luchi labelurl
";0.92652
"rt economiauandes interviene hernando zuleta hzuleta director idel cesed uniandes vivo labelurl labelurl
";0.92652
"4 virtudes papa francisco mundo empresarial jorgeivangomezo profesor inalde via revistadinero labelurl
";0.92651
"juan carlos forero analiza tipos sanciones jurisdiccion especial paz forobeneficiosdelapaz labelurl
";0.9265
"jugando apoye proceso vi cometiendo errores eln epl crecieran santos
";0.92649
"darwin cortes juan m gallego profesores econurosario cuya investigacion publicada guardian labelurl
";0.92649
"bob dylan gano nobel literatura opinion profesor historia rock luisferalgarra labelurl
";0.92649
"comision verdad ser totalmente independiente gobierno farc poner comisionados f santos
";0.92649
"programas forum mercadeo ventas gerencia estrategia finanzas responsabilidad social tecnologia labelurl
";0.92649
"clave exito curiosidad labelurl william phillips premio nobel fisica 1997 cate labelurl
";0.92649
"tres profesores ur participaran encuentro premios nobel economia lindau alemania labelurl
";0.92648
"historia laura tamayo solo mas 1800 cambiado gracias quieroestudiar descubrala labelurl
";0.92646
"historia laura tamayo solo mas 1800 cambiado gracias quieroestudiar descubrala labelurl
";0.92646
"paz desafios colombia editorial nueva edicion revista nova et vetera labelurl
";0.92645
"tres profesores urosario participaran encuentro premios nobel economia lindau alemania labelurl
";0.92645
"francia segunda patria casos vincent van gogh frederic chopin labelurl frcol2017 labelurl
";0.92644
"posconflicto pais enfrenta reto cuanto salud mental ciudadanos jiovani arias labelurl
";0.92644
"jugamos cartas pusieron cuantos avisos viste campana francisco santos promotor
";0.92641
"programa paiis facultad derecho enfoca igualdad inclusion social ddhh apoyelo labelurl
";0.92641
"consejos usted diga si acepto matrimonio fracase intento via elespectador labelurl
";0.9264
"radio magica validadora alejovillalobos do generaciones sola radio consejoech echur labelurl
";0.9264
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92638
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92638
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92638
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92638
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92638
"radio lugar ir indacastellanos conversatorio do generaciones sola radio echur labelurl
";0.92636
"rt dgomez6 ganate marrano participa carrera internacional urfestival2016 urosarionews cancilleriaur admoninterur labelurl
";0.92636
"rt unisabanaradio acevedocarolina paso microfonos unisabana radio invito ver toctoc teatrolibrebog labelurl
";0.92636
"the social dynamics of civil war profesor jeffrey checkel politicaur labelurl
";0.92635
"rt lasabanaabroad investigadores unisabana participando webinar pitch research w faffrobert from uqnews labelurl
";0.92634
"ximenapena cambio vida varias mujeres pais descubra apoye causa innovadora labelurl
";0.92633
"nocion empresarial cambio grandes industrias 1990 negocios digitales hoy manu labelurl
";0.92633
"exaltacion estudiantes distinguidos merito academico ceremonia entrega becas urosario suenoser labelurl
";0.92632
"rt dapardantioquia eafit dapardantioquia participa seminario evaluacion riesgo sismico toma decisiones labelurl
";0.92631
"rt opusdeicolombia mensaje prelado labelurl acompanar santo padre viaje fatima oracion amor
";0.9263
"rt hablemosdepazur interviene marlene orjuela defensora ddhh especializada cultura paz hablemosdepazur labelurl
";0.92629
