;Topico3
"solo 19 10 millones estudiantes colombia cursan programas alta calidad daniel payares labelurl
";0.93493
"rt agenciatierras manana eafit continuamos socializacion proyecto ley tierras recuerda inscripcion previa htt
";0.93471
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93047
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93047
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93047
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93047
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93047
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93047
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93045
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93045
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93045
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93045
"rt inguniandes directo periscope daniel cadena luisguzman corredores 5to lugar carrerademodossemanamovilidad 45mi labelurl
";0.93043
"rt oaduniandes recordando ayeryhoy edificio mccarthy bloque j vista departamento matematicas cienbiolandes matematic
";0.93043
"rt hernanolano felicidades unisabana 37 anos comsabana derechousabana trenusabana alumnisabana clinunisabana medicinau
";0.93041
"pregunta parece justificable subirle tarifa tm 10 sitp 17 minimo subio 7
";0.9304
"noticiaun unmanizales disenan brasier electronico deteccion cancer mama labelurl orgulloun via unimedios
";0.93039
"estudiantes usingenieria construyen carro electrico amigable medio ambiente proximo destino detroit labelurl
";0.93039
"rt hernanolano hace minuto salimos itinerario trenusabana trensuburbano unisabana derechousabana turistrencol eicea labelurl
";0.93038
"cine lomejordelano mejores peliculas 2016 segun blog tiempo cine jeronimorivera recomendado
";0.93037
"noticiaun reserva van der hammen valiosa joya ambiental gonzaloandradec labelurl via unimedios
";0.93037
"noticiaun manizales red bibliotecas amplia inventario nuevas publicaciones unmanizales labelurl via unimedios
";0.93037
"rt oaduniandes ultimo ayeryhoy ano capilla campito san jose throwbackthursday tbt felizjueves labelurl
";0.93036
"felices equipo usingenieria supera 10 pruebas tecnicas clasifica pruebas pista colombia labelurl
";0.93034
"felicitaciones paula andrea roa sanchez geraldine bustos zamora dissertum revistavirtual estudiantes labelurl
";0.93032
"hace 10 anos impensables alcances videojuego comunidad global jaime h borja mediosdigitalesur
";0.93032
"rt usembassybogota promesacontinua2017 realizara trabajo humanitario proveera cuidado medico dental veterinario juntosporlaguajir
";0.93031
"felizmiercoles ten cuenta utilizar funciones ahorro tinta vayas imprimir ahorraun conectate labelurl
";0.93031
"subsidiando sistema tm sitp mas 700 mil millones pesos ano enriquepenalosa
";0.9303
"ocho vehiculos fabricados estudiantes ingenieria mecanica competiran segundo grand prix sabana labelurl
";0.9303
"rt discuniandes orgullo uniandino articulo seleccionado best paper cibse 2017 inguniandes uniandes labelurl
";0.9303
"rt mineducacion nochedelosmejores 16 estudiantes bogota 14 estudiantes cali 4 floridablanca mejores 50 b
";0.93029
"rt mineducacion nochedelosmejores 16 estudiantes bogota 14 estudiantes cali 4 floridablanca mejores 50 b
";0.93029
"rt oaduniandes bloque ayeryhoy hogar hermanas buen pastor hoy cienbiolandes uniandes throwbackthursday labelurl
";0.93028
"rt monsieurjournal sabana universidad privada mejor reputacion colombia segun rank merco 2016 labelurl s
";0.93028
"rt serpilopaga dudas programa serpilopaga mineducacion dispuesto do lineas telefonicas resuelvas http
";0.93025
"15 aplicaciones moviles indispensables volver clase lista recomendada unisabana via revistadinero labelurl
";0.93025
"rt usingenieria hoy detroit estudiantes visitan thehenryford asisten conferencias automatizacion ensamblaje carros
";0.93025
"rt uocpsicoedu revista ethe editada uoc uniandes referente mundial educacion labelurl cc uocuniversi
";0.93024
"dona libro nino casanare 3 6 abril porterias ml franco sd solidaridad organiza labelurl
";0.93024
"dia mundial tabaco 2017 cigarrillo adiccion deja cada ano 7 millones muertes labelurl
";0.93023
"rt unisabanaradio empieza hacer literatura ficcion naufragar intento historia galeon nelson f pad
";0.93022
"carlos gaviria profesor gastronomia eicea presenta libro tecnicas profesionales cocina colombiana labelurl
";0.93021
"rt oaduniandes ayeryhoy talleres arquituniandes vista capilla actualmente biblioteca arq throwbackthursday tb labelurl
";0.93021
"torre seneca 628 cupos 243 apartamentos inicio funcionamiento cuenta primeros habitante labelurl
";0.9302
"torre seneca 628 cupos 243 apartamentos inicio funcionamiento cuenta primeros habitante labelurl
";0.9302
"dia mundial tabaco 2017 cada ano cigarrillo deja siete millones muertes labelurl labelurl
";0.9302
"dia mundial tabaco 2017 cada ano cigarrillo deja siete millones muertes labelurl labelurl
";0.9302
"rt jeronimorivera peliculas animacion jovenes ninos mas alla disney pixar labelurl texto hoy
";0.9302
"guerrillero va ser sancionado juzgado investigado juan carlos henao uexternado elretodelajep
";0.9302
"libro tecnicas cocina colombiana galardonado mejor libro cocina mundial labelurl via eltiempo
";0.9302
"torre seneca 628 cupos 243 apartamentos inicio funcionamiento cuenta primeros habitante labelurl
";0.9302
"articulo unperiodico especial san andres tres anos fallo problematico labelurl uncaribe unimedios
";0.9302
"rt hernanolano ponencia lista presentada unisabana derechousabana lasabanaabroad obduliovp elnuevosiglo boyacasietedias ap labelurl
";0.93019
"analistas representantes gobierno eeuu hablaron uniandes enfoque trump hacia medio oriente labelurl
";0.93019
"analistas representantes gobierno eeuu hablaron uniandes enfoque trump hacia medio oriente labelurl
";0.93019
"analistas representantes gobierno eeuu hablaron uniandes enfoque trump hacia medio oriente labelurl
";0.93019
"analistas representantes gobierno eeuu hablaron uniandes enfoque trump hacia medio oriente labelurl
";0.93019
"paris estudiantes eicea summer program fashion business ieseg school of management labelurl
";0.93018
"rt hernanolano leyendo elnuevosiglo trenusabana unisabana derechousabana obduliovp apgguzman gracias canalcapital ap labelurl
";0.93018
"noticiaun disenan sistema palmira vuelva ser ciudad bicicletas unpalmira labelurl via unimedios
";0.93018
"rumbo espana karen campos enfermeria zeury gelves fisioterapia ganaron beca santander labelurl
";0.93018
"educacion voz alta tiempo implementar grado 12 mantillaignacio unimedios labelurl via elespectador
";0.93018
"hernanolano olviden inscripcion materias manana unisabana derechousabana cpoliticasus usingenieria comsabana obdulio
";0.93018
"rt oaduniandes ayeryhoy vista bloque b pabellon antigua carcel buen pastor uniandes throwbackthursday labelurl
";0.93018
"unisabana unica universidad colombiana listado qs universidades menores 50 anos jrrodriguezgil labelurl
";0.93017
"jrrodriguezgil trabaje varias oportunidades rubiodave graduado unisabana consta altisima calidad profesional
";0.93016
"sabor pais filbo2017 mano chef carlos gaviria autor tecnicas profesionales coci labelurl
";0.93016
"constitucion 91 vemos hoy gente pudo retomar espacio politico clara atehortua labelurl
";0.93015
"rt usembassybogota agregado militar eeuu colombia agradece apoyo estudiantes universidades mision promesacontinua2017 j
";0.93015
"rt donjuancampo buena celebracion unisabanaradio 8 anos muestran camino solido futuro unisabana comsabana
";0.93015
"nicolas calderon estudiante comsabana listo vivir grammylatino hace parte claraluna nominado labelurl
";0.93014
"rt culturauniandes alosandesenbici concierto trio jazz triciclo sala ernesto martin hoy 100pm labelurl
";0.93013
"manana auditorio fundadores sinfonicaeafit tendra v concierto temporada 2017 mass in blue l labelurl
";0.93012
"rt usembassybogota equipo ccykcolombia listo mas 10 mil asistentes educacion superior nafsa16 labelurl
";0.93012
"2015 2016 disminucion inversion vivienda pasando 24 16 2016 piedad retrepo labelurl
";0.93012
"rt unimedios jose felix patino medico educacion labelurl via elespectador unimedios uncolombia unal
";0.93011
"rt innpulsacol hoy uniandes conociendo exito transferencia tecnologia proyecto phycore apoyado innpulsacol
";0.93011
"comunidad tarde viernes vamos tras huellas virginia gutierrez pineda labelurl via elespectador
";0.93011
"puedan ayudar transformar procesos educacion jovenes deben ser parte compromiso andre labelurl
";0.93009
"noticiaun aplicacion anular filas supermercados idea innovadora premiada uninnova vriun unmedellin labelurl
";0.93008
"rt cerosetenta plan semana tranquilo aca estan los5de070 labelurl cc uniandes indiebogota armandorec
";0.93008
"rt comsabana cinefilia quinto libro jeronimorivera hoy presenta cinetonalabog hoy promocion cuesta
";0.93007
"rt oaduniandes ayeryhoy bloque rgc actualmente facultad biblioteca derecho uniandes throwbackthursday tbt labelurl
";0.93007
"rt hernanolano facultad cumple 5 anos gracias equipo profesores colaboradores unisabana unisabanaradio trenusabana
";0.93006
"modo mision sabana contamos ayuda puedes llevar donacion edificio dejarla secr labelurl
";0.93006
"nacional mejor universidad colombia segun rank qs labelurl mantillaignacio mineducacion via eltiempo
";0.93005
"noticiaun viviendas espacio publico activan entorno estacion metro labelurl via unimedios territorio
";0.93004
"si genera empleo vamos ser capaces pais reducir pobreza brucemacmaster andicolombia labelurl
";0.93004
"concierto bienestarsabana tamar lalo daniel oyarzabal josetxu obregon presentaran campus 30 s labelurl
";0.93004
"universidad nacional realiza concursos dar solucion proyectos empresariales unmedellin labelurl via tanoticias
";0.93003
"rt fasecoldaoficia unisabana hace lanzamiento cuarta edicion libro seguros temas esenciales labelurl htt
";0.93003
"manana auditorio fundadores sinfonicaeafit tendra ix concierto temporada 2017 egresados in labelurl
";0.93003
"trabajo investigativo geometria algebraica otorga premio jose fernando escobar profesor matematicas labelurl
";0.93002
"trabajo investigativo geometria algebraica otorga premio jose fernando escobar profesor matematicas labelurl
";0.93002
"rt comsabana felicidades alumnos comsocial comaudiovisual hoy graduan unisabana inician vida alumn
";0.93002
"expertos insisten van der hammen debe mantenerse cemento unimedios labelurl via elespectador
";0.93002
"uniandes beca deportiva carrera tener mas labelurl mepongolostenis rcnradio lafm winsportstv eltiempo
";0.93002
"ingenieria procesos objeto estudio mas complejo alberto rodriguez decano 20 anos p labelurl
";0.93002
"trabajo investigativo geometria algebraica otorga premio jose fernando escobar profesor matematicas labelurl
";0.93002
"rt bienestarsabana decidieron quieren hacer vacaciones extendemos invitacion hacer parte psv antioqui
";0.93001
"unisabana cucuta hoy hotel holiday inn manana 7 be hotel bolivar esperamos labelurl
";0.93001
"rt deuniandes viene semana fopre cafe preparate deleitarte mejor comida apoyar programa labelurl
";0.93001
"recuerden manana eafit recital granados latinoamerica pianista costarricense manuel matarrita entra labelurl
";0.93001
"rt hernanolano felicitaciones maestra magda lorena beltran garavito directora corounisabana unisabana importan
";0.93
"desafios regulacion digital marc ivaldi paul seabright christian r jaramillo juan dduque labelurl
";0.93
"rt comsabana gracias equipo trabajo saca adelante cobertura mediatica semanacomsabana unisabana ht
";0.92999
"invitamos sabado 25 febrero recital piano granados latinoamerica manuel matarrita entrada labelurl
";0.92997
"nuevo proyecto arquitectonico urosario sede quinta mutis liderado carrera cavanzo moneobrock labelurl
";0.92997
"rt congresovisible llego diad conozca sera proceso dejacion armas comienza hoy labelurl meinformo
";0.92996
"envivo jose jair bonilla co fundador aplicacion movil rappi jornadadeactualizacion alumnisabana labelurl
";0.92996
"toca engrandecer momento hablar presidente disenar mecanismo armar espacios permitan acabe
";0.92995
"actualidad muro verguenza trump carlos arevalo jefe area derecho internacional derechousabana labelurl
";0.92995
"rt icbfcolombia directora icbf cristinaplazasm asiste urosario hablar impacto trabajo infantil porlossueno
";0.92994
"descargue informe 2016 programa quieroestudiar 10 anos haciendo suenos realidad solidaridaduniandes labelurl
";0.92994
"descargue informe 2016 programa quieroestudiar 10 anos haciendo suenos realidad solidaridaduniandes labelurl
";0.92994
"descargue informe 2016 programa quieroestudiar 10 anos haciendo suenos realidad solidaridaduniandes labelurl
";0.92994
"rt egobuniandes felicitamos equipo ganador competencia simulacion seguridad alimentaria compitio uniandes http
";0.92993
"accion vehiculo carga derribo parte estructura provisional puente registraran lesiones personales 4
";0.92993
"caso pobreza extrema reduccion ano 2016 paso 143 141 piedad retrepo labelurl
";0.92993
"rt economiauandes egresados margarita gafaro nueva directora cearn gerente sucursal bancorepublica bucaramanga labelurl
";0.92991
"uniandes rindio homenaje carlos campuzano director taller internacional arquitectura 16 anos labelurl
";0.92989
"rt oaduniandes ayeryhoy paso peatonal bloque g gb ed franco actualmente facisouniandes throwbackthursday labelurl
";0.92989
"uniandes rindio homenaje carlos campuzano director taller internacional arquitectura 16 anos labelurl
";0.92989
"creemos unasur debe ser ente integracion region guillaumelong logrosyretosecuador cancilleriaec embajadaecucol
";0.92989
"justicia transicional hace parte desarrollo humanidad cerrar conflictos grnaranjo vicecolombia elretodelajep
";0.92989
"dejamos reserva verde sospecho mas ciudades bucaramanga cali barranquilla sumadas parque
";0.92989
"rt urosarioradio sede quinta mutis inicia conversandoconjosemanuel jrestrp estudiantes medicina salon 204 labelurl
";0.92987
"actualidad gran inversion mejorar infraestructura universidad nacional sede bogota labelurl via hsbnoticias
";0.92987
"rt bienestarsabana manana puedes perder mejor celebracion diadeamoryamistad festival tunas unisabana ht
";0.92987
"rt comsabana recuerden pruebas pat unisabanaradio arrancan hoy partir 9 manana sede unisabanarad
";0.92986
