;Topico3
"hoy buena parte droga producida colombia queda pais vice mindefensa anibal fernandez soto foroungasscol
";0.94863
"rt estebanh perdon reconciliacion adaptacion 3 procesos fundamentales ninos reinsertados neila diaz psicologa dir esp educa
";0.94862
"rt lselacc academia vital role in colombia peace process say fpanizza lsegovernment gvargas govargas uniandes labelurl
";0.94852
"definir deberia ir metro funcionario idu dijo puede utilizar ningun corredor vaya tm ep
";0.94826
"rt estadoalterado invitados luz hermoso recital natalia valencia eafit sera proximo 10 marzo entrada gra
";0.94823
"rt uniandesderecho hoy foro 130 pm edificio santo domingo sala conferencias 1003 uniandes invita masp labelurl
";0.94821
"rt serpilopaga atencion pilo si credito condonable 3ra convocatoria pre aprobado debes seguir siguientes pasos serp
";0.9479
"empleos demandan mas habilidades socioemocionales tambien demandan mas habilidades cognitivas pablo sanguinetti agendacaf red2016
";0.94789
"rt unisabanaradio vaya dejar tren recuerden manana sale gran estacion 535 be unisabana voyentren htt
";0.94783
"rt unisabanaradio alicarrillog palabras quedan cortas gracias gracias gracias cada minuto trabajo usr buen viento
";0.94761
"rt deuniandes gracias programa padrinazgo grupo andar nuevos uniandinos podran sentirse parte red apoyo bienv
";0.94702
"rt jrestrp hoy hace 363 anos nacio urosarionews ilustrar republica formar personas profesionales hacer ciencia labelurl
";0.94643
"rt deportessabana gaby campeona torneo cerros 2016 orgullo sabana unisabana bienestarsabana comsabana eicea sicologiasabana us
";0.94638
"rt omarralba frustra poder crear mas oportunidades pais colombia juan manuel saravia tedxlasaguas uniandes admonuni
";0.94578
"rt oaduniandes ayeryhoy mirada edificio roberto franco hacia prado san alberto magno throwbackthursday tbt labelurl
";0.94571
"rt eicea envoltorios berenjena plato hoy preparo chef carlos gaviria filbo2017 colombia gastronomiaunisabana http
";0.94568
"asi ve monoplaza disenado estudiantes usingenieria shell make the future detroit 2017 flickr labelurl
";0.94565
"rt julianhuertasc great talk about internationallaw climatechange the parisagreement maestriaderintl unisabana august 10 1pm h
";0.94561
"rt deportessabana sabana campeon general masculino subcampeon femenino finales grupo universitario cerros unisabana ei
";0.94559
"rt oaduniandes ayeryhoy mirada prado san alberto magno hacia bloque g identifica diferencias comentenlas throw
";0.94551
"rt hernanolano despues 21 anos unisabana dpto historia despedimos dr juan maria guasch graciasguasch comsabana labelurl
";0.94549
"rt apgguzman unisabana bur2017 bur2017 acreditados mas 250 asistentes 23 paises 39 instituciones universidades pamplo
";0.94547
"rt comsabana cada vez falta menos tiempo primer viaje trenusabana haga realidad rumbo unisabana labelurl
";0.94509
"rt culturauniandes pedaleando llega sala musica ernesto martin agrupacion jazz triciclo jueves 2 febrero espe
";0.94508
"rt unisabanaradio lanzamiento libro drogas politicas publicas profesor alfonso aza jacome unisabana filbo2017 htt
";0.945
"manana partir 800 be aud alfonso lopez pumarejo entrada libre completar aforo launcuenta labelurl
";0.94491
"eafit invita descargar app turno facil tiempos matricula podran aprovechar tiempo mientras espe labelurl
";0.9447
"eafit invita descargar app turno facil tiempos matricula podran aprovechar tiempo mientras espe labelurl
";0.9447
"eafit invita descargar app turno facil tiempos matricula podran aprovechar tiempo mientras espe labelurl
";0.9447
"eafit invita descargar app turno facil tiempos matricula podran aprovechar tiempo mientras espe labelurl
";0.9447
"eafit invita descargar app turno facil tiempos matricula podran aprovechar tiempo mientras espe labelurl
";0.9447
"nico1502 buenas tardes si puedes devolver libro sede quinta mutis problemas gracias atencion
";0.94468
"orgullouniandes andes subio 16 puestos rank global qs hace parte top 1 universidades mundo labelurl
";0.94465
"problema drogas cambiado cultivos parte industrial comercializacion vice mindefensa anibal fernandez soto foroungasscol
";0.94462
"rt uniandesderecho estan cordialmente invitados proximo seminario cijus entrada libre cupo limitado previa inscripcion labelurl
";0.94453
"rt editorialur hablamos ebook vs libro impreso urosarioradio pierdas charla ambientada buena musica leeur labelurl
";0.9444
"rt sinfonicaeafit pierdas jueves 6 abril v concierto temporada mass in blue venta boletas eafit bloque 3
";0.94437
"unisabana buscara tener mas profesores planta doctorado proceso avanza manera segura hace varios anos
";0.94435
"eafit junto gran poeta nadaista jaime jaramillo celebraran 85 anos autor poemas ofensa labelurl
";0.94434
"hoy propone van der hammen 700 1400 hectareas vuelvan parte reserva publica enriquepenalosa
";0.94427
"presentacion libro ecopetrol 60 anos historia 19512011 530 pm salon maria mercedes carranza labelurl
";0.94415
"rt cpoliticasus hora prof rodriguez iturbe presenta libro gatos pardos stand unisabana filbogota htt
";0.94414
"rt oaduniandes enlamemoria eduardo alvarez correa 19321997 destacado pedagogo profesores mas queridos uniandes http
";0.94414
"rt aspromer unisabana saludo liza pinzon directora programa mercadeo congreso mercadeo logistica aspromer acompanando labelurl
";0.94409
"rt comsabana colombia alta cocina provoca hastio genera ninguna emocion igmedna ahora eicea unisabana
";0.94405
"andes subio 33 posiciones rank merco 100 mejores empresas colombia ocupa puesto 16 labelurl
";0.94397
"rt ccoceano calm juan manuel soltau secretario ejecutivo ccoceano habla apropiacion territorio coloquio seaflower
";0.9439
"cada ano 8 millones toneladas desecho van mar vivimos mundo lleno basura karla barrientos labelurl
";0.94368
"rt bienestarsabana puedes perder concierto musica sacra dia hoy auditorio 1 ed k 4 pm solo unisa
";0.94365
"rt deportessabana sabana plata bronce voleibol playa ascun bogota 2016 unisabana comsabana eicea bienestarsabana labelurl
";0.94364
"rt endirectosabana leaendirecto97 sabia usted ahora puede certificar dominio idioma espanol edicion 97 contamos
";0.94363
"hoy santa misa motivo memoria liturgica san josemaria escriva balaguer hora 1220 p m oratorio labelurl
";0.94355
"rt hernanolano mas 500 estudiantes unisabana van movilidad internacional cada semestre lasabanaabroad alumnisabana unisaban
";0.94354
"rt jrestrp hoy hace 363 anos historia urosarionews reitera mas fuerza compromiso aportarle nacionlabelurl
";0.94352
"hace 50 anos hernando groot nombrado miembro comite mundial expertos enfermedades causadas virus labelurl
";0.94348
"pasan anos ninos crecen van pasa vida juan miramos jaime jaramillo comparte fragment labelurl
";0.94344
"lider bogota pueda decir dado cien mil pesos comprar gaseosa reunion enrique penalosa
";0.94322
"momento politico confusion crisis podamos superarlo mejor manera posible traves palabra concertacion cv
";0.94311
"rt oaduniandes ayeryhoy entrada bloque g edificio roberto franco actualmente facultad ciencias sociales facisouniandes throwb
";0.943
"cobrar mas viven mas lejos castigar mas pobres acabo cobro adicional transbordo enriquepenalosa
";0.943
"erradicacion resistencia social mas dificil manejar armada vice mindefensa anibal fernandez soto foroungasscol
";0.94279
"suba va quedar interconectada transmilenio alo avenida ciudad cali mas eficiente complementar metro
";0.94264
"rt jrestrp segun confirmacion autoridades expresada medios agradecemos ayuda permitio encontrar estudiante alejandra sanchez
";0.94231
"rt comsabana ahora periodistas colombia visitan unisabana tomar curso manejo espanol raeinforma fundeu losperiod
";0.94217
"rt unisabanaradio empieza cuenta regresiva 4 dias cumplir ano mas emisora universitaria van ser 8 anos
";0.94198
"rt oaduniandes ayeryhoy bloque t parte campito uniandes antiguo asilo enfermos psiquiatricos throwbackthursday tbt labelurl
";0.94192
"hoyeneafit rocca marko 93 concierto auditorio fundadores 730 pm falten entrada libre labelurl
";0.94165
"rocca marko 93 concierto esperamos manana auditorio fundadores 730 pm entrada libre labelurl
";0.94147
"rumbo detroit hoy acompananos desearle buen viaje integrantes equipo shell eco marathon labelurl
";0.94143
"rt deportessabana seleccion rugby clasifica finales grupo universitario cerros girardot unisabana comsabana eive
";0.94141
"rt bienestarsabana hoy equipo rugby partio pereira representar unisabana juegos universitarios nacionales much
";0.94139
"sundaymorning happy we be ready go colombia vamos usingenieria unisabana shellecomarathon shellecomar labelurl
";0.94136
"rt urosarioradio 39 mil millones pesos dpto cordoba sabe estan cgrcolombia edgardo maya labelurl
";0.9413
"rt serpilopaga hoy encontramos unisabana dandole bienvenida potenciales pilos haran parte comunidad estudi
";0.9413
"rt urosarioradio opinionespoderosasur inicia 2da temporada invitado lujo cgrcolombia sr contralor edgardo maya labelurl
";0.94127
"rt coninsaramonh alturas finales puente vez construido estaran 532m 604m cumpliendo norma establecida
";0.94126
"recuerden manana recital piano cuatro manos teresita gomez andres gomez bravo falten labelurl
";0.9412
"viernes concierto gratuito eva zollner auditorio fundadores 730 pm entrada libre boleta labelurl
";0.94119
"rt lasabanaabroad conoce becas recursos movilidad unisabana ofrece esperamos manana 1200 be salon l1
";0.94118
"revista baile danza heroes bail 1 noviembre 700 pm auditorio fundadores entrada libre labelurl
";0.94114
"rt usembassybogota mision promesacontinua2017 realizara trabajo humanitario proveera cuidado medico dental veterinario juntosporl
";0.94112
"rt usembassybogota mision promesacontinua2017 realizara trabajo humanitario proveera cuidado medico dental veterinario juntosp
";0.94112
"rt ccykcolombia lasabanaabroad unisabana present the opportunities for collaboration with northern illinois university labelurl
";0.94108
"hoyeneafit revista baile danza heroes bail 700 pm auditorio fundadores entrada libre labelurl
";0.94107
"hoyeneafit recital piano andres gomez bravo obras compositores eafitenses entrada libre esperam labelurl
";0.94103
"rt oaduniandes ayeryhoy restaurante villa paulina quinta perteneciente antigua fabrica tejidos throwbackthursday tbt labelurl
";0.94103
"gastronomia chef carlos gaviria profesor eicea presenta obra tecnicas profesionales cocina colombiana labelurl
";0.94099
"rt danielpa partimos mocoa compromiso uniandes colombia uniandesicya inguniandes behrentz uniandinos juanfcorreal ricardoca
";0.94097
"chef carlos gaviria profesor gastronomia eicea presenta hoy libro comida colombiana filbo2017 labelurl
";0.94097
"hoy teleantioquia tanoticias idea negocio nacida eafit heladeria bolton 700 pm emprendiendohve labelurl
";0.9409
"rt hernanolano primer nivel foro precedente icesi unisabana derechousabana sofaunisabana trenusabana alumnisabana ap labelurl
";0.94088
"rt behrentz duda pendiente transmilenio carreraseptima manejo estaciones 200 metros ojo impacto urbanistico labelurl
";0.94083
"rt behrentz manana uniandes foro conductas estudiantes rede sociales digitales auditorio ml 730 be labelurl
";0.94075
"rt uniandesderecho invitacion seminario proximo 11 agosto 730 1230 m uniandes entradalibre cupo limitado labelurl
";0.9407
"rt discuniandes invitamos 3er foro ingenieria software proximo 16 agosto forosisis uniandes inguniandes labelurl
";0.9407
"foro contrabandodecigarrillo colombia presenta precios mas bajos paquete latinoamerica nigar nargis americancancer
";0.94069
"hoyeneafit sera homenaje vida musical leon cardona 700 pm auditorio fundadores esperamos labelurl
";0.94064
"rt oaduniandes ayeryhoy antiguo bloque l lugar alguna vez ubicada rectoria uniandes throwbackthursday tb labelurl
";0.94061
"noticiaun edificio matematicas recibe nombre yu takecuhi homenaje maestro fisico labelurl via unimedios
";0.94056
"proximo 13 marzo invitamos recital piano andres gomez bravo esperamos entrada libre labelurl
";0.94056
"andes subio 16 puestos escalafon global qs hace parte 1 superior universidades mundo labelurl
";0.94055
"andes subio 16 puestos escalafon global qs hace parte 1 superior universidades mundo labelurl
";0.94055
"andes subio 16 puestos escalafon global qs hace parte 1 superior universidades mundo labelurl
";0.94055
"andes subio 16 puestos escalafon global qs hace parte 1 superior universidades mundo labelurl
";0.94055
"andes subio 16 puestos escalafon global qs hace parte 1 superior universidades mundo labelurl
";0.94055
"andes subio 16 puestos escalafon global qs hace parte 1 superior universidades mundo labelurl
";0.94055
"rt eicea felices paris aprendiendo ieseg school of management cursodeverano international fashion business labelurl
";0.9405
"medio crisis esperanza queda luz sale gente joven doctor benjamin rodriguez iturbe labelurl
";0.94045
"rt comsabana asi culmino primer dia convicomsabana alumnas unisabana bosquemacadamia deport alto im
";0.94043
"rt apgguzman lucia fraca barrera universidad pedagogica experimental libertador ahora seminario periodistas unisa
";0.94032
"hoyeneafit concierto ensamble periscopio musica nueva 800 pm auditorio fundadores entrada libre
";0.94025
"jaime jaramillo poemas rio cauca amanecer espanol eafit poesia lector culto tambie labelurl
";0.94023
"rt endirectosabana endirecto96 llego edicion 96 directo entramos circulacion cargados buenas historias leala96
";0.94022
"mas 11 billones pesos obras ejecutadas recursos garantizados departamento antioquia andrade anicolombia
";0.94016
"rt memoriauniandes ayeryhoy estudiantes profesores convirtieron estatua san alberto magno elementos mas representa
";0.94014
"aun saben estudiar estudiantes 10 11 12 26 27 abril invitamos experienciaeafit labelurl
";0.94009
"libro chef gaviria acaba ser galardonado mejor mundo gourmand world cookbook award labelurl
";0.94005
"rt upbcolombia decalogo sosporelaire distancias medianas deben recorrerse vehiculos motorizados pues contaminan menos
";0.94004
"hoyeneafit plazoleta estudiante viste luces esperamos exhibicion the light be on entrada labelurl
";0.93996
"charla icea estrategias market millennials marzo 28 200 pm 400 pm auditorio k 1 labelurl
";0.93995
"despues 10 anos marisa martins regresa cautivar publico lirica voz junto sinfonicaeafit labelurl
";0.93994
"rt oaduniandes san alberto magno elementos mas representativos uniandes celebra hoy fiesta anual labelurl
";0.93992
"rt oaduniandes enlamemoria bertha eugenia laserna brando secretaria general facultad ingenieria inguniandes uniandes
";0.93992
"rt oaduniandes enlamemoria hernan echavarria olozoga 19112006 entrega doctorado honoris causa nelson rockefeller labelurl
";0.93988
"tan facil va ser resocializacion menores farc analisis neila diaz via eltiempo labelurl
";0.93988
"rt jeronimorivera manana tendre invitada lujo direcciondeactores unisabana buena amiga gran actriz estradaactriz1
";0.93988
"descriminalizacion reserva medida paises niveles consumo elevados general r jose leonardo gallego foroungasscol
";0.93987
"hoy celebramos dia bacteriologo conmemoracion natalicio doctor federico lleras acosta gracias to labelurl
";0.93987
"rt derechousabana decano cordobamarentes presenta ponencia congreso mundial derecho autor alai roma unisabana labelurl
";0.93981
"tan facil va ser resocializacion menores farc neila diaz psicosabana1 via eltiempo labelurl
";0.93978
"rt hernanolano uchile vi congreso latinoamericano historia derecho derechousabana unisabana obduliovp historyla canaldehi
";0.93976
"hablamos mitos leyendas agueros hacen parte folclor estan asociados medio ambiente vallenato
";0.93966
"profesor john mario gonzalez nuevo miembro academia colombiana ciencias exactas fisicas naturales labelurl
";0.93955
"profesor john mario gonzalez nuevo miembro academia colombiana ciencias exactas fisicas naturales labelurl
";0.93955
"profesor john mario gonzalez nuevo miembro academia colombiana ciencias exactas fisicas naturales labelurl
";0.93955
"profesor john mario gonzalez nuevo miembro academia colombiana ciencias exactas fisicas naturales labelurl
";0.93955
"profesor john mario gonzalez nuevo miembro academia colombiana ciencias exactas fisicas naturales labelurl
";0.93955
"profesor john mario gonzalez nuevo miembro academia colombiana ciencias exactas fisicas naturales labelurl
";0.93955
"rt editorialur consulta previa consentimiento libre previo informado pueblos indigenas colombia 2a edicion labelurl
";0.93953
"kathryn clifton recomienda usar google adwords identificar palabras clave hagan atractivos titulos labelurl
";0.93952
"si partir fracturar volver rearmarnos mejor momento ma paulina baena pulla elespectador
";0.93951
"escritora poeta performer arubena rosabelle illes dejo nuevo mensaje buzon 070 filbo2016 labelurl
";0.93949
"unisabana universidad privada mejor reputacion pais segun rank merco 2016 via canalcapital labelurl
";0.93948
"unisabana universidad privada mejor reputacion pais segun rank merco 2016 via canalcapital labelurl
";0.93948
"rt memoriauniandes ayeryhoy nuevo bloque c edificio facultad arquituniandes throwbackthursday logro mas uniandes ht
";0.93946
"rt fisicauniandes estan cordialmente invitados tercer journal club optica cuantica periodo intersemestral entra
";0.93945
"lenguas indigenas oficiales segun constitucion territorio decir estan cerradas resto selnich vivas
";0.93943
"ser adulto mayor colombia karma pobreza abandono exclusion informe posmedunisabana via revistasemana labelurl
";0.93943
"escucha donkristobal the warriors concierto ser pilo paga universidad ces 6 octubre 100 p labelurl
";0.93937
"rt facisouniandes comienza diapaiz desafios eticos politicos metodologicos trabajo psicosocial acompanenos salon 104 h
";0.93931
"constitucion 91 incluyo contexto declara pertenece mundo cabemos habla conflicto clara atehortua
";0.9393
"rt maesaludydiscap viernes plazo hacer parte programa unisabana si aun dudas escribenos ht
";0.93927
"rt inguniandes conoce ingeniero industrial detras multinacional 3m enrique turk egresado destacado contacto labelurl
";0.93927
"hoy segundo dia cibecom fpradori presenta momento informe country rep track reputacion labelurl
";0.93926
"rt comsabana quieres formar parte univ2017 roma invitamos obtener mas informacion univcongress unisabana labelurl
";0.9392
"rt bibliotecaur despierta creatividad expoinvisble conoce diccionario dudas ilustrado sala general culturarte http
";0.93916
"sebastiandiazlo si desea puede enviarnos consulta correo mgomezr2eafiteduco enviarla directamente admisiones manana
";0.93908
"rt oaduniandes ayeryhoy prado san alberto magno importante punto encuentro uniandes throwbackthursday tbt labelurl
";0.93906
"rt consejoech asi vive urfestival2016 ritmo 33 urosarionews urosarioradio csuperioreur jrestrp dmuur craiur
";0.93901
"deportista laura sofia agudelo logro medalla oro distrital mayores bogota conoce mas labelurl
";0.93893
"rt chechecifuentes almorzando yarumal tierra natal ilustre octavio arismendi qepd ex gobantioquia fundadore
";0.93888
"obdulio habla revistasemana serpilopaga mas palo programa ser pilo paga labelurl educacion colombia
";0.93887
"joseconde96 si desea puede enviarnos datos contacto traves mensaje directo hacer seguimiento labelurl
";0.93879
"rt biblioeafit hoy truequeliterarioeafit haremos enfasis proposito hacer cada dia leamos mas universidad
";0.93875
"rt inguniandes manana 21 abril tres grandes conferencias nuevas tecnologias semanasistemasieee 2016 uniandes labelurl
";0.93875
"rt aspromer gran congreso mercadeo logistica unisabana felicitaciones 10 anos amli aspromer celebrando labelurl
";0.93873
"rt hectorabadf volver biblioeafit eafit sentirse acompanado libros estudiantes arboles orquideas espacio trabajo
";0.93868
"conflicto armado colombia dejado 25 millones ninos victimas estudio unisabana via elpaiscali labelurl
";0.93857
"alejandra solarte universidad cauca obtuvo segundo lugar pedro juan vallejo pelaez eafit labelurl
";0.93854
"colombomedellin hoy primer dia programa liderazgo kyb eafit 6 jovenes nashville aprenden empoderamiento
";0.93853
"acerca dia internacional danza eafit celebracion sera 28 abril partir 300 pm labelurl
";0.93849
"comsabana cada monitor vemos posible futuro profesor apgguzman ahora ceremonia monitor unisabana
";0.93847
"orgulloun do paisas primeras colombianas nado sincronizado rio2016 labelurl unmedellin udea via eltiempo
";0.93836
"estudiantes 10 11 12 pierdan manana oportunidad vivir experiencia eafit mas informacion labelurl
";0.93831
"estan invitados 10 12 octubre foro ciudades bajas carbono mas informacion programa labelurl
";0.93813
"rt vocesrcn va haber ligero deterioro materia empleo 2017 incremento tasa desempleo viend
";0.93809
"rt teleantioquia noche tanoticias konico restaurante experiencias gastronomicas provenza laureles envigado 700 pm
";0.93802
"rt katarod campesinos sumapaz contando dia dia retos dialogando construyendo pais diapaiz unia
";0.93796
"manana foro ciudades bajas carbono creando soluciones colectivas estan invitados mas informacion labelurl
";0.93794
"rt inguniandes casos exitosos implant corazon artificial viii sem ingenieria biomedica bio uniandes labelurl
";0.93792
"departamento lenguas culturas extranjeras gana segunda vez premio mejor proyecto uso tecnologia labelurl
";0.9379
"manana voyentren nueva parada novena calle 147 607 be movilidad bogota trenusabana labelurl
";0.93788
"comsabana atentos recibimos inquietudes dudas elaboracion horarios traves dm mayor informacion unisabana
";0.93761
"trabaje gratis vender bus siento orgulloso haber sido presidente junta itdp enriquepenalosa
";0.93761
"rt jrestrp extraordinario nuevo consejero hernando sanchez sanchez abogado urosarionews destacado jurista gra
";0.9376
"rt economiauandes fotos hackathon desarrollo soluciones cognitivas datos abiertos gobierno dnpcolombia ibmcolombia inf
";0.93755
"ciudadanos estan invitados formar parte nuevo proyecto ley incentivar uso vehiculos electrico
";0.93745
"hoyeneafit auditorio fundadores recibe sinfonicaeafit v concierto temporada 2017 mass in blu labelurl
";0.93704
"rt unisabanaradio asi desarrollo lanzamiento tecnicas profesionales cocina colombiana chef carlos gaviria stand
";0.93697
"rt politicaur medida acabe conflicto armado va subir demanda social claudialopez politicaur urosarion
";0.93694
"rt uniandinosiempr colombia necesitamos liderazgo servicio oportunidad contribuir hoy frank pearl invitado gr
";0.93692
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93691
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93691
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93691
"invertir quieroestudiar inversion mayor retorno andres morales socio sublat franquicia subway labelurl
";0.93691
"rt deportessabana voleibol masculino clasifica finales cerros girardot comsabana bienestarsabana eicea unisabana labelurl
";0.9369
"rt oaduniandes recordando ayeryhoy edificio mccarthy bloque j vista departamento matematicas cienbiolandes matematic
";0.9368
"hoyeneafit auditorio fundadores recibe sinfonicaeafit iv concierto temporada 2017 cuatro estaciones
";0.93674
"rt comsabana alguno comaudiovisual comsocial estrenara hoy trenusabana camino unisabana faltan 2 horas labelurl
";0.93673
"rt discuniandes orgullo uniandino articulo seleccionado best paper cibse 2017 inguniandes uniandes labelurl
";0.93672
"rt inguniandes directo periscope daniel cadena luisguzman corredores 5to lugar carrerademodossemanamovilidad 45mi labelurl
";0.93664
"rt hernanolano hace minuto salimos itinerario trenusabana trensuburbano unisabana derechousabana turistrencol eicea labelurl
";0.93661
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93657
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93657
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93657
"manana auditorio fundadores sinfonicaeafit tendra v concierto temporada 2017 mass in blue l labelurl
";0.93657
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93657
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93657
"articulo eric quintane seleccionado best paper proceed academy of management unidos labelurl
";0.93657
"alturas finales puente vez construido estaran 532m 604 m cumpliendo norma establecida 4
";0.93652
"manana auditorio fundadores orquesta sinfonicaeafit iii concierto temporada 2017 cuatro estaciones
";0.93651
"pregunta parece justificable subirle tarifa tm 10 sitp 17 minimo subio 7
";0.93643
"rt unisabanaradio empieza hacer literatura ficcion naufragar intento historia galeon nelson f pad
";0.93642
"estudiantes usingenieria construyen carro electrico amigable medio ambiente proximo destino detroit labelurl
";0.93641
"comsabana sigabienpueda recuerden hoy empezamos elaboracion horarios comsabana siguiendo turnos asignados
";0.93639
"rt oaduniandes ultimo ayeryhoy ano capilla campito san jose throwbackthursday tbt felizjueves labelurl
";0.93639
"rt usingenieria hoy detroit estudiantes visitan thehenryford asisten conferencias automatizacion ensamblaje carros
";0.93636
"rt colciencias orgulloondas alizander giron juan perdomo recibieron premiocompartir proyecto colectivo entrego yanethgiha labelurl
";0.93635
"rt usembassybogota promesacontinua2017 realizara trabajo humanitario proveera cuidado medico dental veterinario juntosporlaguajir
";0.93633
"rt culturauniandes alosandesenbici concierto trio jazz triciclo sala ernesto martin hoy 100pm labelurl
";0.93632
"fotografias escultura feliza bursztyn homenaje alfonso lopez pumarejo campus sede bogota labelurl
";0.93628
"pese crisis colombianos siguen gastando trago cigarrillos opinion giovanni hernandez via eltiempo labelurl
";0.93627
"rt hernanolano felicidades unisabana 37 anos comsabana derechousabana trenusabana alumnisabana clinunisabana medicinau
";0.93627
"ocho vehiculos fabricados estudiantes ingenieria mecanica competiran segundo grand prix sabana labelurl
";0.93623
"invitamos sabado 25 febrero recital piano granados latinoamerica manuel matarrita entrada labelurl
";0.93622
"rt comsabana catedraendirecto esperamos tarde comsabana delacallehum auditorio k1 unisabana 2pm pa
";0.93619
"carlos gaviria profesor gastronomia eicea presenta libro tecnicas profesionales cocina colombiana labelurl
";0.93615
"manana auditorio fundadores sinfonicaeafit tendra ix concierto temporada 2017 egresados in labelurl
";0.93613
"8 festival jazz andes ballake sissoko vicent segal 14 septiembre 700 pm labelurl
";0.93613
"subsidiando sistema tm sitp mas 700 mil millones pesos ano enriquepenalosa
";0.9361
"torre seneca 628 cupos 243 apartamentos inicio funcionamiento cuenta primeros habitante labelurl
";0.9361
"torre seneca 628 cupos 243 apartamentos inicio funcionamiento cuenta primeros habitante labelurl
";0.9361
"torre seneca 628 cupos 243 apartamentos inicio funcionamiento cuenta primeros habitante labelurl
";0.9361
