;Topico5
"areametropol siatamedellin seguira consolidandose instrumento tecnico investigacion gracias contrato firmamos hoy
";0.93033
"hoyeneafit esperamos primer conversatorio mesita noche partir 630 pm sala audicion labelurl
";0.93033
"acerca hora almuerzo ganas variar vea menu mapa restaurantes participan fopr labelurl
";0.93032
"hoyeneafit esperamos segundo conversatorio mesita noche partir 630 pm sala audicion labelurl
";0.93031
"15 junio esperamos partir 500 pm encuentro ciudadano seguridad convivencia ciudada labelurl
";0.93031
"breve lapazenfoco henrymedinau beatrizquinlop laurapachecosil dario fajardo paz querida institucionaltv untelevision
";0.93031
"seminario investigacion fcnm molecular basis of adaptive phenotypes in tropical butterfly labelurl
";0.9303
"molecular basis of adaptive phenotypes in tropical butterfly seminario investigacion fcnm labelurl
";0.9303
"ciudades educadas pais parece votaron miedo prejuicio contrainformacion diego cancino pnud
";0.93029
"hoyeneafit realizara conversatorio movilidad peatonal 500 pm bloque 19501 entrada libre labelurl
";0.93029
"importancia rol iglesia proceso paz manana lapazenfoco institucionaltv 300 pm piensapazunal
";0.93028
"alimentos sirven especulacion financiera aumento precio alimentos basicos condeno millones hambre
";0.93027
"tres expertos tema ambiental hablan posacuerdo hoy 300 pm lapazenfoco institucionaltv labelurl
";0.93027
"kilele saludos podemos ayudarle si desea puede escribirnos traves mensajes directos
";0.93027
"rt ceasiapacifico primer concurso coreano universidad eafit acompananos tarde kpop officialkoica ce
";0.93026
"hoy filbo2017 presentacion libro idealista pragmatico jeremy adelman 300 pm estand labelurl
";0.93026
"conoces acuerdos habana manana 300 pm pierdas nuevo capitulo lapazenfoco institucionaltv
";0.93025
"colombiano sabes significa proceso paz pierdas lapazenfoco hoy 300 pm institucionaltv
";0.93025
"rt colciencias nuevo modelo publindex promovemos impacto visibilidad publicaciones ctei estandares altacalidad labelurl
";0.93024
"jody williams nobel paz hablara hoy 330 pm lucha minas nobeldepazenlosandes labelurl
";0.93021
"martinezvox santiagocancion leeranaldo saludos duratne dia hoy publicaremos acceso obtener boletas
";0.93021
"espera minutos preguntas trivia transformandovidas podras ganar postre myriam camhi participa labelurl
";0.9302
"espera minutos preguntas trivia transformandovidas podras ganar postre myriam camhi participa labelurl
";0.9302
"rt areametropol firmamos convenio eafit disenar plan seguridad convivencia paz alcance supramunicipal labelurl
";0.9302
"espera minutos preguntas trivia transformandovidas podras ganar postre myriam camhi participa labelurl
";0.9302
"espera minutos preguntas trivia transformandovidas podras ganar postre myriam camhi participa labelurl
";0.9302
"espera minutos preguntas trivia transformandovidas podras ganar postre myriam camhi participa labelurl
";0.9302
"rt laagendadelmar esperamos hoy casa musica parque deseos 500 pm entrada libre labelurl
";0.9302
"rt colciencias seguimos trabajando manera articulada mejorar impacto visibilidad produccion cientifica apuestaporlacali
";0.93019
"rt ausechea gloria alvarez dividir sociedad odio primer paso manual populista admonurosario labelurl
";0.93019
"tarde musica letras filbo2017 ricardo visbal profesor facultad filosofia ciencias humana labelurl
";0.93019
"excelenciauniandes ser 5ta universidad america latina segun time higher education latamrankings labelurl
";0.93019
"ricardojllo puede contactar repres telefono 2619500 ext 9020 correo representanteseafiteduco 22
";0.93018
"reto preparacion pais frente amenazas sismicas debemos generar conocimiento procedimientos ge labelurl
";0.93018
"inicia lapazenfoco programa pedagogico plural apuesta construccion paz piensapazunal institucionaltv untelevision
";0.93018
"eafit invita manana partir 530 pm entrega reconocimiento egresados inspiran esper labelurl
";0.93017
"rt telemedellin viernes llega primer encuentrostelemedellin20anos universidad eafit entrada libre gratuita http
";0.93017
"rt educaunisabana finalizamos conferencia profesor john elliott firmando libro visitantes ilustres unisabana labelurl
";0.93016
"hoyeneafit olviden encuentro cafe ciudad sos aire amenaza continua 400 pm labelurl
";0.93016
"hoyeneafit mahmoud mohieldin estara dialogo juventud bloque 38 101 500 pm labelurl
";0.93016
"grupos copa epiandes apoyan proyecto recreovias inteligencia analitica toma decisiones idr labelurl
";0.93016
"rt fismed tercer dia fismed eafit 2016 continua lapatasola carloscuentero caracolnext miraenserie labelurl
";0.93016
"descriminalizacion sancion penal frente consumo drogas legalizacion cadena franciscocumsi1 cicadoea foroungasscol
";0.93015
"grupos copa epiandes apoyan proyecto recreovias inteligencia analitica toma decisiones idrd labelurl
";0.93015
"buen viaje corounisabana va rumbo peru participara festival internacional coros udep labelurl
";0.93014
"eafit invita padres familia encuentro realizara 9 agosto auditorio fundadores 600 pm labelurl
";0.93012
"reconciliacion significa podamos hacer compromiso dirimir diferencias manera constructiva frankpearl lapazesposible
";0.93012
"hoy ultimo dia actualizar datos egresadoun hazlo podras ganar premios tiendaun labelurl
";0.93011
"rt mediuniandes dr londono entrevista cmilanoticia calidad aire impacto buena salud fsfbsalud labelurl
";0.9301
"segundo riesgo acuerdo solo farc acuerdo incompleto hernando zuleta director cesed
";0.9301
"vidalabreo presentacion noticiero cientifico cultural iberoamericano iniciativa ateiberoamerica respaldo 13 paises
";0.93009
"hoy 1200 m apertura 7 festival teatro cuerpo agua ritmo mestizaje caravana hielo p labelurl
";0.93008
"colegas creen hago salir hacer lobby perdiendo posicion critica academica tpaffenholz
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"rt inguniandes 13 marzo analyticsforum enterese ultimos avances experiencias expertos inscripciones abiertas labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"expertos hablaron uso bicicleta ley pro bici impacto salud publica video labelurl
";0.93007
"london school of economics andes trabajan crear observatorio internacional proceso paz labelurl
";0.93006
"london school of economics andes trabajan crear observatorio internacional proceso paz labelurl
";0.93006
"conocimiento conductas terceros civiles jep rafael nieto loaiza ex vicemin justicia labelurl
";0.93005
"pot 20162019 pusimos meta movilidad sostenible basada retos programas proyectos marta
";0.93005
"hoyeneafit sera presentada reedicion cuatro obras autor antioqueno mario escobar velasquez labelurl
";0.93005
"lonuevo forum elearning diplomados 100 virtuales tutor expertos sector real conocelos labelurl
";0.93004
"manana auditorio 38103 500 pm ciudadania puede aportar actualizacion politica publ labelurl
";0.93003
"serna01 ecofineafit colombiacompite saludos motivos fuerza mayor evento realizara dia hoy labelurl
";0.93003
"alain calvo canto rodado reflejo vivencias mario jairo morales henao editorialeafit labelurl
";0.93002
"trueque literario premia lectores eafitenses conozcan condiciones juego participen ver mas labelurl
";0.93001
"trueque literario premia lectores eafitenses conozcan condiciones juego participen ver mas labelurl
";0.93001
"trueque literario premia lectores eafitenses conozcan condiciones juego participen ver mas labelurl
";0.93001
"trueque literario premia lectores eafitenses conozcan condiciones juego participen ver mas labelurl
";0.93001
"rt culturaunaula cambiar calle ampliar andenes promover sistemas movilidad claves mejorar calidad
";0.93
"rt admonuniandes diapaiz taller creacion tejedoras mampujan superar traumas guerra representando vivencias
";0.93
"rt bienestarsabana hoy iniciamos vacaciones solidarias haciendo mural obras misericordia solidaridadsabana unisabana h
";0.92998
"lapazenfoco apuesta construccion paz hoy invitamos jovenes pensar importante tarea institucionaltv
";0.92998
"hoy ultimo plazo reclamar kit senekuniandes manana carrera habra entrega kit labelurl
";0.92996
"rt repositoriour ciencia abierta concepto trascendental hablar cultura cientifica guardaronoscar colciencias accesoabiertou
";0.92995
"rt jrestrp ceremonia becas entregando cientos estudiantes urosarionews apoyo formarse calidad compromiso
";0.92995
"16 noviembre invitamos disfrutar familia obra teatro ventana cielo entrada libre labelurl
";0.92995
"temas calidad vida mas importantes educacion salud empleo seguridad piedad retrepo labelurl
";0.92994
"conoci mario traves libros di cuenta hombre tenia deseo escribir publicar labelurl
";0.92994
"maria alejandra olarte rosarista bmw group munchen munich alemania conoce historia labelurl
";0.92992
"ofrecemos 22 moocs educacion finanzas mercadeo fisica literatura emprendimiento desarrollo videojuego labelurl
";0.9299
"hoy inicia filbo2017 urosarionews estara presente editorialur urosarioradio muchas novedades conocelas labelurl
";0.9299
"tecnologia factor importante avance ayuda ahorrar recursos aunque reduce mano obra labelurl
";0.92987
"impuesto bolsas plasticas reducido 27 uso dimitri zaninovich viceministro infraestructura crecimientoverde
";0.92986
"hoyeneafit primer dia fiesta primavera conferencia eeuu china administracion trump ver labelurl
";0.92985
"rt ctaco hoy 2pm conectate charla julian zubiria 8 encuentro investigacion escolar riemedellin labelurl
";0.92982
"viernes cine salida cultural bienestarsabana hora 100 pm inscribete bienestar universitario labelurl
";0.92981
"conoce mundo eafit hoy auditorio fundadores vive noche internacional 500 pm labelurl
";0.92972
"rt medcomovamos seria futuro laboral colombianos hugo lopez investigador eafit presenta panorama labelurl
";0.92972
"ninguno profesores conozco anticipo resultado elecciones cambia totalmente panorama hernando zuleta
";0.92971
"hoy presenta programa atenea iniciativa renovara suite academica procesos manejo infor labelurl
";0.9297
"rt elmundomedellin mas pequenos tambien montan bicicletas desfile bicicletas clasicas feriadelasflores eafit h
";0.92966
"escribir economia solo plasmar datos trata mostrarlos vida personas apgguzman losperiodistasenunisabana
";0.9296
"rt fuerzasmilcol fuerzasmilitares participan foro justicia especial paz realizado urosarionews jep memori
";0.92959
"rt colciencias reconocemos importancia trabajar manera conjunta senacomunica uniandes uncolombia acercar jov
";0.92957
"hoyenelrosario academic event gerontechnology an interdisciplinary program that showcases rehabilitation labelurl
";0.92413
"urosario academic event gerontechnology an interdisciplinary program that showcases rehabilitation labelurl
";0.92411
"urosario academic event gerontechnology an interdisciplinary program that showcases rehabilitation labelurl
";0.92411
"hoy pierdan eafitpereira partir 200 pm conversatorio indice departamental competiti labelurl
";0.92406
"manana pierdan concierto leeranaldo partir 630 pm auditorio fundadores esperam labelurl
";0.92405
"alcanzamos meta 400 filantropos apoyan esfuerzo llevar educacion calidad solidaridaduniandes labelurl
";0.92405
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92404
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92404
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92404
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92404
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92404
"vea corto colombiano hecho andes escogido muestra ventanas mundo barcelona labelurl
";0.92404
"hoy nuevo capitulo lapazenfoco institucionaltv 300 pm tema participacion social labelurl
";0.92403
"monton argumentos vacios si estigmatizaron hoy llorando leche derramada mapatilla
";0.92403
"facultad artes humanidades trabajara proteger bienes patrimoniales catedral primada bogota labelurl
";0.92402
"facultad artes humanidades trabajara proteger bienes patrimoniales catedral primada bogota labelurl
";0.92402
"facultad artes humanidades trabajara proteger bienes patrimoniales catedral primada bogota labelurl
";0.92402
"hoyeneafit conferencia guardianes sabiduria ancestral importancia mundo ancestral entrada lib labelurl
";0.924
"visite fopre cafe disfrute platos apoye talento excelencia mapa menu labelurl
";0.924
"eafit recibe sabado auditorio fundadores 630 pm concierto musico leeranaldo labelurl
";0.924
"eafit acinprocolombia confieren compositor director interprete leon cardona distinciones vida labelurl
";0.92399
"hernando barragan decano arquitectura diseno nuevo arquitecto diseno jefe arduino labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"rt inguniandes hoy 530 pm herramientas nuevas generaciones planificadores urbanos regionales labelurl labelurl
";0.92398
"hernando barragan decano arquitectura diseno nuevo arquitecto diseno jefe arduino labelurl
";0.92398
"hernando barragan decano arquitectura diseno nuevo arquitecto diseno jefe arduino labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"acreditacion institucional reconoce calidad buen funcionamiento cumplimiento funcion social eafit labelurl
";0.92398
"rt mineducacion noticiasmen mineducacion entrego renovacion acreditacion institucional alta calidad unisabana labelurl
";0.92397
"hoy 700 pm camargo congregacion teatro auditorio mario laserna agendauniandes labelurl
";0.92397
"incremento tendencia migracion sursur felipe gonzalez uc3m congreso internacional migracion
";0.92395
"hoy estand uniandesenfilbo2017 presentacion libro conquistador conquistado marta herrera an labelurl
";0.92394
"manana esperamos conferencia ecodek ciclo agrega valor partir 600 pm labelurl
";0.92394
"hoy 730 pm festival musica latinoamericana siglo xx auditorioleondegreiff info labelurl
";0.92394
"segun time higher education 5ta universidad america latina excelenciauniandes latamrankings labelurl
";0.92392
"5ta universidad america latina segun time higher education excelenciauniandes latamrankings labelurl
";0.92392
"5ta universidad america latina segun time higher education excelenciauniandes latamrankings labelurl
";0.92392
"falta agua potable agobia seis barrios localidad ciudad bolivar bogota labelurl labelurl
";0.92391
"llegaron fondossapiencia inscripciones estaran abiertas 13 junio ingresando portal web labelurl
";0.9239
"llegaron fondossapiencia inscripciones estaran abiertas 13 junio ingresando portal web labelurl
";0.9239
"llegaron fondossapiencia inscripciones estaran abiertas 13 junio ingresando portal web labelurl
";0.9239
"llegaron fondossapiencia inscripciones estaran abiertas 13 junio ingresando portal web labelurl
";0.9239
"hoy uniandes pelicula precio fama auditorio lleras 1200 m 300 pm labelurl
";0.9239
"rt unisabanaradio libro lanza hoy jpenagos filbo2017 escribir incertidumbre prensa revolucion
";0.92389
"wade davis antropologo canadiense amante colombia cultura indigena visito eafit labelurl
";0.92388
"momento eafit rocca marko 93 hip hop electronica arte digital labelurl
";0.92388
"luisdbrand saludos actualmente adelantan obras ampliacion parqueaderos motos parque gua labelurl
";0.92388
