;Topico4
"comunidadun encuentra informacion ver leer escuchar aqui labelurl boletinun unimedios 985unradio untelevision
";0.93025
"rt bienestarsabana subcampeones futbol masculino torneo universitario cerros final sufrida completamente orgullosos
";0.93025
"momento presenta congestion variante chia bogota manifestantes caminan hacia retorno peaje
";0.93025
"1era vez sede orinoquia presentan 1998 aspirantes peama launcuenta mantillaignacio admisionesun labelurl
";0.93024
"encuentra mas informacion uncolombia aqui labelurl ver leer escuchar unimedios untelevision 985unradio
";0.93024
"laura beltran minsaludcol realiza ejercicios practicos aplicativo linea hago ahora ctc labelurl
";0.93024
"aspirantesun abrimos proceso admision semestre 20181 partir proximo 17 julio admisionesun labelurl
";0.93024
"rt cideruniandes 4 noviembre plazo entregar documentos posgrados cider mayor informacion 339 49
";0.93024
"comunidadun encuentra nueva edicion boletinun informacion debes ver leer escuchar labelurl unimedios
";0.93023
"usted prometio metro suba trazado solo va 127 autopista pregunta asistente
";0.93023
"aspirantesun partir lunes 17 julio abre proceso admision pregrado 20181 info labelurl
";0.93022
"fenixjalb buenas tardes puedes encontrar productos institucionales mas destacados tienda rosarista labelurl
";0.93022
"sede mayorca eafitidiomas estrena nuevo programa chino mandarin adultos conozcan mas labelurl
";0.93022
"nuevo programa eafitidiomas partir 5 abril sede mayorca ofrecera curso chino mandarin
";0.93021
"duda cualquier cosa ver tema ambiental ver acuerdo paz julio carrizosa
";0.9302
"rt comsabana noticiascomsabana si cursas 4o 9o semestre comsocial unisabana puede interesar labelurl
";0.93019
"aspirantesun uncolombia abre proceso admision 20181 partir proximo 17 julio admisionesun labelurl
";0.93019
"postobon unisabana entregan 90 bicicletas estudiantes becados mejorar acceso campus universitario labelurl
";0.93018
"museo paleontologico villa leyva centro referencia academica docente historica colombia visi labelurl
";0.93018
"rt onumujerescol alianza concreta acciones conjuntas curso virtual mujeres genero postconflictoproximamente platafor
";0.93018
"rt comsabana apasiona periodismo erizamos frente microfono camara tener mano pluma camilor
";0.93018
"rt obsdemocracia datos barometroamericas muestran vicimizacion genero proyectotumaco visibiliza mujeres victimas violencia n
";0.93017
"rt facueducacion invitamos foro foro educacion valores construimos paz escuela mayor informacion labelurl
";0.93017
"rt jalexanderg unisabana lamilitar usan tren sabana opcion movilidad estudiantes empleados bien
";0.93017
"vive intercambio cultural academico beca programa lideres emergentes americas conoce mas labelurl
";0.93017
"natyeche1 saludos siguiente enlace puede conocer programa solicitar mas informacion formulario labelurl
";0.93016
"haciendo realidad suenos jovenes cuentan proyectos camino recorrido hacerlos realidad unavidamejores
";0.93016
"comparte fotos hashtag soyrosarista estudiantes suban mas fotos recibiran kit urosario labelurl
";0.93016
"comunidadun descubre nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93015
"idea nacio 2008 actualizacion metodo agiliza hace mas eficiente ejecucion proyectos
";0.93015
"pronto iniciamos nuevo semestre academico cambios cursos ingles universidad debe conocer labelurl
";0.93013
"transformacion fuerzasmilcol nace proceso paz conlleva ninguna disminucion general edoherrerab beneficiosdelapaz
";0.93013
"rt bluradioco alaire diego cediel politologo docente unisabana analisis resultados parciales eleccioneseeuu
";0.93013
"atender efectos lluvias creo brigada emergencia jaime franky vicerrector sede bogota labelurl
";0.93012
"rt sebastiansilvac aunque momento semestre esperanzas humanidad esten casi perdidas gracias unisabana labelurl
";0.93012
"entrar andes toda experiencia hoy podran empezar vivir nuevos admitidos soyuniandino labelurl
";0.9301
"24 noviembre sesion informativa posgrados gerencia gestion empresarial eicea inscribete aqui labelurl
";0.93009
"noticiaun mantillaignacio pide sede bogota firme paz definitiva farc labelurl via radiosantafentc
";0.93009
"va pasar cursos cero creditos nueva reforma academica vea todas respuestas labelurl
";0.93008
"va pasar cursos cero creditos nueva reforma academica vea todas respuestas labelurl
";0.93008
"va pasar cursos cero creditos nueva reforma academica vea todas respuestas labelurl
";0.93008
"va pasar cursos cero creditos nueva reforma academica vea todas respuestas labelurl
";0.93008
"fracaso colectivo tremendo queriamos hablar racional terminamos condenados voto racional mapatilla
";0.93005
"quieres vivir experiencia academica internacional hoy charla lasabanaabroad 1200 m salon c106 labelurl
";0.93004
"rt ceperuniandes estan abiertas preinscripciones curso periodismo campo guaviare cronicas colombia periodismo
";0.93004
"damos bienvenida sentimos orgullosos haber sido parte construccion plan adriana ga labelurl
";0.93004
"llanto colectivo hacia teniamos quiza ayude pensarnos angela robledo representante camara
";0.93003
"adiosjulio viernes foto camila gil sofia vasquez estudiantes eicea fotocampus arcoiris labelurl
";0.93003
"estan haciendo cosas necesitan hacer paz partidos politicos dedicado destinar mermelada
";0.93003
"rt derechousabana conoce todas implicaciones trae reforma tributaria empresa camaramedellin unisabana karentrji
";0.93002
"rt comsabana convicomsabana ahora alumnas unisabana disfrutan macadamiabosque practican deport alto impacto labelurl
";0.93002
"ten cuenta partir lunes 17 julio abre proceso admision pregrado info labelurl
";0.93001
"rt clinunisabana proximo lunes 25 julio empezara funcionar tren sabana unisabana movilidad labelurl
";0.93001
"rt utadeoeduco ii encuentro periodismo universitario labelurl comsabana 21 22 julio unisabana period
";0.93
"rt urosarioradio si pudiste asistir simposioemocionesconflictour relax aca podcast prensaurosario informa paulix labelurl
";0.92999
"karemvip alumnisabana tambien puedes mandar datos dm contactaremos gracias inter saludo
";0.92998
"luchojacobsen eltiempo jrestrp gracias comunciarte video especial mas destacado foro est labelurl
";0.92995
"si pasion investigar beca colciencias doctorado biociencias cierre convocatoria 31 octubre labelurl
";0.92995
"continentes merecen respeto explotacion recursos obstaculo pueblos indigenas natasha kanape haymedellin17
";0.92995
"rt comsabana gracias gisellebortot izq krozo5 der haber hecho enkrretate linacamero lcibogota labelurl
";0.92994
"asi decimos adiosviernes foto ximena campos directora programa administracion servicio eicea labelurl
";0.92993
"oportunidades riesgos vienen juntos enfocar esfuerzos atacar riesgos puede reducir oportunidades labelurl
";0.92993
"rt unisabanaradio unisabana modo inducciones da mucha alegria recibirlos campus bienvenidos vez
";0.92991
"noticiaun uncolombia acompano 16 proyectos gobierno electronico regiones ministeriotic unparatodos via labelurl
";0.92989
"noticiaun reserva van der hammen protege bogotanos cambio climatico bogota labelurl vi labelurl
";0.92989
"hoy universidades ofrecen productos diferentes da poderes mercado maria marta ferreyra labelurl
";0.92986
"universidad andes da bienvenida comunidad uniandina hoy inicia labor 2017 desea labelurl
";0.92985
"pasa si cae acuerdo miedo si hace realidad pregunta asistente evento
";0.92985
"rt apgguzman unisabana taller periodismo transforma periodismo construir paz escuelaeltiempo usaidcolombia embajadorsue
";0.92984
"rt deportessabana exhibicion equitacion 1245pm frente centro medico esperamos unisabana comsabana bienestarsabana labelurl
";0.92982
"hogares colombianos inculca obediencia disciplina promover pensamiento critico creatividad lisbeth fog
";0.92978
"circunscripciones paz buscan representar zonas mas afectadas conflicto yannbasset orpoliticaur hablemosdepazur
";0.92978
"cada vez mas produccion informativa mas necesidad comprenderla jaime alejandro rodriguez labelurl
";0.92978
"antologia nuevo libro editorialeafit refleja emocion poetica escritora maria teresa andruetto labelurl
";0.92977
"rt cgpatarroyo protagonista proceso paz irlanda norte u rosario lord alderdice habla experiencia p
";0.92977
"rt tobonnoticias demo primer paso labelurl via youtube llena alma espiritu felicitaciones unisabana
";0.92976
"rt comsabana si semestre cursa taller generos informativos esperamos hoy unisabana labelurl cam
";0.92975
"noticiaun dialogos eln paso hacia paz completa piensapazunal alejovargasve labelurl via unimedios
";0.92971
"rt lasabanaabroad estudia idioma exterior esperamos jueves 1200 m salon a108 movilidad2017 unisabana labelurl
";0.9297
"servicio empresa asi evento customer phd academy ximena campos estudiantes administracion labelurl
";0.92967
"rt deportessabana bienestar invita curso libre tiro arco unisabana comsabana eicea sicologiasabana labelurl
";0.92966
"salud marta ximena leon profesora medicinasabana cuidado paliativo apoyo pacientes familias labelurl
";0.92961
"nubia munoz desarrollo estudios clave determinar incidencia cancer causa virus papiloma labelurl
";0.92954
"trata poner centro agenda reto construir pais posconflicto pensando salud menta labelurl
";0.9295
"rt obsdemocracia video 2013 2016 aumento cantidad colombianos creen podemos reconciliarnos perdonar labelurl
";0.92934
"construir opinion publica importa mas emocion razon juliana gonzalez docente campusglobaleafit
";0.92921
"cesdelgado buenas tardes siguiente enlace podras encontrar toda informacion programa labelurl
";0.92416
"rt fceunal inscribete cursos diplomados fceunal enero febrero info 3165000 ext12305 labelurl
";0.92416
"sicsuper otorgo patente invencion uniandes coctel virus controlaria salmonella aves labelurl
";0.92413
"sicsuper otorgo patente invencion uniandes coctel virus controlaria salmonella aves labelurl
";0.92413
"elena ambrositurbay pgncol procuradora delegada apoyo victimas conflicto armado desmovil labelurl
";0.92413
"sicsuper otorgo patente invencion uniandes coctel virus controlaria salmonella aves labelurl
";0.92413
"amaciash onumujerescol buenas tardes puedes encontrar toda informacion siguiente enlace labelurl
";0.92413
"aspirantesun conoce guia paso paso proceso admision posgrados 20162 labelurl admisionesun
";0.92413
"mdfaloga sttmed alcaldiademed inviasoficial saludos compartimos plano destacamos alturas puen labelurl
";0.92411
"conoce guia paso paso proceso admision semestre 12016 uncolombia labelurl admisionesun
";0.92408
"cacturan sujetos facinerosos endefensadelidioma columna profesor comsabana jairo valderrama labelurl eltiempo
";0.92407
"convocatoria abierta beca rosalynn carter cartercenter comsabana periodismo salud mental labelurl
";0.92404
"boletinun encuentras informacion inter ver leer escuchar unimedios 985unradio untelevision labelurl
";0.92403
"andes recibio patente invencion coctel virus controlaria salmonella aves orgullouniandes labelurl
";0.92403
"vive navidad delicias navidenas restaurante escuela tambien puedes encontrar productos labelurl
";0.92403
"atencion asi proceso inscripcion asignaturas 2017 programas pregrado consulta informacion
";0.92403
"paz centroamerica relacion honduras salvador guatemala columna jcmvelandia via eltiempo labelurl
";0.92402
"rt minsaludcol 3 meses transicion aplicativo mipres ctc tradicional funcionaran simultaneamente agaviriau labelurl
";0.92401
"aspirantesun partir 1 febrero abre convocatoria admision pregrados 20162 info labelurl admisionesun
";0.92401
"tedxunisabana rodrigo guerreroel metodo epidemiologico medir violencia stream via eltiempo labelurl
";0.924
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92399
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92399
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92399
"comunidadun conoce oferta cursos libres juveniles facultad cienciasun fcienciasun info labelurl
";0.92399
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92399
"oscar acevedo presento album toda costa inspirado vivencias profesor andes labelurl
";0.92399
"aspirantesun partir 1 julio abre proceso admisiones 20171 estudiar uncolombia info labelurl
";0.92398
"momento presenta tormenta electrica campus evite cualquier desplazamiento areas abierta labelurl
";0.92398
"encuentra info universidad boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.92398
"momento presenta tormenta electrica campus evite cualquier desplazamiento areas abierta labelurl
";0.92398
"20 abril estan abiertas inscripciones concurso profesoral 2017 unorinoquia info labelurl
";0.92398
"momento presenta tormenta electrica campus evite cualquier desplazamiento areas abierta labelurl
";0.92398
"diabetes mas regresiva impuesto agaviriau minsaludcol foro impuestos bebidas azucaradas labelurl
";0.92398
"contenidos calidadmejoran inteligencia dato victor racionero tedxunisabana stream via eltiempo labelurl
";0.92397
"va iniciar semestre si aun buscando vivir conoce oferta viviendauniversitaria labelurl
";0.92397
"partidos politicos podran presentar candidatos circunscripciones paz yannbasset orpoliticaur hablemosdepazur
";0.92396
"rt lasabanaabroad si va viajar exterior conozca convenios unisabana guardmeins groupeapril labelurl
";0.92396
"aspirantesun recuerda partir 1 julio abre proceso admisiones 20171 info labelurl admisionesun
";0.92396
"rt comsabana compartimos columna profesor valderrama defensa idioma publicada eltiempo unisabana labelurl
";0.92395
"analisis interrogante usado pedir colombianos refrenden acuerdo paz labelurl via elheraldoco
";0.92395
"encuentra nueva edicion boletinun informacion ver leer escuchar trae unimedios labelurl
";0.92395
"rt caroycuervo cierre convocatoria maestria ensenanza ele2 31 mayo mas informacion labelurl labelurl
";0.92395
"aspirantesun 16 marzo estan abiertas inscripciones ingresar uncolombia periodo 20172 labelurl
";0.92394
"proyectos facil caer tecnicismos quedarse ramas tono acude experiencia humana
";0.92394
"rt derechousabana animate participar concurso nacional ensayo oap 2016 unisabana benvicente labelurl labelurl
";0.92394
"boletinun ver leer escuchar regresa 2017 labelurl unparatodos unimedios 985unradio untelevision
";0.92393
"conoce programas academicos sesion informativa posgrados gerencia gestion empresarial eicea labelurl
";0.92392
"conoce nueva edicion boletinun ver leer escuchar labelurl unimedios 98unradio untelevision
";0.92392
"conoce nueva edicion boletinun ver leer escuchar labelurl unimedios 98unradio untelevision
";0.92392
"entendamos pasa venezuela pais colapso democratico sebastian bitar profesor egobuniandes labelurl
";0.92392
"ronda preguntas foro hago ahora ctc sede quinta mutis urosario labelurl
";0.92392
"beca estudiantes verano estadosunidos internacionalessabana cursos cortos michigan state university labelurl
";0.92392
"beca antonio rocha alvira base condiciones fechas debes tener cuenta labelurl labelurl
";0.92392
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"acercan eleccioneseafit invitamos vivir proceso electoral integridad tolerancia ver mas labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado excelenciauniandes labelurl
";0.92391
"comunidadun inscribete bogota innova digital 2017 interactua plataformas tecnologicas vivelabbogota labelurl
";0.9239
"conoce mas rutasconflicto proyecto periodistico rosaristas finalista data journalism award labelurl
";0.9239
"viva video exposicion fotografica memorias territorios escrituras historia hizo campu labelurl
";0.9239
"encuentra nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.9239
"rt lasabanaabroad recuerda convocatoria movilidad2017 encuentra abierta 30 septiembre postulate ahora labelurl
";0.9239
"uniandes mejor desempeno pruebas saber pro 26 programas pregrado orgullouniandes labelurl labelurl
";0.9239
"jeffrey checkel sfu lectio inauguralis maestria estudios politicos internacionales politicaur labelurl
";0.92389
"comunidadun nueva edicion boletinun puedas ver leer escuchar informacion uncolombia labelurl
";0.92389
"andresgutipr hola recuerda pasaporte virtual cambio consulta toda informacion respecto labelurl
";0.92389
"aspirantesun recuerda estan abiertas inscripciones posgrados 20171 info labelurl admisionesun unparatodos
";0.92389
"realidad vivimos modelos matematicos victor racionero tedxunisabana stream via eltiempo labelurl
";0.92389
"aspirantesun partir 15 febrero abre convocatoria 20172 estudiar uncolombia info labelurl
";0.92388
"garzonarroyave saludos puede comunicarse linea atencion 4489500 escribir correo admisionesregistroeafiteduco
";0.92388
"venezuela reconstruccion pais cenizas vivian sequera comsabana via eltiempo venezuela labelurl
";0.92388
"boletinun ver leer escuchar encuentras aqui labelurl untelevision unimedios 985unradio unparatodos
";0.92388
"conversatorio protocolo maad maltrato abuso sexual universidad 9 mayo 1200 m au101 labelurl
";0.92387
"floris van eijk nlincolombia urosario hablar paz educacion memoria historica labelurl
";0.92387
"conversatorio protocolo maad maltrato abuso sexual universidad 9 mayo 1200 m au101 labelurl
";0.92387
"salud cuidado liderazgo estudiar enfermeria cierre inscripciones mayo 26 labelurl sersabana
";0.92386
"venezuela reconstruccion pais cenizas vivian sequera profesora comsabana via eltiempo
";0.92386
"rcnpereira canaltelecafe buenas tardes invitamos conocer manana nuevos espacios eafitpereira labelurl
";0.92386
"comunidadun busca curso inter facultadartes inscripciones abiertas 2do semestre aqui labelurl
";0.92386
"comunidadun haz parte proceso permanente rendicion cuentas enviando preguntas labelurl launcuenta
";0.92385
"foro impuestos bebidas azucaradas estrategia salud publica analisis implicaciones medida labelurl
";0.92385
"ecos1360radio eldiariodelotun buenas tardes invitamos conocer manana nuevos espacios eafitpereira labelurl
";0.92384
"alcaldiapereira gobrisaralda buenas tardes invitamos conocer manana nuevos espacios eafitpereira labelurl
";0.92384
"convocatoria beca antonio rocha alvira 27 julio fecha limite postulaciones labelurl labelurl
";0.92384
"reformatributaria2016 actualidad sobrevivir reforma tributaria maria teresa macias profesora eicea labelurl
";0.92384
"rt ctaunisabana apoyo unidad coordinacion material educativo digital fundamental proceso pronto
";0.92383
"comunicacion digital romper paradigmas encontrar oportunidades innovadoras ramiroparias tallerdelideres socialmedia
";0.92383
"economiadebolsillo misfinanzas hacer presupuesto familiar maria teresa macias profesora eicea labelurl
";0.92382
"investigacioneafit reconocida vi concurso internacional buenas practicas analisis delictual 2017 labelurl
";0.92382
"video foro recta final proceso paz pnudcolombia unimedios labelurl pazencolombia infopresidencia
";0.92382
"actualidadun participacion masiva foro final proceso paz labelurl pazencolombia unimedios pnudcolombia
";0.92382
"envivo coloquio internacional salir violencia construccion paz memoria historica labelurl centromemoriah
";0.92382
"comsabana compartimos mas reciente columna profesor valderrama unisabana via eltiempo
";0.92382
"comunidadun quieres saber programas pregrado posgrado ofrecen diferentes sedes uncolombia labelurl
";0.92382
"rt sergiollanoa sigue tedxunisabana 2016 ideas vale pena difundir tedxunisabana unisabana labelurl
";0.92381
"rt comsabana nuevo horario evento minhacienda mauriciocard auspiciado profundizacion periodismo economico labelurl
";0.92381
"alternativa movilidad unisabana inaugurara tren mover comunidad academica labelurl via elespectador
";0.9238
"comunidadun nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.9238
"coloquio encuentro francocolombiano geriatria medicinasabana 31 mayo 1 junio inscripciones aqui labelurl
";0.92379
"hoy damos bienvenida toda comunidad administrativa docente uncolombia regresa labor labelurl
";0.92379
"conoce mas edificios estan sido adecuados bienestar toda comunidadun somosuncampus labelurl
";0.92379
"eafitenses desarrollo artistico ustedes talleres gratis partir 20172 ver mas labelurl
";0.92378
"conoce mas cursos ofrece unidad educacion continua permanente facultad ingenieriaunbog labelurl
";0.92378
"eafitenses desarrollo artistico ustedes talleres gratis partir 20172 ver mas labelurl
";0.92378
"prefesora juanita villaveces habla mitos desinformacion acuerdos tema tierras hablemosdepazur labelurl
";0.92377
"rt museodebogota visita exposicion german samper dibujar aprende dibujando 9 junio uniandes labelurl
";0.92377
"felices estudiantes eicea finalizaron curso international hospitality management uofsc usa labelurl
";0.92377
