;Topico2
"juanalies tal estonnuera destapo soho tio orlando cabrales pdte reficar gobierno alvarouribevel duran
";0.94041
"usometa trabajadores usometa schlumberger colombia rompen dialogo recursos humanos rh incumplimientos politicas antis
";0.94041
"usocasabe usocasabe logra reintegro pago salarios trabajadora casino habia sido terminado contrato trabajo
";0.9404
"usocasabe usocasabe logra reintegro pago salarios trabajadora casino habia sido terminado contrato trabajo
";0.9404
"palmaedwin asi nacio usofrenteobrero hace 95 anos sindicato siento orgulloso pertenecer dirigir somosuso
";0.94039
"howardrv0526 no12horas 1886 libraron primeras huelgas defender turnos trabajo vamos ser inferiores est
";0.94036
"howardrv0526 no12horas 1886 libraron primeras huelgas defender turnos trabajo vamos ser inferiores est
";0.94036
"jcontrerasa listo salir correr 10k mmb atletismo deporte day sunday journalist equipo porveniroficial labelurl
";0.94036
"palmaedwin razones esgrimio usofrenteobrero trabajadores petroleros hace 41 anos ir huelga mismas qu
";0.94034
"usometa conozca logros lucha obrera usofrenteobrero tras 42 dias negociacion acuerdo convencional ecopetrolncon m
";0.9403
"usometa usofrenteobrero sigue cumpliendo clase obrera conseguir acuerdos luego jornadas intensas protesta est
";0.9403
"usometa conozca logros lucha obrera usofrenteobrero tras 42 dias negociacion acuerdo convencional ecopetrolncon m
";0.9403
"angela merkel logro formar coalicion gobierno alemanianel bloque conservador cdu canciller alemana ang labelurl
";0.9403
"nachoboada hoy ecopetrolsa adelanta diligencia d descargos companero ariel corzonsi empresa despide falsos po
";0.94029
"usocasabe pesar todas dificultades 10 feb 1923 fundada clandestinidad union obrera union obreros
";0.94029
"palmaedwin juez constitucional ordena navierafluvial negociar pliego peticiones presento usofrenteobrero hace do ano
";0.94029
"nachoboada hoy ecopetrolsa adelanta diligencia d descargos companero ariel corzonsi empresa despide falsos po
";0.94029
"usocasabe pesar todas dificultades 10 feb 1923 fundada clandestinidad union obrera union obreros
";0.94029
"anifco bogota xxix asambleaanif inicia intervencion miguel largacha presidente consejo directivo anifco porveniroficial labelurl
";0.94027
"yariguies1027 atencion ecopetrolsa admitio mancha crudo llego rio sogamoso vez trabajan controlar mancha
";0.94025
"acdac1 atendiendo llamado defensor pueblo luego 51 dias pilotos acdac anuncian fin huelga labelurl
";0.94024
"acdac1 atendiendo llamado defensor pueblo luego 51 dias pilotos acdac anuncian fin huelga labelurl
";0.94024
"solidaridad acdac1 hace 14 anos vivimos mismo episodio oitnoticias despues dio razon re labelurl
";0.94023
"banrepcultural teatro quiminza sera sede banrepcultural tunja mientras realicen restauracion claustro san ag
";0.94023
"ecopetrolsa debe decirle verdad pais si ahorrar costos abandono mal pozos si tragedi labelurl
";0.94019
"fondosdepension juan david correa presidente consejo directivo asofondos santiago montenegro presidente asofondos habla
";0.94016
"cuidemosmas escoge medio transporte alterno motorizados asi disfrutas vista ayudas respirar aire mas limpio
";0.94014
"cuidemosmas escoge medio transporte alterno motorizados asi disfrutas vista ayudas respirar aire mas limpio
";0.94014
"usocasabe hoy reunion junta subdirectiva casabe revisando distintos temas trabajadores ajustando plan trabajo v
";0.94013
"usocasabe hoy reunion junta subdirectiva casabe revisando distintos temas trabajadores ajustando plan trabajo v
";0.94013
"hoy celebramos vida seres dia dia dan mejor si cuidar darle mejor fami labelurl
";0.94012
"publications workingpaper 1025 by jose eduardo gomez jorge hirsgarzon and jorge m uribe timevaryingcausality labelurl
";0.94012
"huelga da resultados luego 16 dias cese actividades tcbuen logra convencion colectiva tr labelurl
";0.94011
"usofrenteobrero decidido denunciar penalmente orlando diaz montoya sonia prada omar mauricio gomez func labelurl
";0.94009
"sinprosegroky doctor fernan ignacio bejarano arias vicepresidente juridico ecopetrolsa enviado correo institucional radi
";0.94009
"valoraanalitik decidio dividendos pagaran dentro diez 10 primeros dias cada mes acuerdo reglamenta
";0.94007
"basta leer sentencia c796 14 concluir si bien cierto servicio publico importante esen labelurl
";0.94003
"fondosdepension inversion extranjera directa ied creciendo tasas altas forma importante juan jose echavarria
";0.93955
"bcavirtual bcavirtual uso rechaza propuesta gremios vender ecopetrol palmaedwin usofrenteobrero usoedwin ecope
";0.93589
"destacan ediciones lituano persa tartaro turco vietnames yugoeslavo eston croata danes esloveno b labelurl
";0.93587
"bcavirtual bcavirtual ecopetrol logro acuerdo laboral uso palmaedwin usofrenteobrero usoedwin ecopetrolmag ecopetrol
";0.93587
"usofrenteobrero hace 67 anos nacio ecopetrolsa patrimonio colombianos usofrenteobrero hizo huelga ex
";0.93585
"usofrenteobrero vamos defender ecopetrolsa vamos defender patrimonio publico vamos defender pliego peticiones d
";0.93584
"usocasabe labor mahecha dio dignidad autoestima obrero colombiano creador riqueza accion conjugaba
";0.93583
"aorgulloso enscolombia felicita usofrenteobrero 96 anos existencia luchas laslos trabajadores necesitan si
";0.93583
"aorgulloso enscolombia felicita usofrenteobrero 96 anos existencia luchas laslos trabajadores necesitan si
";0.93583
"cuervoji entonces avianca ordenaba interceptaciones ilegales sindicato pilotos acdac1 plenas negociaciones pa
";0.93583
"jerobledo gran saludo usofrenteobrero celebrar 95 anos defendiendo recursos derechos trabajadores petroleros
";0.93583
"usocasabe labor mahecha dio dignidad autoestima obrero colombiano creador riqueza accion conjugaba
";0.93583
"usofrenteobrero empresa miente deslegitimar derecho huelga pone jefes coordinadores ingenieros repetir li
";0.93583
"uso condena denuncia brutal agresion objeto companera dibeth quintana lider sindical nu labelurl
";0.93582
"usometa usofrenteobrero logra reintegro trabajadora respeto igualdad genero ecopetrol luego volviera vincular
";0.93582
"uso condena denuncia brutal agresion objeto companera dibeth quintana lider sindical nu labelurl
";0.93582
"bcavirtual bcavirtual video explican tragedia ingeniero campillo palmaedwin usofrenteobrero usoedwin cesarloza01 da
";0.93581
"bcavirtual bcavirtual video explican tragedia ingeniero campillo palmaedwin usofrenteobrero usoedwin cesarloza01 da
";0.93581
"gustavobolivar exguerrilleros politicannavarro mejor gobernador col cero corrupcionnmojica pte uruguay morira pobre
";0.93579
"gustavobolivar exguerrilleros politicannavarro mejor gobernador col cero corrupcionnmojica pte uruguay morira pobre
";0.93579
"bavvillas bancosaval dilaciones artimanas viola flagrantemente derecho negociacion colectiva radico pliego 1nov
";0.93579
"bavvillas bancosaval dilaciones artimanas viola flagrantemente derecho negociacion colectiva radico pliego 1nov
";0.93579
"usometa ex presidente corte constitucional explica valido socialozar derecho huelga sector petroleronecopetrol
";0.93579
"semana pasada empresa lupatech decidio despedir justa causa companero wilson calderon aun f labelurl
";0.93576
"bcavirtual bcavirtual expertos uis seran encargados investigar hechos lizama palmaedwin usofrenteobrero usoedwi
";0.93576
"alejandropg81 fuerzas establecimiento colombiano estan campana abierta destruir sindicalismo autonomo llego hora
";0.93575
"alejandropg81 fuerzas establecimiento colombiano estan campana abierta destruir sindicalismo autonomo llego hora
";0.93575
"dcoronell emboscar personas calle insultarlas grabarlas nueva forma heroismo politico pataneria uribismo
";0.93574
"usocasabe dia hoy acompanamos trabajadores contraincendio campo casabe atendiendo conflicto laboral pa
";0.93573
"usocasabe dia hoy acompanamos trabajadores contraincendio campo casabe atendiendo conflicto laboral pa
";0.93573
"lasillavacia reunidos mesa hace casi mes ecopetrolsany sindicatos usofrenteobrero sindispetrol adeco nego
";0.93573
"si administradora pension detecta pago efectuado debe dar aviso incumplimiento empleador ugppcolombia
";0.93572
"termino semana llego momento planear fin semana familia recarguemonos buena energia siempresepuede
";0.93571
"termino semana llego momento planear fin semana familia recarguemonos buena energia siempresepuede
";0.93571
"ecopetrolsa atencion ecopetrol logra acuerdo sindicatos nueva convencion colectiva trabajo luego negociacion
";0.93571
"jorgeajurado ecopetrolsa despidio dirigente sindical usofrenteobrero joaquin padilla tener facultades ello co
";0.9357
"spituto seminario ideologico politico usofrenteobrero servicio ecopetrolsa intervencion dr jorge ivan palacios
";0.9357
"tipfinanciero incentiva hijos pensar modelos negocios lleven lleva generar ideas emprendimiento futuro
";0.93569
"frasedeldia muchas malas razones empezar empresa solo buena razon creo sabes cua labelurl
";0.93569
"carlosecaicedo 885599 firmas avaladas registraduria colocan segunda campana mayor apoyo parte co
";0.93568
"si trabajador detecta empleador hace aportes pension puede denunciarlo ugpp administradora pension
";0.93568
"carlosecaicedo 885599 firmas avaladas registraduria colocan segunda campana mayor apoyo parte co
";0.93568
"juankotico porvenir cumplio 20 anos impulsando atletismo colombiano parte aniversario compania presento
";0.93567
"benkosbiohofarc 29evamosporelfiscal robaron reficar asi quedo asunto ahora quieren vender todas empresas
";0.93567
"juankotico porvenir cumplio 20 anos impulsando atletismo colombiano parte aniversario compania presento
";0.93567
"ahora propuestas ecopetrolsa solo sido reducir redistribuir eliminar significa avances somosuso vivalauso
";0.93567
"usofrenteobrero mintrabajocol sanciono ecopetrolsa tener acuerdo 0177 dar mejores beneficios trabajadores si
";0.93566
"bcavirtual bcavirtual video uso explica si posible huelga ecopetrol palmaedwin usofrenteobrero uso
";0.93565
"reunion propuesta presidente donald trump xi jinping poner fin disputa comercial pod labelurl
";0.93563
"cirofernandezn pensar hacer fracking suelos colombia deberia hacer estudio serio cuenta impac
";0.93563
"reunion propuesta presidente donald trump xi jinping poner fin disputa comercial pod labelurl
";0.93563
"toma pequena pausa empieces nueva tarea tumente necesita momento prepararse cada actividad
";0.93562
"importa si entrenas dia noche si amas correr nacion atletismo unete labelurl soylanacion
";0.93562
"janethnoticias barrancabermeja asi amanecimos banados catalizador ecopetrolsa joder refineria si necesita mode
";0.93562
"laamayaa consulte circular externa operativa servicios dte190 asunto 41 nuevas monedas metalicas labelurl
";0.93559
"camilosilvaj bogota tambien cubriendo asamblea bancosaval equipo valoraanalitik hoy desplegado varias asambleas
";0.93556
"camilosilvaj bogota tambien cubriendo asamblea bancosaval equipo valoraanalitik hoy desplegado varias asambleas
";0.93556
"intiasprilla mas tres horas debate control politico crisis ambiental pozo lizama sigo espera
";0.93556
"hijo pidio maleta nueva aunque anterior aun sirvensi senornsi leiste cantando nuest labelurl
";0.93556
"2000depan polyvintage lucaselmostacho bancosaval comin0 juankotico nanymartinis haroletto soyandrejo drpadillach lokokmo th
";0.93556
"valoraanalitik decidio dividendos pagaran dentro diez primeros dias cada mes acuerdo reglamenta
";0.93554
"entra facebook live usofrenteobrero mira intervencion expresidente corte dr jorge ivan palacio labelurl
";0.93552
"banrepcultural atencion tunja bancorepublica inicia restauracion claustro san agustin ejemplo arquitectura coloni
";0.9355
"jorgeajurado manana hoy sala laboral tribunal bogota sentencia 2da instancia condeno petrosantander r
";0.93548
"ctcolombia recursos petroleros pueden convertirse futuro energetico alternativo colombia cesar loza usofrenteobrero
";0.93546
"levantate temprano dale bienvenida nueva semana empezar buena energia creer cada dia labelurl
";0.93544
"oeccuninorte eventouninorte expertos icetex bancorepublica uncolombia estaran foro politicas publicas educacion fi
";0.93544
"levantate temprano dale bienvenida nueva semana empezar buena energia creer cada dia labelurl
";0.93544
"justributaria bloggeros revistadinero si vende ecopetrolsa pierde ingresos habria buscar fuente qu
";0.93538
"usometa analizar cifras conflicto uso ecopetrol nmerece revisar manejo grandes utilidades empresa labelurl
";0.93536
"workingpaper 1033 by juan esteban carranza alejandra gonzalezramirez and alex perez qualityofproducts labelurl
";0.93532
"hoy dia hacer mas gusta organiza temas pendientes prepararte empezar semana mejor forma
";0.93526
"hoy sesiono comision revisara tema recargos nocturnos personal tecnico supervisor profesional po labelurl
";0.93501
"wilson291085 usofrenteobrero damagofe hectorvaca usoedwin ludwinggomez4 libardez18 cesarloza01 usometa danielsossa9 fabioa
";0.93055
"jairo90196426 usofrenteobrero damagofe hectorvaca usoedwin ludwinggomez4 libardez18 cesarloza01 usometa danielsossa9 fabio
";0.93055
"jafiru1963 minambienteco ecopetrolsa diarioeltiempo canalrcn noticiascaracol usofrenteobrero nsobre vuelo cano lizama
";0.93055
"polodemocratico polodemocratico saluda firma nueva convencion colectiva trabajo usofrenteobreroecopetrol meritorio logro
";0.93054
"frankyzayas usofrenteobrero ecopetrolsa union sindical obrera uso presente presente fuerzas camaradas
";0.93054
"castillasenador caluroso saludo usofrenteobrero 95 anos lucha resistencia movilizacion defensa hidrocarburos
";0.93054
"gustavotrianasu polodemocratico saluda firma nueva convencion colectiva trabajo usofrenteobreroecopetrol meritorio logro
";0.93054
"bcavirtual bcavirtual uso protesta ecopetrol distorsion hace pliego peticiones palmaedwin usofrente
";0.93053
"usofrenteobrero usofrenteobrero rechaza sistematica persecucion sindical viene siendo objeto companero ariel
";0.93053
"usofrenteobrero usofrenteobrero rechaza sistematica persecucion sindical viene siendo objeto companero ariel
";0.93053
"usofrenteobrero rechaza despido companero dirigente sindical uso cartagena joaquin padilla ejec labelurl
";0.93053
"bsintraaval apoya acdac1 perenne lucha paso atras companers justicia social paz labelurl
";0.93052
"palmaedwin usofrenteobrero logra primer acuerdo formalizacion 152 trabajadores tercerizados terpelcol sindicalizarsep
";0.93052
"union sindical obrera subdirectiva arauca emprende campana permita garantizar oportunidades laborales labelurl
";0.93052
"migueramos accion urgente violaciones ddhh corregimiento guayabo municipio puerto wilchesnnvia geamagdalename
";0.93052
"bsintraaval apoya acdac1 perenne lucha paso atras companers justicia social paz labelurl
";0.93052
"portellatelesur hora union sindical obrera manifiesta falta garantias laborales contratistas usofrenteobrero
";0.93052
"trabajodecente entrevista ail nesto dice presidente usofrenteobrero cesar loza derrame crudo
";0.93051
"enscolombia entrevista ail nesto dice presidente usofrenteobrero cesar loza derrame crudo
";0.93051
"kikem63 ecopetrolsa usofrenteobrero entonces sientense negociar senores administracion ecp cumplan acuerdos
";0.93051
"hoy atendemos ilegal arbitrario llamamiento descargos hace ecopetrolsa companero edwin castano labelurl
";0.93051
"jorgeajurado personero municipal barrancabermeja deberia apegarse verdad descripciones haga cese imputable
";0.9305
"echeverry dueno econcept washington buscan inversionistas sector minero energetico sirve lobb labelurl
";0.9305
"usofrenteobrero seguimos debate enfoque politico negociacion colectiva buscando part mejor propuesta
";0.93049
"vamos defender ecopetrolsa vamos defender patrimonio publico vamos defender pliego peticione labelurl
";0.93049
"usofrenteobrero hecho gran movimiento aspiraciones buscar acuerdos ojala ecopetrolsa buena voluntad
";0.93049
"franciscoporbta 96 anos lucha defensa patrimonio publico felicitaciones usofrenteobrero ncuentan obrero mas
";0.93049
"franciscoporbta 96 anos lucha defensa patrimonio publico felicitaciones usofrenteobrero ncuentan obrero mas
";0.93049
"jlcdp usofrenteobrero trabajadores dan comer empresa empresa trabajadores produce inoculado ideolog
";0.93048
"pilarperalta pleno proceso negociacion ecopetrolsa toma represalias dirigentes usofrenteobrero impide acces
";0.93048
"palmaedwin campana mediatica acdac1 empezo dijeron iban huelga campana mediatica usofrenteobrer
";0.93048
"mlorozco78 jorgeajurado usofrenteobrero cutcolombia mintrabajocol adelante companeros n dcho constitucional medio co
";0.93047
"gabocolombia76 abandono estatal vida digna barrancabermeja territorios crece protesta prensarural usofren
";0.93047
"madrugada dia ayer firmamos empresa massy energy convencion colectiva trabajo esp labelurl
";0.93047
"organizacion sindical uso denuncia nefasta politica administrativa viene desarrollando gerencia gener labelurl
";0.93047
"ctcolombia crudoopina negociaciones usofrenteobrero ecopetrolsa solo deja garantias laborales sindicales tam
";0.93047
"usometa logramos nueva convencion colectiva trabajo multinacional servicios petroleros halliburton usofrenteobrer
";0.93047
"organizacion sindical uso denuncia nefasta politica administrativa viene desarrollando gerencia gener labelurl
";0.93047
"dr jorge ivan palacio expone huelga sector petrolero posible somosuso vivalauso labelurl
";0.93046
"dr jorge ivan palacio opina forma usofrenteobrero hace pedagogia derecho huelga labelurl
";0.93046
"alexwarff decision quitarle tres ceros peso colombiano recae exclusivamente congreso repu labelurl
";0.93046
"guidotoro decision quitarle tres ceros peso colombiano recae exclusivamente congreso republi labelurl
";0.93046
"hoy organizacion sindical cumple 96 anos existencia defendiendo patrimonio publico unidad c labelurl
";0.93046
"mafsul buena noticia colombia ecopetrolsa usofrenteobrero cerraron acuerdo negociacion convencion colectiva
";0.93046
"dr jorge ivan palacio expone huelga sector petrolero posible somosuso vivalauso labelurl
";0.93046
"jagove2788 decision quitarle tres ceros peso colombiano recae exclusivamente congreso rep labelurl
";0.93046
"maurisano decision quitarle tres ceros peso colombiano recae exclusivamente congreso repu labelurl
";0.93046
"blubucaramanga hoy inicia negociacion pliego laboral sindicato usofrenteobrero ecopetrol trabajadores refine
";0.93046
"usofrenteobrero decimos trabajadores vit unica forma defender empresa puestos trabajo huel
";0.93046
"hoy organizacion sindical cumple 96 anos existencia defendiendo patrimonio publico unidad c labelurl
";0.93046
"solidaridad pueblo palestino ayer masacrados 56 ninos mujeres hombres manos israelnour labelurl
";0.93045
"jesusapecas dcoronell ecopetrolsa diria humoristas programa tv mas antiguo colombia uuuyyy echeverry
";0.93045
"randresalvarez aidaavellae senadora adelante vamos defender soberania energetica patrimonio publico convertimos
";0.93045
"elimprudenteco decision quitarle tres ceros peso colombiano recae exclusivamente congreso republ labelurl
";0.93045
"usofrenteobrero pesar acciones disposicion uso mesa negociaciones ecopetrolsa mantiene posicion intr
";0.93045
"fabioariascut retweeted edwin palma egea palmaedwinnnya leyeron ataques medios pliego peticiones
";0.93045
"hoy sostuvimos reunion ecopetrolsa cenit abordar temas laborales trabajadores directos terceriza labelurl
";0.93044
"palmaedwin hoy cumplen 100 anos explotacion petrolera paisnnsino huelga hizo usofrenteobrero l
";0.93044
"usocasabe usocasabe seguimiento cumplimiento actas extra convencionales trabajadors empresa seima seguim
";0.93044
"sinolvido aury presidente usofrenteobrero desaparecido tres dias posteriormente encontrado junto escolta
";0.93044
"dacamiloro nueva familia billet da continuidad concepto biodiversidad familia monedas come labelurl
";0.93044
"jerobledo buena noticia trabajadores petroleo pais firma convencion colectiva uso ecopetrol
";0.93044
"union sindical obrera industria petroleo uso vincula conmemoracion 70 anos decla labelurl
";0.93044
"hoy sostuvimos reunion ecopetrolsa cenit abordar temas laborales trabajadores directos terceriza labelurl
";0.93044
"bcavirtual bcavirtual comision fiscales avanza investigacion afloramientos pozo 158 palmaedwin usofrenteobrero
";0.93043
"cesarloza01 usofrenteobrero minminas mafsul ecopetrolsa sindicato hablando temas q superan laboral releva
";0.93043
"javierarc35 decision quitarle tres ceros peso colombiano recae exclusivamente congreso re labelurl
";0.93043
"jkvasquez01 usofrenteobrero ecopetrolsa obtiene excelentes dividendos clase obrera realidad hace generar
";0.93043
"omunoz79 decision quitarle tres ceros peso colombiano recae exclusivamente congreso republica q labelurl
";0.93043
"blubucaramanga usofrenteobrero confirma llego acuerdo levantar protesta laboral proyecto cira infantas
";0.93042
"nikoa01 usofrenteobrero consejogremial ivanduque ecopetrolsa total apoyo ecopetrol empresa importante colombia
";0.93042
"blubucaramanga usofrenteobrero confirma llego acuerdo levantar protesta laboral proyecto cira infantas
";0.93042
"alunavil billet anterior familia saldran paulatinamente circulacion vez cumplan vida util labelurl
";0.93042
"aorgulloso uso usofrenteobrero insiste dialogo lograr acuerdo ecopetrolsa busca eficacia dialogo
";0.93042
"minminas usofrenteobrero mafsul ecopetrolsa hoy reunion basada dialogo respeto oportunidades futur
";0.93042
"bcavirtual bcavirtual tragedia ambiental fortuna declaran situacion calamidad publica desecheverry alcaldiabarr
";0.93042
"juancar45074794 usofrenteobrero asi ecopetrolsa refineria barranca atiende conflicto laboral fusil bolillo labelurl
";0.9304
"bcavirtual bcavirtual uso explica va proceso negociacion convencion ecopetrol palmaedwin usofrenteobrero
";0.9304
"presidente unidos donald trump anuncio ayer decision retirarse acuerdo nuclear iran labelurl
";0.93039
"union sindical obrera uso rechaza actitud arbitraria asumida empresa telecomunicaciones bogota labelurl
";0.93039
"claucarizas jerobledo usofrenteobrero pide vendan parece suficiente pusieran filial automaticamente regal
";0.93038
"palmaedwin usofrenteobrero expresa solidaridad companeros soyanebre decidido negociar despues 20 anos
";0.93038
"alapepastorfarc ecopetrol mayor empresa pais importante activo nacion patrimonio publico colombianos n
";0.93037
"filirojas21 aqui paisano crack atletismo momento gran jeissonsubo libano figura equipoporven
";0.93036
"hoy vence plazo avvillas bancosaval llame negociar pliego peticiones trabajadores orgsindicales
";0.93036
"hoy vence plazo avvillas bancosaval llame negociar pliego peticiones trabajadores orgsindicales
";0.93036
"filirojas21 aqui paisano crack atletismo momento gran jeissonsubo libano figura equipoporven
";0.93036
"jorgeajurado ecopetrolsa empresa mas importante colombia debe seguir siendo colombianos debe entregars
";0.93034
"donald trump dijo paralizacion parcial gobierno federal iba prolongarse cumpla demand labelurl
";0.93034
"sandinovictoria hacemos reconocimiento sincero lucha historica usofrenteobrero defensa patrimonio pueblo col
";0.93034
"dirigentes uso permiso sindical asisten recorridos puestos centro dias martes mierc labelurl
";0.93034
"sandraa42862953 juanmansantos estimada senora carmen amado nregistre hoja vida consulte frecuentemente l labelurl
";0.93034
"cutcolombia reunion cutcolombia ministerio trabajo canadiense hablar plan accion laboral cuanto
";0.93034
"cutcolombia reunion cutcolombia ministerio trabajo canadiense hablar plan accion laboral cuanto
";0.93034
"aprende romper paradigmas cambiar modelo pensamiento introducir nuevas formas hacer cosas labelurl
";0.93033
"sandraa42862953 griseldaresgal estimada senora carmen amado registre hoja vida consulte frecuentemente l labelurl
";0.93033
"acabamos llegar parque virrey entregarles cds oro esperan correr ver justin
";0.93033
"palmaedwin aqui levantamos batalla ecopetrolsa evitar venta cenit propuso mauriciocard bajamos
";0.93033
"bcavirtual bcavirtual 45 familias fortuna evacuadas anuncio alcaldia municipal desecheverry alcaldiabarranc u
";0.93032
"lcsanchezc nuevos billet dan continuidad concepto biodiversidad familia monedas ilustrando paisaje labelurl
";0.93032
"dia hoy realizaran do votaciones objetivo poner fin paralizacion gobierno estadouniden labelurl
";0.93032
"hacer ejercicio descansar trabajoevitar estres comer bien oportunidades tener mejor calidad labelurl
";0.93031
"hacer ejercicio descansar trabajoevitar estres comer bien oportunidades tener mejor calidad labelurl
";0.93031
"franvivencial porveniroficial felicitaciones placer ver dimension tomado maraton orgulloso haber perteneci
";0.9303
"periferiaprensa hora caravana redredher llega planta procesamiento petroleo tauramena casanare apoyo p
";0.9303
"pedrazayuly lista mejor actitud correr domingo mmb soylanacion junto va porveniroficial labelurl
";0.9303
"sintrabancol acompanamiento solidario sintrabancol companeros soyanebre viva pliego peticiones anebre htt
";0.93029
"sintrabancol acompanamiento solidario sintrabancol companeros soyanebre viva pliego peticiones anebre htt
";0.93029
"usometa usofrenteobrero trabajadores multinacional weatherfordcorp colombia votan si van huelga aqui
";0.93029
"aidaavellae david ravelo acompanamos pueblo barranqueno trabajadores petroleros defender industria nacional
";0.93029
"regalos tiempo amor duda ingredientes basicos verdadera feliz navidad peg bracken
";0.93029
"lolorose activaciones incluyentes gran idea estereopicnic excelentes ideas si ven cuentan
";0.93029
"regalos tiempo amor duda ingredientes basicos verdadera feliz navidad peg bracken
";0.93029
"industriallgu presidente usofrenteobrero cesar loza explica importancia tres sindicatos colombia continue
";0.93028
"organizacion sindical desea ustedes feliz navidad llena amor prosperidad paz reconcil labelurl
";0.93028
"ayer realizaron elecciones presidenciales colombia salio victorioso ivan duque 10373080 voto labelurl
";0.93028
"aliriouribemuoz creo mas corte penal internacional comision acusaciones investigue alvaro uribe velez
";0.93027
"conozca posicion oficial bancorepublica respecto proyecto pretende eliminar tres ceros peso c labelurl
";0.93027
"presidente unidos donald trump anuncio cancelacion reunion lider norcoreano kim jong labelurl
";0.93027
"palmaedwin esperamos empresa ut logis negociar usofrenteobrero eviten sanciones innecesarias somosuso
";0.93026
"gerpaezm gobierno mexico decreta medicina gratis pueblo mientras colombia mas cara universo labelurl
";0.93026
"fondosdepension mepasoacolpensiones nen rio revuelto ganancia pescadores n1 informate labelurl n2 informate
";0.93026
"alvaradomd decision quitarle tres ceros peso colombiano recae exclusivamente congreso republ labelurl
";0.93026
"semiparalizada reficar danos 2 plantas generan 12 millones dolares diarios utilidad respon labelurl
";0.93026
"gerpaezm gobierno mexico decreta medicina gratis pueblo mientras colombia mas cara universo labelurl
";0.93026
"felizsabado hoy comparte familia integrar vida familiar ambito profesional ayudara plantear labelurl
";0.93025
"usocasabe usocasabe puestos trabajo campo tomando inquietudes afiliacion trabajadores reiterando compro
";0.93024
"tan cierto ecopetrolsa aqui propone re distribuir negociacion colectiva presupone avanza labelurl
";0.93024
"usocasabe usocasabe puestos trabajo campo tomando inquietudes afiliacion trabajadores reiterando compro
";0.93024
"jornada accionaria dia hoy inicio mayor apetito riesgo parte inversionistas luego labelurl
";0.93023
"aidaavellae cenit empresa mas importante ecopetrol cenit representa 30 utilidades estatal petrolera
";0.93022
"cuidemosmas deja musgo hogar busca alternativa ecologica armar pesebre vivir navidad labelurl
";0.93021
"cuidemosmas deja musgo hogar busca alternativa ecologica armar pesebre vivir navidad labelurl
";0.93021
"workingpaper 1028 by santiago gamba oscarjaulin angelica lizarazo juanmendoza846 paola morales labelurl
";0.93021
"petrogustavo semana viene grandes manifestaciones colombia humana gente congrega libre mutitudinariame
";0.9302
"sabiasque apostar multitarea trabajos menos exigentes buena forma aumentar productividad labor
";0.9302
