;Topico2
"comunidadun descubre nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93711
"buenos dias comunidadun felizlunes deseamos mejor dias excelente semana vacaciones somosun
";0.9371
"terminamos dia invitandolos conocer ultima edicion unperiodico leelo aqui labelurl feliz noche
";0.93709
"terminar lunes musica unradio nueva aplicacion disponible ios android feliz noche labelurl
";0.93706
"felizviernes mes llega noticias diariamente hacen sentir orgulloun feliz dia comunidadun labelurl
";0.93706
"feliz lunes comunidadun comencemos dia descargando nueva edicion unperiodico labelurl unimedios unparatodos
";0.93703
"encuentra mas informacion uncolombia aqui labelurl ver leer escuchar unimedios untelevision 985unradio
";0.937
"feliz martes comunidadun comencemos dia descargando nueva edicion unperiodico labelurl unimedios unparatodos
";0.93697
"terminar dia recordemos tener cuenta consejos expresatebien comunicate mejor labelurl feliz noche
";0.93695
"comunidadun encuentra nueva edicion boletinun informacion debes ver leer escuchar labelurl unimedios
";0.93693
"rt seceducacionant guatape ceja cisneros puerto triunfo santo domingo donmatias formacion escuelas eafit labelurl
";0.93691
"rt urosarioradio cuantos libros lees ano colombia paises indices mas bajos lectura enterate
";0.93691
"comunidadun aproxima semana camilo torres restrepo encuentra aqui programacion asiste labelurl vriun
";0.93686
"comunidadun informacion cada semana ver leer escuchar encuentras aqui boletinun labelurl unimedios
";0.93685
"comunidadun terminemos lunes mejor actitud tener gran semana fin ano feliznoche labelurl
";0.93682
"terminar dia invitamos conocer prototipo impresora braille unmedellin video labelurl feliz noche
";0.93681
"felizjueves comunidadun hoy nueva edicion boletinun labelurl ver leer escuchar unimedios uncolombia
";0.93674
"terminar dia conoce mas universidad videos uncolombia suscribete canal oficial youtube labelurl
";0.93674
"buenos dias comunidadun deseamos gran jueves hoy dia sentir orgulloun labelurl somosun
";0.93674
"feliznoche unparatodos esperamos sido gran comienzo semana linda noche velitas somosun
";0.93666
"dfdelriot hola aqui puedes encontrar videos demas sedes labelurl cuales estan pu labelurl
";0.93665
"comunidadun despues gran fin semana deseamos mejor tener gran dia felizmartes labelurl
";0.93662
"feliz noche comunidadun deseamos feliz noche esperamos esten disfrutando vacaciones labelurl somosun
";0.93658
"marianabotero13 buenos dias actividades academicas administrativas estan funcionando normalidad gracias atencion
";0.93653
"comunidadun hoy gran dia ver nuevo consejos campanaun expresatebien comunicate mejor labelurl
";0.93651
"hoy gran dia hoy dia afrocolombianidad celebramos toda comunidadun feliz dia labelurl
";0.93649
"felizmiercoles comunidadun bienvenidos nuevo dia mejor deseamos gran dia unparatodos somosun
";0.93643
"paulaclondono hola caso dudas puedes comunicarte serviciostecnologicosurosarioeduco 2970200 ext 3333 opc 1
";0.93641
"feliz noche comunidadun fin semana recuerda poner practica ecotips ahorraun casa labelurl
";0.93641
"semana tambien puedes visitar filbo2016 librosun hechos conciencia stand 102 pabellon 3 labelurl
";0.93638
"nuevos 45 libros libros fondo editorial eafit resaltan produccion academica comunidad eafitense labelurl
";0.93638
"dejen escribir siempre seran necesarios cuentos relatos patricia engel pbnc haymedellin17
";0.93636
"terminemos dia conociendo mas software interactivo museo samoga unmanizales labelurl feliz noche
";0.93633
"comunidadun deseamos mejor noche jueves manana regresaremos mas unparatodos feliz noche labelurl
";0.93617
"comunidadun conoce nueva coleccion tiendaun stand 103 uncolombia feria libro pabellon labelurl
";0.93617
"programateun visitas guiadas puedes hacer casa museo gaitan labelurl circularun casagaitan divcultural
";0.93601
"comunidadun fin semana visita filbo2017 conoce stand uncolombia antojate nuevos pr labelurl
";0.93596
"buenos dias comunidadun bienvenidos nueva semana campus universidad uncolombia somosun felizlunes
";0.93595
"revistasemana dialogo patricia engel finalista iii premio biblioteca narrativa colombiana pbnc labelurl
";0.93592
"edicion 112 eleafitense conozcan primera mujer logra premio biblioteca narrativa colombian labelurl
";0.9359
"rt grupoargos tourtuitero daniel duque gerente iamp d recorreremos centroargosinnovacion descubrir mas detalles labelurl
";0.93588
"felizmiercoles comenzar dia gracias toda comunidadun hacer parte rede sociales unparatodos
";0.93576
"comunidadun despues gran fin semana esperamos felizmartes sigue acompanandonos informacion unparatodos
";0.93576
"comunidadun terminamos lunes deseandoles mejor ultima semana ano 2016 felices vacaciones p labelurl
";0.93575
"terminar dia invitamos conocer mas nueva agenda cultural manizales unmanizales labelurl culturaun
";0.93574
"programateun visita filbo2017 fin semana conoce nuevos productos tiendaun feliz sabado p labelurl
";0.93572
"comunidadun recuerda puedes personalizar rede sociales decir somosorgulloun comparte cuentanos porq labelurl
";0.9357
"angustia vivimos provincia trasladamos ustedes dejen solo padre antun ramos lapazesposible
";0.9357
"feliz comienzo semana comunidadun esperamos gran dia mejor semana campus universidad
";0.93569
"rt obsdemocracia datos barometroamericas muestran vicimizacion genero proyectotumaco visibiliza mujeres victimas violencia n
";0.93566
"comunidadun tal lunes fin semestre esperamos sido gran dia feliznoche unparatodos labelurl
";0.93564
"rt cerosetenta carmen maura actriz espanola famosa participaciones cintas almodovar paso 070 labelurl
";0.93564
"ten cuenta desconectar cargador celular portatil vez termines cargarlos ahorraun conecta labelurl
";0.93559
"conoce 96 libros electronicos descargar gratis biblioteca labelurl via universiacol feliz noche
";0.93557
"buenos dias unparatodos gracias nuevos seguidores ser parte gran comunidadun somosun
";0.93551
"feliz noche comunidadun esperamos sido gran inicio semana universidad unparatodos somosun
";0.93548
"feliz jueves comunidadun gracias ser parte inspiracion diaria deseamos gran dia labelurl
";0.93547
"buenviernes comenzar dia queremos decir gracias acompanarnos 2016 ser parte comunidadun
";0.9354
"comunidadun inscribete curso hplc gc actualizate area control medicamentos info labelurl fcienciasun
";0.93536
"conoce mas cantaora guapi cauca video pacifico sur faustina orobio labelurl untelevision
";0.93535
"sede mayorca eafitidiomas estrena nuevo programa chino mandarin adultos conozcan mas labelurl
";0.93532
"proceso abierto sabemos mayoria grupos decide disolverse obtener resultados individualmente tp
";0.93529
"iii premio biblioteca narrativa colombiana mayoria obra vida patricia engel pbnc labelurl
";0.93525
"buscando opciones almorzar visite semana fopre cafe yoapoyoalfopre conozca menu restaurantes labelurl
";0.93523
"comunidadun recuerda puedes enviarnos preguntas utilizando ht launcuenta balance social 2015 labelurl
";0.93522
"preguntaron carl langebaek vicerrector academico cambios traera nueva reforma academica carlresponde labelurl
";0.93515
"noticiaun mantillaignacio pide sede bogota firme paz definitiva farc labelurl via radiosantafentc
";0.9351
"reconciliacion significa podamos hacer compromiso dirimir diferencias manera constructiva frankpearl lapazesposible
";0.93506
"rt orinoquiaceo proposito gira productores maranon entidades apoyo puerto carreno vichada embrapa labelurl
";0.93505
"dato segun instituto cervantes espanol hablado 567 millones personas mundo losperiodistasenunisabana
";0.93498
"imagen puede verse altura final puente actualidad altura temporal mas baja const labelurl
";0.93498
"programateun esperamos bogota 21 oct viene despues habitat iii habitat3followup inscribete labelurl
";0.93495
"feliznoche comunidadun esperamos sido gran dia manana regresaremos mas universidad unparatodos
";0.93495
"gustaria aprender competir siglo xxi buena gerenciamanana conferencia ernst pfeifer fr labelurl
";0.93493
"rt urosarioradio si pudiste asistir simposioemocionesconflictour relax aca podcast prensaurosario informa paulix labelurl
";0.93485
"hora almorzar visite fopre cafe disfrute variedad platos apoye talento yoapoyoalfopre labelurl
";0.93483
"elblackparade buenos dias imagen encuentra progrmacion cine club semestre feliz dia labelurl
";0.9348
"126 participantes tres escritores finalistas iii premio biblioteca narrativa colombiana pbnc labelurl
";0.93475
"estrategias mejoran profundizan aprendizaje motiva mas exito linda b nilson diadelprofesor urosario
";0.93462
"feliz noche comunidadun esperamos sido gran dia manana esperamos mas unparatodos labelurl
";0.9346
"hora almuerzo visite fopre cafe disfrute variedad platos apoye talento yoapoyoalfopre labelurl
";0.9346
"feliz noche comunidadun esperamos sido gran dia manana esperamos mas unparatodos labelurl
";0.9346
"feliz noche comunidadun esperamos gran miercoles ahora vamos descansar somosun unparatodos
";0.93458
"felizviernes comunidadun deseamos gran excelente dia mejores deseos hoy vacaciones unparatodos
";0.93449
"ser mujer indigena lucha diaria victimas racismo estereotipos natasha kanape haymedellin17
";0.93445
"hoy filbogota presentacion libros cabos sueltos lectura pecado capital pasos escorpion
";0.93442
"marshalcobos buenas tardes queremos conocer mas inconvenientes presentados favor envianos dato labelurl
";0.93441
"stefaherrera saludos gustaria conocer profundidad inquietud puede describirnos caso correo mgomezr2eafiteduco
";0.9343
"rt obsdemocracia apoyo procesodepaz depende tan buena aprobacion presidencial segun barometroamericas 2014 labelurl
";0.93421
"queremos saber afectan resultados plebiscito negociaciones paz eln horizonte temporal renegociacion
";0.93409
"alejoa017 buenas tardes actividades academicas administrativas estan funcionando normalidad gracias atencion
";0.93408
"rt craiur viniste semana literatura crai salas podras leer apasionarte literatura esper
";0.93399
"900000 millones pesos ano primera infancia adultos mayores habitantes calle duplicado recursos
";0.93398
"rectores g8 solidarizan udea rechazan uso indebido espacios academicos ver mas labelurl
";0.93397
"finalizo entrega iii premio biblioteca narrativa colombiana pbnc manana continuara haymedellin17 labelurl
";0.93386
"queremos contarte vamos receso semanasanta volveremos ver 17 abril feliz semana labelurl
";0.93382
"comunidadun comencemos dia conociendo cuales mejores ies pais investigacion labelurl via revistasemana
";0.93372
"gestion marca contexto digital articulo convenio pbsedueafit publicado palermo business revie
";0.93327
"rt facisouniandes capacidad cambiar piel capacidad pasar mundo carlo ginzburg hombreslobo so
";0.93323
"mito pueda seguir creciendo agricultura sino proceso adecuacion tierras guillermobotero fenalconacional
";0.93315
"acuerdo mantillaignacio tiempo implementar grado 12 opinion elespectador juanmansantos infopresidencia mineducacion
";0.93309
"pronto iniciamos nuevo semestre academico cambios cursos ingles universidad debe conocer labelurl
";0.93275
"comunidadun hoy 300 pm festival musica latinoamericana siglo xx info labelurl entr labelurl
";0.93275
"lecuyeryoann buenos dias usted podria favor indicarnos medio puso queja fecha labelurl
";0.93267
"noticiaun centro pensamiento paz lista mundial think tank orgulloun piensapazunal labelurl unimedios
";0.9324
"domingo mayo saludo mamas unisabana amor ejemplo acompana cada dia felizdiadelamadre labelurl
";0.93232
"conferencia pasados ontologias alternativas estudio pasado 23 24 marzo mas informacion labelurl
";0.93197
"conferencia pasados ontologias alternativas estudio pasado 23 24 marzo mas informacion labelurl
";0.93197
"conferencia pasados ontologias alternativas estudio pasado 23 24 marzo mas informacion labelurl
";0.93197
"buenos dias miercoles apoyar corounisabana hoy audicion final concurso cantale papa labelurl
";0.93187
"noticiaun universidad nacional pide ser sede firma paz farc labelurl via noticiascaracol
";0.93187
"nunca recibido solo centavo hecho vendido bus volvo mentira grotesca enriquepenalosa
";0.93183
"1era vez sede orinoquia presentan 1998 aspirantes peama launcuenta mantillaignacio admisionesun labelurl
";0.93174
"descarga aplicacion circularun enterate actividades eventos unparatodos disponible ios android
";0.93171
"consejos expresatebien comunicate mejor aplicarlos diariamente campanaun labelurl feliz fin semana
";0.93169
"rt obsdemocracia obsdemocracia noticia latinoamerica portal infolatam anticipa resultados historicos barometroamericas2016 htt
";0.93167
"terminar gran dia sintoniza programacion unradio labelurl 985unradio unradioweb feliz noche
";0.93167
"terminemos dia interesantes charlas ver metacampusun video labelurl feliz noche unparatodos
";0.9316
"hoy gran dia hacer deporte amigos sentirte bien dirbienestarun bienestarbogota foto labelurl
";0.9316
"terminemos dia interesantes charlas ver metacampusun video labelurl feliz noche unparatodos
";0.9316
"comunidadun perdiste rendicion cuentas 2015 uncolombia encuentra video aqui labelurl launcuenta
";0.9316
"comunidadun fin semana encuentra documentales aqui video labelurl feliz viernes untelevision
";0.93159
"comunidadun consejos expresatebien comunicate mejor aplicar dias labelurl feliz noche campanaun
";0.93159
"rt hernanolano falsas frases bulos atribuidas pontifexes espere elnuevosiglo articulo verdaderos bergoglismos
";0.93158
"boletinun ver leer escuchar encuentras aqui labelurl untelevision unimedios 985unradio unparatodos
";0.93158
"buenos dias feliz comienzo semana felizlunes toda comunidadun acompana diariamente labelurl
";0.93157
"comunidadun consejos expresatebien comunicate mejor puedes encontrarlos aqui labelurl aplicalos campanaun
";0.93157
"comunidadun escucha unradio descargando nueva app disponible ios android 985unradio labelurl
";0.93156
"comunidadun eventos actividades academicas culturales uncolombia estan aqui labelurl circularun unparatodos
";0.93152
"comunidadun deseamos gran semana comencemos dia informacion unparatodos labelurl unimedios felizlunes
";0.93152
"terminar lunes musica unradio emision web labelurl unradioweb feliz noche comunidadun
";0.93152
"comunidadun feliznoche feliz fin semana proxima semana volvemos mas unparatodos labelurl
";0.93152
"terminar dia recuerda tambien youtube video labelurl feliz noche comunidadun unparatodos
";0.9315
"terminar dia recuerda tambien youtube video labelurl feliz noche comunidadun unparatodos
";0.9315
"comunidadun conode informacion ver leer escuchar boletinun labelurl unimedios 985unradio untelevision
";0.9315
"feliznoche terminemos semana conociendo repositorio digital metacampusun labelurl feliz fin semana
";0.93149
"feliz comienzo semana comunidadun gran lunes informacion unparatodos labelurl unimedios somosun
";0.93149
"feliz noche comunidadun terminemos dia musica unparatodos video playback unmedellin labelurl
";0.93149
"piedadmaya orgulloun mantillaignacio ramirochm ffchaparro 985unradio unimedios vriun editorialun cidunal labelurl
";0.93148
"comencemos dia informacion ver leer escuchar boletinun labelurl unimedios 985unradio untelevision
";0.93147
"terminar dia informacion ver leer escuchar labelurl boletinun unimedios 985unradio untelevision
";0.93147
"felizjueves comenzamos dia informacion unparatodos ver leer escuchar boletinun labelurl unimedios
";0.93146
"comunidadun conoce informacion unparatodos ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93145
"felizlunes feliz comienzo semana toda comunidadun gracias acompanarnos diariamente somosun
";0.93144
"felizmiercoles unparatodos comenzar gran dia noticias diariamente hacen sentir orgulloun labelurl
";0.93143
"buenos dias comenzamos dia compartiendo ustedes canal oficial youtube labelurl unparatodos
";0.93143
"buenos dias comenzamos dia compartiendo ustedes canal oficial youtube labelurl unparatodos
";0.93143
"rt consejoech pasate viejo verde participa escenario creativo imaginarios visuales colectivos fundatempo labelurl
";0.93143
"felizmiercoles unparatodos comenzar gran dia noticias diariamente hacen sentir orgulloun labelurl
";0.93143
"comunidadun visitaste exposicion museodearteun conoce mas aqui labelurl video divcultural unbogota
";0.93138
"urosario academic event gerontechnology an interdisciplinary program that showcases rehabilitation labelurl
";0.93137
"urosario academic event gerontechnology an interdisciplinary program that showcases rehabilitation labelurl
";0.93137
"felizlunes comunidadun deseamos gran dia mejor semana fotografia unmanziales unparatodos labelurl
";0.93136
"comunidadun noticias ver leer escuchar estan boletinun labelurl unimedios 985unradio untelevision
";0.93136
"comunidadun conoces canal oficial youtube conoce mas unparatodos video labelurl suscibete
";0.93135
"comunidadun nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93135
"encuentra actividades academicas culturales toda comunidadun sede bogota aqui labelurl unbogota
";0.93135
"noche consejos aplicar siempre expresatebien comunicate mejor campanaun labelurl feliz noche
";0.93135
"comunidadun nueva edicion unperiodico disponible consultala aqui labelurl unimedios feliz noche
";0.93135
"encuentra nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93135
"comunidadun comenzamos dia videos musicaun programa playback labelurl feliz viernes unparatodos
";0.93134
"comenzamos dia videos musicaun programa playback untelevision labelurl feliz miercoles comunidadun
";0.93133
"terminar viernes tener gran fin semana programateun actividades culturales unparatodos labelurl
";0.9313
"conoce nueva edicion boletinun ver leer escuchar labelurl unimedios 98unradio untelevision
";0.93129
"conoce nueva edicion boletinun ver leer escuchar labelurl unimedios 98unradio untelevision
";0.93129
"comunidadun recuerda descargar aplicacion circularun conocer mas eventos actividades unparatodos
";0.93122
"comunidadun nueva edicion boletinun puedas ver leer escuchar informacion uncolombia labelurl
";0.93121
"comunidadun nueva edicion boletinun llega informacion unparatodos ver leer escuchar labelurl
";0.93121
"comunidadun recuerda tener cuenta consejos expresatebien comunicate mejor labelurl aplicalos campanaun
";0.9312
"comunidadun editorialun trae nuevo boletin novedades editoriales mes encuentralas aqui labelurl
";0.9312
"encuentra nueva edicion boletinun informacion ver leer escuchar trae unimedios labelurl
";0.93119
"terminar dia fotogaleria arte microtrafico exposicionun humanasunal labelurl unimedios feliz noche
";0.93118
"boletinun encuentras informacion inter ver leer escuchar unimedios 985unradio untelevision labelurl
";0.93117
"conoce serie interactiva untelevision pocas palabras patent labelurl feliz noche comunidadun
";0.93117
"felizmartes comienza gran dia buscando videos uncolombia canal oficial youtube labelurl
";0.93117
"comunidadun comienza dia informacion ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93116
"descargaste nueva app radio escucha programacion celular disponible ios an labelurl
";0.93116
"termina jueves conciertos audiciones queremos ver labelurl metacampusun feliz noche somosun
";0.93114
"comenzar gran semana recuerda poner practica consejos expresatebien comunicate mejor labelurl
";0.93111
"sabes detras palabras campanaun expresatebien comunicate mejor labelurl oficinapeun feliz noche
";0.9311
"hoyenelrosario academic event gerontechnology an interdisciplinary program that showcases rehabilitation labelurl
";0.9311
"comunidadun descarga edicion diciembre unperiodico conoce mas informacion unparatodos labelurl unimedios
";0.93108
"descargaste aplicacion circularun instalala programate eventos actividades tendra 2016 unparatodos
";0.93107
"feliznoche viernes comunidadun comienzan vacaciones queremos desearles mejor navidad somosun
";0.93106
"encuentra info universidad boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93103
"terminar dia invitamos descargar nueva edicion unperiodico labelurl feliz noche comunidadun
";0.93103
"comencemos lunes mejor actitud tener gran semana somosorgulloun fotografia unpalmira labelurl
";0.93097
"felizlunes comenzamos semana celebrando dia mundial radio toda comunidadun 985unradio labelurl
";0.93097
"hoy comenzamos dia videos musicaun programa playback labelurl feliz miercoles comunidadun
";0.93093
"hoy comenzamos dia videos musicaun programa playback labelurl feliz miercoles comunidadun
";0.93093
"felizmiercoles comencemos gran dia videos hacen parte repositorio digital metacampusun labelurl
";0.93093
"hoy comenzamos dia videos musicaun programa playback labelurl feliz miercoles comunidadun
";0.93093
"comunidaun nueva coleccion tiendaun disponible visita filbo2017 fin semana conocela labelurl
";0.9309
"ano recuerda poner practica consejos expresatebien comunicate mejor utilizalos diariamente labelurl
";0.93089
"feliz regreso clases comunidadun deseamos gran lunes mejor semanas unparatodos labelurl
";0.93088
"comunidadun comencemos dia articulos trae nueva edicion unperiodico labelurl feliz jueves
";0.93087
"feliznoche toda comunidadun diariamente acompana rede sociales gracias unparatodos somosun
";0.93087
"santycadavidd buenos dias lamentamos sucedido lista publicara hoy final dia labelurl
";0.93084
"comunidadun conoces museos uncolombia aqui puedes encontrarlos labelurl programa visita circularun
";0.9308
"disponible edicion 112 eleafitense conozcan articulos trae nueva edicion ingresando labelurl
";0.93078
"launcuenta proceso rendicion cuentas vigencia 2016 encuentras canal youtube video labelurl
";0.93078
"diadeinternet conoce apporta bogota nueva app quejas reclamos disenada vivelabbogota labelurl
";0.93078
"boletinun cada semana trae nueva informacion ver leer escuchar labelurl unimedios
";0.93077
"comunidadun disfrutar zonas verdes campus reflejan convivimos pazun vivelos somosorgulloun labelurl
";0.93077
"comunidadun ten cuenta cuidar zonas verdes sedes uncolombia tambien bienestar labelurl
";0.93075
"buenos dias comunidadun bienvenidos nuevo dia uncolombia deseamos felizjueves unparatodos
";0.93075
"comunidadun sabias estadisticos matematicos celebran hoy dia clasico feliz dia labelurl
";0.93074
"comunidadun terminar jueves conoce agenda actividades trae circularun labelurl feliz noche
";0.93073
"comunidadun hoy tambien celebramos culto lectura dia bibliotecologo uncolombia unparatodos labelurl
";0.93072
"terminar gran dia dejamos unradio programacion cultural musical unparatodos labelurl 985unradio
";0.93071
"comunidadun conoce acuerdo 065 2015 fija calendario academico uncolombia 2016 labelurl
";0.9307
"comunidadun haz parte proceso permanente rendicion cuentas enviando preguntas labelurl launcuenta
";0.93067
"janivysniebles hola enviamos link pagina web editorialun puedas consultar info labelurl
";0.93062
"comunidadun terminaron viernes esperamos gran dia mejor fin semana unparatodos
";0.93061
