;Topico2
"si facebook paispor cantidad usuariosseria mas grande china india tallerdelideres socialmedia rede ramiroparias
";0.94204
"terminar ano queremos decir gracias ser parte gran comunidadun 2016 regresamos mas unparatodos
";0.94202
"principios siglo xx medellin interpretaba musica salon musica adaptaba bandas lira fernando gil
";0.94188
"comunidadun 257 votos recibimos 81 participantes cree acuerdo paz debe ser firmado uncolombia
";0.94161
"rt sofaunisabana recuerdan wachu open english pues viernes enelsofa unisabanaradio interprete adrianlara estara co
";0.94153
"rt jrestrp editorial urosarionews lanza feria 5 68 nuevos libros ultimo ano compromiso investigacion difusion labelurl
";0.94115
"medejean cementosargos buenos dias puede ingresar porterias peatonales dejarla espacios bicicletas bloque 18
";0.94112
"rt unisabanaradio casi acaban talentos musicales 2016 gracias participaron hicieron pasar buen rato ht
";0.94102
"comienza dia descargando aplicacion circularun celular enterate actividades unparatodos disponible ios android
";0.93835
"feliz comienzo viernes comunidadun deseamos gran dia mejor fin semana unparatodos uncolombia labelurl
";0.93833
"comunidadun terminemos semana mejor actitud tener gran fin semana lunes mas unparatodos
";0.93818
"buenos dias comunidadun bienvenidos nuevo dia uncolombia deseamos gran dia felizjueves unparatodos
";0.93813
"feliz noche comunidadun deseamos gran fin semana descanso lunes esperamos mas unparatodos
";0.93811
"buenos dias comunidadun deseamos felizjueves toda energia tener gran dia universidad somosun
";0.93808
"comunidadun feliz miercoles deseamos excelente dia mejor energia hoy resto semana somosun
";0.93806
"feliz martes comunidadun hoy mejor actitud tener mejor dias somosun orgulloun unparatodos
";0.93806
"feliz martes comunidadun hoy mejor actitud tener mejor dias somosun orgulloun unparatodos
";0.93806
"feliz noche comunidad esperamos gran fin semana lunes regresamos mas informacion unparatodos
";0.93804
"bojaya votamos 96 si teniamos todas razones votar padre antun ramos lapazesposible
";0.93796
"culturaun medellin urbes horas climas nueva exposicion biblioteca efe gomez unmedellin labelurl unimedios
";0.93793
"si propone redactar documento mas confuso comunicado 69 habana consigue guillermobotero fenalconacional
";0.93781
"senal encuentra ubicada metros obra semana pasada coninsa ramon h instalo pasacalles informacion 5
";0.93776
"rt revistaarcadia acaban conocer finalistas premio nacional literatura eafit patricia engel rsilvaromero santia
";0.93773
"laespira saludos lamentamos error mensaje anterior efectivamente evento jueves 27 gracias contactarnos
";0.93769
"prueba nuevo combo restauranteescuela sandwich pollo galleta mantequilla mani coca cola ed labelurl
";0.93768
"lauhcortes buenos dias caso dudas inconvenientes plataforma puedes comunicarte 4225321 ext 3333
";0.93762
"rt admonuniandes international summerschool2017 offer participants the opportunity to attend innovative management course labelurl
";0.93752
"rt admonuniandes international summerschool2017 offer participants the opportunity to attend innovative management course labelurl
";0.93752
"comunidadun vas salir oficina casa mas 1 hora recuerda apagar computador luces ahorraun
";0.93747
"rt antvisible cordial saludo invitamos participar iii foro seguimiento legislativo herramienta rendicion cuenta
";0.93744
"rt upbcolombia hoy celebramos upb80anos concierto orquesta sinfonica eafit homenaje familias generaciones boliva
";0.93737
"nuevos 45 libros libros fondo editorial eafit resaltan produccion academica comunidad eafitense labelurl
";0.93703
"uniandesenfilbo2017 visite estand 502 pabellon 3 segundo piso fotos alejandro gomez nino direcc labelurl
";0.937
"kathryn clifton recomienda usar google adwords identificar palabras clave hagan atractivos titulos labelurl
";0.93699
"comenzaron club ciencia 2017 cdeccol eafit estan present ocho grupos labor investigativas labelurl
";0.93693
"onues encabeza mecanismo monitoreo verificacion junto delegados gobierno farc lcvillegas foro lapazesposi
";0.9369
"respuesta ciertos estimulos puede ser mas eficaz mujeres hombres tatiana manrique z dementescuriosas labelurl
";0.93688
"rt seceducacionant guatape ceja cisneros puerto triunfo santo domingo donmatias formacion escuelas eafit labelurl
";0.93647
"rt biblioeafit gustaria aprender buscar informacion calidad evaluarla citarla presentar excelente trabajo final labelurl
";0.93632
"rt urosarioradio mundolaboralur claustro urosarionews estan reunidas mas 30 organizaciones listas conocer ta
";0.93582
"imagen puede verse altura final puente actualidad altura temporal mas baja const labelurl
";0.93574
"recuerda programarte eventos uncolombia descargando aplicacion circularun feliz fin semana comunidadun
";0.93326
"comunidadun recuerda descargar aplicacion circularun programate eventos actividades unparatodos ios android
";0.93326
"terminar dia conoce noticias ver leer escuchar boletinun labelurl unparatodos feliz noche
";0.93326
"terminar gran dia informacion ver leer escuchar boletinun labelurl feliz noche comunidadun
";0.93322
"terminamos gran dia coninformacion unparatodos ver leer escuchar labelurl 985unradio unimedios untelevision
";0.93321
"comunidadun recuerda programarte actividades eventos academicos culturales uncolombia descargando app circularun
";0.93319
"terminemos dia informacion unparatodos ver leer escuchar labelurl boletinun unimedios feliz noche
";0.93319
"buenos dias comunidadun felizlunes deseamos mejor dias excelente semana vacaciones somosun
";0.93319
"buenos dias comunidadun comenzamos dia informacion ver leer escuchar labelurl boletinun unimedios
";0.93318
"comunidadun programate actividades eventos uncolombia ano descargando app circularun feliz noche
";0.93318
"ingresa circularun programate asistir actividades eventos unparatodos feliz fin semana comunidadun
";0.93318
"terminar lunes musica unradio nueva aplicacion disponible ios android feliz noche labelurl
";0.93317
"comunidadun encuentra informacion ver leer escuchar aqui labelurl boletinun unimedios 985unradio untelevision
";0.93316
"comunidadun descubre nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.93312
"terminamos dia invitandolos conocer ultima edicion unperiodico leelo aqui labelurl feliz noche
";0.93309
"feliz lunes comunidadun comencemos dia descargando nueva edicion unperiodico labelurl unimedios unparatodos
";0.93308
"feliznoche unparatodos esperamos sido gran comienzo semana linda noche velitas somosun
";0.93307
"feliz noche comunidadun deseamos feliz noche esperamos esten disfrutando vacaciones labelurl somosun
";0.93307
"feliz martes comunidadun comencemos dia descargando nueva edicion unperiodico labelurl unimedios unparatodos
";0.93306
"buenos dias comunidadun deseamos gran jueves hoy dia sentir orgulloun labelurl somosun
";0.93305
"encuentra mas informacion uncolombia aqui labelurl ver leer escuchar unimedios untelevision 985unradio
";0.93305
"ivan93707789 buenos dias favor envianos datos mensaje directo proporcionarte informacion solicitada
";0.93302
"comunidadun terminemos lunes mejor actitud tener gran semana fin ano feliznoche labelurl
";0.933
"comunidadun aproxima semana camilo torres restrepo encuentra aqui programacion asiste labelurl vriun
";0.933
"felizjueves comunidadun hoy nueva edicion boletinun labelurl ver leer escuchar unimedios uncolombia
";0.93298
"comunidadun despues gran fin semana deseamos mejor tener gran dia felizmartes labelurl
";0.93297
"revistasemana dialogo patricia engel finalista iii premio biblioteca narrativa colombiana pbnc labelurl
";0.93296
"terminar dia invitamos conocer prototipo impresora braille unmedellin video labelurl feliz noche
";0.93295
"felizmiercoles comunidadun bienvenidos nuevo dia mejor deseamos gran dia unparatodos somosun
";0.93291
"hoy gran dia hoy dia afrocolombianidad celebramos toda comunidadun feliz dia labelurl
";0.93288
"terminemos dia conociendo mas software interactivo museo samoga unmanizales labelurl feliz noche
";0.93285
"programateun visita filbo2017 fin semana conoce nuevos productos tiendaun feliz sabado p labelurl
";0.93284
"comunidadun despues gran fin semana esperamos felizmartes sigue acompanandonos informacion unparatodos
";0.93283
"comunidadun conoce nueva coleccion tiendaun stand 103 uncolombia feria libro pabellon labelurl
";0.93282
"ten cuenta desconectar cargador celular portatil vez termines cargarlos ahorraun conecta labelurl
";0.93279
"comunidadun fin semana visita filbo2017 conoce stand uncolombia antojate nuevos pr labelurl
";0.93279
"comunidadun terminamos lunes deseandoles mejor ultima semana ano 2016 felices vacaciones p labelurl
";0.93277
"edicion 112 eleafitense conozcan primera mujer logra premio biblioteca narrativa colombian labelurl
";0.93276
"buenos dias comunidadun bienvenidos nueva semana campus universidad uncolombia somosun felizlunes
";0.93275
"dejen escribir siempre seran necesarios cuentos relatos patricia engel pbnc haymedellin17
";0.93272
"feliz comienzo semana comunidadun esperamos gran dia mejor semana campus universidad
";0.93269
"iii premio biblioteca narrativa colombiana mayoria obra vida patricia engel pbnc labelurl
";0.93268
"buenos dias unparatodos gracias nuevos seguidores ser parte gran comunidadun somosun
";0.93266
"angustia vivimos provincia trasladamos ustedes dejen solo padre antun ramos lapazesposible
";0.93264
"informacion unparatodos puedes ver leer escuchar boletinun labelurl untelevision 985unradio unimedios ope
";0.93263
"rt filbogota iniciamos seminario internacional derechos autor marco filbo2017 derechodeautor camlibro cdraldia
";0.93259
"rt filbogota iniciamos seminario internacional derechos autor marco filbo2017 derechodeautor camlibro cdraldia
";0.93259
"felizmiercoles comenzar dia gracias toda comunidadun hacer parte rede sociales unparatodos
";0.93256
"comunidadun deseamos mejor noche jueves manana regresaremos mas unparatodos feliz noche labelurl
";0.93252
"jurado pbnc definio semifinalistas premio mejor libro publicado colombianos ultimo ano labelurl
";0.93251
"rt orinoquiaceo proposito gira productores maranon entidades apoyo puerto carreno vichada embrapa labelurl
";0.93251
"reconciliacion significa podamos hacer compromiso dirimir diferencias manera constructiva frankpearl lapazesposible
";0.93249
"feliz noche comunidadun esperamos sido gran inicio semana universidad unparatodos somosun
";0.93248
"gustaria aprender competir siglo xxi buena gerenciamanana conferencia ernst pfeifer fr labelurl
";0.93246
"terminar dia invitamos conocer mas nueva agenda cultural manizales unmanizales labelurl culturaun
";0.9324
"buenviernes comenzar dia queremos decir gracias acompanarnos 2016 ser parte comunidadun
";0.93238
"rt biblioeafit juliana restrepo autora corriente estara miercoles club lectura biblioteca eafit labelurl
";0.93236
"rt unisabanaradio hora davidbc mathiastransla isabella4199 reportan sucede concierto cumpleanos 37 uni
";0.93236
"hoy filbogota presentacion libros cabos sueltos lectura pecado capital pasos escorpion
";0.93233
"rectores g8 solidarizan udea rechazan uso indebido espacios academicos ver mas labelurl
";0.93232
"rt elmundomedellin mas pequenos tambien montan bicicletas desfile bicicletas clasicas feriadelasflores eafit h
";0.93226
"queremos contarte vamos receso semanasanta volveremos ver 17 abril feliz semana labelurl
";0.93209
"feliznoche comunidadun esperamos sido gran dia manana regresaremos mas universidad unparatodos
";0.93208
"continuan conversatorios mesita noche esperamos jueves 27 abril sala audicion musical 6 labelurl
";0.93208
"feliz noche comunidadun esperamos sido gran dia manana esperamos mas unparatodos labelurl
";0.93206
"feliz noche comunidadun esperamos sido gran dia manana esperamos mas unparatodos labelurl
";0.93206
"rt obsdemocracia apoyo procesodepaz depende tan buena aprobacion presidencial segun barometroamericas 2014 labelurl
";0.93202
"ser mujer indigena lucha diaria victimas racismo estereotipos natasha kanape haymedellin17
";0.93201
"muchas posibilidades influir si organiza comunidad posibilidad influir ciudadanos enorme ep
";0.93198
"stefaherrera saludos gustaria conocer profundidad inquietud puede describirnos caso correo mgomezr2eafiteduco
";0.93194
"estrategias mejoran profundizan aprendizaje motiva mas exito linda b nilson diadelprofesor urosario
";0.93193
"126 participantes tres escritores finalistas iii premio biblioteca narrativa colombiana pbnc labelurl
";0.93189
"rt cerosetenta carmen maura actriz espanola famosa participaciones cintas almodovar paso 070 labelurl
";0.93187
"feliz noche comunidadun esperamos gran miercoles ahora vamos descansar somosun unparatodos
";0.93182
"dato segun instituto cervantes espanol hablado 567 millones personas mundo losperiodistasenunisabana
";0.93181
"rt hayfestivalesp canada llegan natasha kanape fontaine ingridbee eafit dentro hora haymedellin17 labelurl
";0.93176
"rectores g8 apoyan medidas adoptadas udea solidarizan comunidad academica ver comunicado labelurl
";0.93175
"rt opcionhoy eafit realizara iii concierto temporada presentara venezolano williams naranjo fecha 9
";0.93173
"rt grupoargos hoy celebrando apoyo grupoargos centro estudios universidad eafit rodrigo botero labelurl
";0.93151
"mintieron pais infundieron miedo clase politica enganado pais defender si cv
";0.9315
"conferencia pasados ontologias alternativas estudio pasado 23 24 marzo mas informacion labelurl
";0.93146
"conferencia pasados ontologias alternativas estudio pasado 23 24 marzo mas informacion labelurl
";0.93146
"conferencia pasados ontologias alternativas estudio pasado 23 24 marzo mas informacion labelurl
";0.93146
"programateun esperamos bogota 21 oct viene despues habitat iii habitat3followup inscribete labelurl
";0.93142
"evasion cuesta casi 50 billones pesos pagan impuestos roban plata roba
";0.93141
"rt consejoech pasate viejo verde participa escenario creativo imaginarios visuales colectivos fundatempo labelurl
";0.93138
"conoce mas cantaora guapi cauca video pacifico sur faustina orobio labelurl untelevision
";0.93137
"comienza presentacion libros cabos sueltos eduardo escobar pasos escorpion julio cesar
";0.93121
"inicia lapazenfoco hoy programa cultivos ilicitos propone acuerdo final control piensapazunal
";0.93119
"85 empleos perdidos eua consecuencia maquinas trump mas facil echarle culpa
";0.93113
"rt jrestrp dandole vida acuerdo academico cooperacion exclusiva fcardioinfantil urosarionews emcsurosario alianza
";0.93105
"rt obsdemocracia obsdemocracia noticia latinoamerica portal infolatam anticipa resultados historicos barometroamericas2016 htt
";0.93097
"comunidadun terminar dia conoce mas 100 obras mas importantes pais orgulloun labelurl
";0.9308
"corrupcion mal insufrible entrevista alberto simpser doctor ciencia politica universidad stanford labelurl
";0.93079
"gestion marca contexto digital articulo convenio pbsedueafit publicado palermo business revie
";0.93053
"programateun hoy visita dr thomas lovejoy enviado especial statedept temas ciencia labelurl
";0.93019
"lanzamiento centro mindfulness emcs sonia duran martinez gquinter alexander johannes streubel labelurl
";0.93018
"terminar gran dia sintoniza programacion unradio labelurl 985unradio unradioweb feliz noche
";0.92724
"descarga aplicacion circularun enterate actividades eventos unparatodos disponible ios android
";0.92723
"feliznoche terminemos semana conociendo repositorio digital metacampusun labelurl feliz fin semana
";0.92716
"felizmiercoles unparatodos comenzar gran dia noticias diariamente hacen sentir orgulloun labelurl
";0.92714
"felizmiercoles unparatodos comenzar gran dia noticias diariamente hacen sentir orgulloun labelurl
";0.92714
"comunidadun escucha unradio descargando nueva app disponible ios android 985unradio labelurl
";0.92714
"feliz noche comunidadun terminemos dia musica unparatodos video playback unmedellin labelurl
";0.92714
"comunidadun feliznoche feliz fin semana proxima semana volvemos mas unparatodos labelurl
";0.92714
"boletinun ver leer escuchar encuentras aqui labelurl untelevision unimedios 985unradio unparatodos
";0.92713
"terminar lunes musica unradio emision web labelurl unradioweb feliz noche comunidadun
";0.92712
"buenos dias feliz comienzo semana felizlunes toda comunidadun acompana diariamente labelurl
";0.92712
"rt divcultural video datamatics ryoji ikeda 2011 museodearteun labelurl comisionada producida uncolombia
";0.92712
"comunidadun deseamos gran semana comencemos dia informacion unparatodos labelurl unimedios felizlunes
";0.9271
"comunidadun conode informacion ver leer escuchar boletinun labelurl unimedios 985unradio untelevision
";0.9271
"comencemos dia informacion ver leer escuchar boletinun labelurl unimedios 985unradio untelevision
";0.92709
"felizlunes feliz comienzo semana toda comunidadun gracias acompanarnos diariamente somosun
";0.92709
"felizjueves comenzamos dia informacion unparatodos ver leer escuchar boletinun labelurl unimedios
";0.92709
"terminar dia informacion ver leer escuchar labelurl boletinun unimedios 985unradio untelevision
";0.92709
"feliz comienzo semana comunidadun gran lunes informacion unparatodos labelurl unimedios somosun
";0.92708
"terminar gran dia dejamos unradio programacion cultural musical unparatodos labelurl 985unradio
";0.92707
"comunidadun conoce informacion unparatodos ver leer escuchar labelurl unimedios 985unradio untelevision
";0.92707
"comunidadun eventos actividades academicas culturales uncolombia estan aqui labelurl circularun unparatodos
";0.92706
"terminar dia recuerda tambien youtube video labelurl feliz noche comunidadun unparatodos
";0.92705
"termina jueves conciertos audiciones queremos ver labelurl metacampusun feliz noche somosun
";0.92705
"comunidadun nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.92705
"terminar dia recuerda tambien youtube video labelurl feliz noche comunidadun unparatodos
";0.92705
"encuentra nueva edicion boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.92704
"comunidadun visitaste exposicion museodearteun conoce mas aqui labelurl video divcultural unbogota
";0.92704
"comunidadun noticias ver leer escuchar estan boletinun labelurl unimedios 985unradio untelevision
";0.92704
"comunidadun comenzamos dia videos musicaun programa playback labelurl feliz viernes unparatodos
";0.92702
"terminar viernes tener gran fin semana programateun actividades culturales unparatodos labelurl
";0.92702
"conoce nueva edicion boletinun ver leer escuchar labelurl unimedios 98unradio untelevision
";0.92702
"conoce nueva edicion boletinun ver leer escuchar labelurl unimedios 98unradio untelevision
";0.92702
"comunidadun comienza dia informacion ver leer escuchar labelurl unimedios 985unradio untelevision
";0.92701
"comunidadun nueva edicion boletinun llega informacion unparatodos ver leer escuchar labelurl
";0.927
"comunidaun nueva coleccion tiendaun disponible visita filbo2017 fin semana conocela labelurl
";0.92699
"comunidadun nueva edicion boletinun puedas ver leer escuchar informacion uncolombia labelurl
";0.92698
"comenzamos dia videos musicaun programa playback untelevision labelurl feliz miercoles comunidadun
";0.92698
"terminar dia fotogaleria arte microtrafico exposicionun humanasunal labelurl unimedios feliz noche
";0.92698
"encuentra nueva edicion boletinun informacion ver leer escuchar trae unimedios labelurl
";0.92697
"comunidadun sabias estadisticos matematicos celebran hoy dia clasico feliz dia labelurl
";0.92697
"comunidadun recuerda descargar aplicacion circularun conocer mas eventos actividades unparatodos
";0.92694
"comunidadun comencemos dia articulos trae nueva edicion unperiodico labelurl feliz jueves
";0.92694
"felizmiercoles comencemos gran dia videos hacen parte repositorio digital metacampusun labelurl
";0.92694
"boletinun encuentras informacion inter ver leer escuchar unimedios 985unradio untelevision labelurl
";0.9269
"santycadavidd buenos dias lamentamos sucedido lista publicara hoy final dia labelurl
";0.92688
"comunidadun terminaron viernes esperamos gran dia mejor fin semana unparatodos
";0.92688
"felizlunes comenzamos dia celebrando fotografos camarografos hacen ver vida mejor labelurl
";0.92688
"terminar dia invitamos descargar nueva edicion unperiodico labelurl feliz noche comunidadun
";0.92688
"hombres dia dia desempenan diferentes roles comunidadun feliz dia hombre labelurl
";0.92687
"comunidadun terminar jueves conoce agenda actividades trae circularun labelurl feliz noche
";0.92683
"buenos dias comunidadun bienvenidos nuevo dia uncolombia deseamos felizjueves unparatodos
";0.92683
"feliznoche toda comunidadun diariamente acompana rede sociales gracias unparatodos somosun
";0.92682
"hoy comenzamos dia videos musicaun programa playback labelurl feliz miercoles comunidadun
";0.92681
"hoy comenzamos dia videos musicaun programa playback labelurl feliz miercoles comunidadun
";0.92681
"hoy comenzamos dia videos musicaun programa playback labelurl feliz miercoles comunidadun
";0.92681
"encuentra info universidad boletinun ver leer escuchar labelurl unimedios 985unradio untelevision
";0.9268
"comunidadun perdiste rendicion cuentas 2015 uncolombia encuentra video aqui labelurl launcuenta
";0.92678
"comunidadun conoces museos uncolombia aqui puedes encontrarlos labelurl programa visita circularun
";0.92677
"felizlunes comenzamos semana celebrando dia mundial radio toda comunidadun 985unradio labelurl
";0.92677
"felizmartes comencemos dia musica playback cavito mendoza labelurl video unparatodos untelevision
";0.92677
"descargaste nueva app radio escucha programacion celular disponible ios an labelurl
";0.92677
"descargaste aplicacion circularun instalala programate eventos actividades tendra 2016 unparatodos
";0.92676
"comunidadun terminar lunes click museo ciencia juego samoga unmanizales video labelurl
";0.92676
"comunidadun descarga edicion diciembre unperiodico conoce mas informacion unparatodos labelurl unimedios
";0.92675
"comunidadun hoy tambien celebramos culto lectura dia bibliotecologo uncolombia unparatodos labelurl
";0.92675
"conoce serie interactiva untelevision pocas palabras patent labelurl feliz noche comunidadun
";0.92674
"museosun tambien estan circularun conocelos programa visita labelurl feliz noche unparatodos
";0.92671
"feliz noche unparatodos esperamos sido gran miercoles gracias acompanarnos somosun labelurl
";0.92671
"buenviernes hoy click obras guillermo botero gutierrez unmanizales video labelurl untelevision
";0.92668
"siendo afectados procesos machine learn martha alice losada rectora uantonionarino labelurl
";0.92668
"comunidadun conoce mas universidad nueva edicion unperiodico descargala labelurl unimedios unparatodos
";0.92665
"comunidadun ten cuenta cuidar zonas verdes sedes uncolombia tambien bienestar labelurl
";0.92664
"descubre detalles exposicion mas alla cliche fondo fotografico ernest bourgarel labelurl
";0.92662
"llego filbo2017 nuevos productos tiendaun visita stand 103 uncolombia unparatodos labelurl
";0.92662
"programateun vacaciones visita exposicionun acto medico claustro san agustin inf labelurl
";0.92662
"feliz lunes comunidadun bienvenidos nueva semana campus universidad unparatodos somosun labelurl
";0.92656
"diosserfmlipais caso favor clic dice active cuenta aqui siga instrucciones
";0.92654
"rt obsdemocracia buenviernes invitamos votar nuevo sondeo virtual propuesta refrendacion acuerdopaz labelurl
";0.92654
"amor espanol literatura bogdan piotrowski academico numero academia colombiana lengua labelurl
";0.92652
"comunidadun comprometamonos reduccion uso plasticos icopor ahorraun labelurl sedesun feliz noche
";0.92652
"piedadmaya orgulloun mantillaignacio ramirochm ffchaparro 985unradio unimedios vriun editorialun cidunal labelurl
";0.92648
"comundiadun recuerda consultar agenda nacional eventos actividades academicas unparatodos labelurl circularun
";0.92648
"comunidadun esperamos sido gran inicio semana deseamos feliz noche unparatodos labelurl
";0.92648
"comundiadun recuerda consultar agenda nacional eventos actividades academicas unparatodos labelurl circularun
";0.92648
"comunidadun esperamos sido gran inicio semana deseamos feliz noche unparatodos labelurl
";0.92648
"cabos sueltos 2 aqui meto mas autobiografico lectura eduardo escobar filbo2017
";0.92647
"comunidadun conoce acuerdo 065 2015 fija calendario academico uncolombia 2016 labelurl
";0.92647
"articulo unparatodos nueva edicion unperiodico luces camara academia labelurl facultadartes uncolombia
";0.92647
"detalles hacen dia mas dulce gracias bienestarsabana comenzamos celebracion 37anosunisabana labelurl
";0.92645
"feliz miercoles comunidadun sesquicentenarioun recuerda usar imagen institucional todas comunic labelurl
";0.92642
"patricia engel gano premio biblioteca narrativa colombiana pbnc obra vida labelurl labelurl
";0.92641
"felizmartes buenos dias comunidadun bienvenidos nuevo dia campus universidad unparatodos labelurl
";0.9264
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"comenzar dia gracias contadores ayudan dia dia trabajo feliz dia labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"senek carrera 5k 10k fondos seran dirigidos beca quiero estudiardeportes labelurl labelurl
";0.92638
"janivysniebles hola enviamos link pagina web editorialun puedas consultar info labelurl
";0.92634
"felizmiercoles bienvenidos nuevo dia campus universidad uncolombia deseamos gran dia labelurl
";0.92634
"descubre nuevas noticias ver leer escuchar unparatodos labelurl unimedios 985unradio untelevision
";0.92633
"disponible edicion 112 eleafitense conozcan articulos trae nueva edicion ingresando labelurl
";0.92631
"18 21 octubre desarrolara semana bienestar campus estan invitados bienestareafit labelurl
";0.9263
"estan invitados participar semana bienestar realizara 18 21 octubre bienestareafit labelurl
";0.9263
"acerca dia evento anual rendimos cuentas pierdas transmision directo launcuenta labelurl
";0.92627
"gracias ser parte gran comunidadun feliz fin semana puente somosorgulloun labelurl
";0.92625
"rt obsdemocracia tan seguros sienten colombianos vecindarios creen autoridades actuan delitohttp
";0.92625
"institucionalun programa untelevision unimedios generando historia estaciones drama video labelurl historiasun
";0.92623
"rt periodiconexos esperamos proxima semana plazoleta estudiante eafit eafitutores sereseafit oeeafit labelurl
";0.92622
"rt orgulloun centro pensamiento paz lista mundial think tank orgulloun institucionalun labelurl
";0.9262
"comunidadun conoces repositorio digital metacampusun descubre nueva ventana mundo labelurl unparatodos
";0.92618
"conoces repositorio digital metacampusun descubre nueva ventana mundo video labelurl unparatodos
";0.92617
"rt sinfonicanalcol conoce programa pierdas concierto excepcional sinfonicanalcol coro camara unia
";0.92617
"vanessa colmenares beneficiaria beca gabriel vega lara ejemplo trabajo perseverancia labelurl
";0.92614
"hoy dia conocer mas saber docentes repositorio digital metacampusun labelurl unparatodos
";0.92612
"programateun partir hoy seminario arte duelo reconciliacion conoce programacion aqui labelurl
";0.92612
"eafit implemento diferentes areas juego volcan manuloa adelantar procesos innovadores labelurl
";0.92609
"comunidadun nueva edicion unperiodico disponible consultala aqui labelurl unimedios feliz noche
";0.92606
"rt astudycare fin viernes feliz fin semana zzzzzzzzz australia studycare colombia labelurl labelurl
";0.92605
"reviva charla neurobiologo italiano rizzolattig descubridor sistema neuronas espejo universidad labelurl
";0.92604
"rio magdalena corazon pais meses baje di cuenta siempre parte
";0.92599
"programateun lanzamiento libro camilo torres restrepo sacerdocio politica humanasunal somosun labelurl
";0.92598
"rt lluevelove paz dias invitacion interesante miercoles eafit dialogo plural propuesto p
";0.92598
"comunidadun jueves esperamos gran dia manana mas unparatodos feliznoche uncolombia
";0.92598
"buenos dias comunidadun manana invitamos conocer students house unmanizales labelurl unparatodos
";0.92597
"salosierra saludos si ingreso universidad funcionara manera normal toda semana
";0.92596
"terminar dia noticias hacen sentir orgulloun mas patentada labelurl via revistasemana
";0.92595
"comunidadun sigue transmision directo balance social 2015 uncolombia labelurl launcuenta unparatodos
";0.92586
"ano saberesdevidame invita seminario triptico erase vez paraiso biodiversidad esper labelurl
";0.92582
"movilidadinternacional viaja estudia aprende experienciainolvidable hoy charla 12 m salon c 106 labelurl
";0.92578
"hoy estand uniandesenfilbo2017 presentacion libro conquistador conquistado marta herrera an labelurl
";0.92578
"paz completa aquella incluya voz sectores diferentes guerrillas gobierno lapazenfoco labelurl
";0.92575
"conozca toda programacion academica cultural semana agendauniandes 17 21 abril labelurl
";0.92573
"forma parte encuentro internacional quinto nacional investigaciones asuntos mujer genero labelurl
";0.92573
