;Topico1
"juan luis mejia arango habla eafit agente transformador ciudad encuentro sistemab emprendimien labelurl
";0.93815
"tratamiento diferencial distintos eslabones cadena narcotrafico acogida ungass2016 yesid reyes exminjusticia foroungasscol
";0.93813
"rt coninsaramonh medidas provisionales puente eafit vegas norte sur 420 m sur norte 440m labelurl
";0.93813
"rt proantioquia1 eafit rafael aubad presidente proantioquia1 reflexiona rol sector privado incidir proces
";0.93812
"hoyeneafit esperamos tercera sesion catedra flipeafit partir 900 be bloque 38101 entrada labelurl
";0.93812
"rt comfama juan luis mejia arango rector eafit habla importancia economia social lacealames16 labelurl
";0.93811
"podemos aceptar aquellos cometieron delitos lesa humanidad vayan hacer politica charoguerra lospresidenciables2018
";0.9381
"eafit invita proximo 31 julio cineclub chaplin vida perro entrada libre esperamos labelurl
";0.9381
"rt santiagocancion asi lucio leeranaldo thesonicyouth medellin magic poetic gracias eafit postales yojanvale
";0.93809
"hoyeneafit disfruten secuenciacion nanopore bloque 38 auditorio 110 500 pm ver mas labelurl
";0.93808
"jueves eafit pierdan tercera sesion catedra flipeafit esperamos partir 900 be bl labelurl
";0.93808
"hoyeneafit conversatorio movilidad peatonal sera bloque 19501 partir 500 pm entrada libre labelurl
";0.93808
"publico conocimiento manana hoy cerca 720 be presento incidente involucro vehiculo carga 2
";0.93806
"rafacamargo5 saludos universidad estara cerrada sabado 400 pm domingo 1100 be 13
";0.93802
"olviden pocos minutos comienza eafit conferencia wade davis auditorio fundadores 630 pm
";0.93802
"pierdan proximo lunes 17 julio primer festival musica camara arcos eafit esperamos labelurl
";0.93801
"eafit presentara libro filo hoja proximo 31 julio auditorio fabricato 27 101 labelurl
";0.938
"rafacamargo5 avenida vegas estara cerrada ambos domingo 945 be despues implosion 23
";0.938
"adecuado manejo erario publico tema fundamental sociedad universidad juan luis mejia ideaantioquia
";0.938
"eafit esperamos curso aplique paises aporte cooperacion regional america latina caribe unctad
";0.93799
"mediano plazo mafias vuelven logros desarrollo rural marchitan guillermo garcia unodcesp foroungasscol
";0.93796
"proximo lunes 17 julio comienza primer festival musica camara arcos eafit falten labelurl
";0.93796
"opcionhoy grupo escenico eafit presenta hoy manana casateatroep obra vacio hora 8pm
";0.93796
"hoyeneafit suzanne osullivan conversacion cristian vargas upegui haymedellin17 entrada libre ver mas labelurl
";0.93795
"caminar usar transporte publico realizar revisiones tecnomecanicas respeto educacion puntos decalogo sosporelaire
";0.93795
"rt jeronimorivera invito conferencia cinebrasileno musical profesor brasileno guilherme maia vestibulo norte unisa
";0.93795
"rt educaunisabana ninos pazconferencia dra elsa castaneda vi congreso internacional pedagogia infancia inscr
";0.93793
"obama quiso establecer perfil politico china respetaran derechos humanos enrique posada ca labelurl
";0.93791
"rt educaunisabana jesus murillorompe mold habla labor educador infantil consideran reservada mujeres http
";0.93789
"rt admonuniandes isdrs2017 open ceremony pablonavasuand rector uniandes walter vermheulen pdte isdrsociety juanmansantos
";0.93788
"rt pactocolombia hoy diplomado empresas derechos humanos paz cfcecartagena participacion victor hugo malagon
";0.93787
"rt inmotiongroup unimos iniciativa sosporelaire eafit martes deja carro casa aire ciudad nec
";0.93785
"rt telemedellin hoy eafit sera hoy escenario presentar parihueliando vos esperamos 400pm natyroldanv
";0.93784
"cruzrojaantioq hace tras implosion controlada eafit simulacro entrenamiento atencion emergencia estructura colapsada
";0.93783
"rt corpovisionario hoy inicia diplomado culturaciudadana conferencia inaugural eafit cargo antanasmockus 5pm entrada l
";0.93782
"lunes antanasmockus hablara cultura ciudadana eafit 500 pm entrada libre cc corpovisionario labelurl
";0.93782
"aspiramos ustedes venir eafit experiencia importante vida rector juan luis mejia arango labelurl
";0.93779
"rt dagrdmedellin director zapatacamilo socializa plan municipal gestion riesgo desastres eafit herramienta planeacion p
";0.93777
"rt endirectosabana recuerden cita hoy 200 pm auditorio k1 conversaremos delacallehum esperamos catedra
";0.93774
"beneficio modelo busca transferir capacidades localidades hacer acuerdos sector privado luis f andrade
";0.93774
"informamos partir momento restablece movilidad av vegas ambos altura eafit cc sttmed
";0.9377
"rt alcaldiademed escuchamos aun pod tomarte foto leekuanyewworldcityprize veni martes 18 octubre piso 8
";0.93769
"4 30 octubre habra cierres nocturnos av vegas construccion puente peatonal ver mas labelurl
";0.93769
"eafit uninoseafit invita ser parte serieclub cuatro ojos esperamos 25 julio falt labelurl
";0.93769
"alejandromllo sttmed saludos ingreso debe ser av regional aun realizan trabajos vegas
";0.93768
"rt biblioeafit hoy estudiantes egresados jubilados investigadores empleados eafit vamos compartir libros true
";0.93765
"rt bibliotecaur agua alegoria limpieza transformacion vida obra manantial vida eterna crai culturarte labelurl
";0.93765
"27 31 marzo continua medida pico placa ambiental campus eafit ver mas labelurl
";0.93764
"recuerden manana primer foro regional fiscal general nacion nestor humberto martinez fiscaliacol
";0.93764
"rt deloitteco millennials piden grito organizacion menos jerarquica existan rede trabajo colaborativo generacionquet
";0.93758
"rt crewpeligrosos hayfestival2017 concierto cierre 27 enero 700 pm eafit gratuito esperamos parcers
";0.93757
"apoyo podemos llegar 10 ahorro energia agua campus activa conciencia dale respiro labelurl
";0.93757
"lfarboledag findeter seguimos apoyando proyectos sostenibles eafit centro idiomas espacio innovacion conocimiento
";0.93756
"instalacion taller cargo juan luis mejia rector eafit german jaramillo director ejecutivo
";0.93756
"incremento consumo heroina sera tema decisivo politicas anti drogas franciscocumsi1 cicadoea foroungasscol
";0.93752
"hoy tarde vivir arte campus educaunisabana 40anos inauguracion edificio k hora 200 pm labelurl
";0.93752
"bitacora estan notas todas aventuras consiste libro juan luis mejia arango rector
";0.93751
"rt jkepeligrosos hoy 27 enero cierre hayfestival2017 estara concierto medellin crewpeligrosos 700 pm
";0.93751
"rt biblioeafit hoy pierdan club lectores comic eafit entrada libre previa inscripcion labelurl ht
";0.9375
"rt orinoquiaceo inicia uniandes foro modelo red empresas sostenibles rede admonuniandes carcundi bancoldex labelurl
";0.9375
"rt educaunisabana iniciamos jornada sustentacion trabajos grado maestria pedagogia estudiantes diana ramirez inic
";0.9375
"rt biblioeafit capacitacion base datos pivot universidad eafit jueves 9 febrero 8 11 be inscribase labelurl
";0.93749
"rt apgguzman aalloza inicia presentacion acerca nueva economia reputacion intangibles estrategicos comsabana uni
";0.93748
"20 21 abril vivira eafit 4to congreso negociacion liderazgo gerenciar conozcan mas labelurl
";0.93748
"encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be labelurl
";0.93747
"encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be labelurl
";0.93747
"rt comfama 12 proximos iniciar catedra gerencia social papel justicia construccion paz eafit
";0.93747
"encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be labelurl
";0.93747
"encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be labelurl
";0.93747
"encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be labelurl
";0.93747
"encuentro alcalde enrique penalosa estudiantes profesores empleados uniandes 16 marzo 1130 be labelurl
";0.93747
"recuerden hoy habra servicio telefonia 500 1000 pm actualizacion servidores ver mas labelurl
";0.93746
"rt jrestrp compartiendo vicepresidentes talento humano distintas empresas educacion cuarta revolucion industrial mercer
";0.93745
"rt corresponsables lucy penaloza coor general pactocolombia rse convertido factor determinante gestion empresarial h
";0.93742
"rt cesazulce eltiempo unisabana alexandramonto buena conferencia sorprende nivel capacidad conectar humor realida
";0.93739
"vivo manana 16 mayo 900 be mas desaparecidos convenio busqueda personas desaparecida labelurl
";0.93737
"rt jrrodriguezgil rector unisabana obduliovp afirma estudiantes tunja plataformas digitales estructuras comerciales lid
";0.93736
"rt encicla juan fernando ruiz eafit cuenta aprendizajes construccion encicla conjunto areametropol pedaleandoterri
";0.93733
"rt uniandesderecho uniandes campeona regional elsa moot court competition on wto law 2017 labelurl labelurl
";0.93731
"desarrollo sostenible cada pais debe tener dialogo identificar medidas profundizar josephestiglitz elfuturodecolombia
";0.9373
"nuevas sustancias mas importante saber consumiendo juan diego alvarez asesor minsaludcol foroungasscol
";0.93729
"rt educaunisabana doctor javier bermudez director maestria direccion instituciones educativas presenta programa unisabana labelurl
";0.93727
"ejemplos cambriaeafit vemos estudiantes quieren crear empresas modelos sostenibilidadmanuel acevedo ods ods2030
";0.93722
"rt admonuniandes semanainternacional estudiantes mba esade uniandes clase contexto politico colombia profesor marcu
";0.93722
"estebanpalacio saludos estan exentos medida eafit mientras decreto municipal permita ver mas labelurl
";0.93721
"hoy dia medios comunicacion perdido legitimidad perdido poder pedro vaca director ejecuti labelurl
";0.93721
"primer punto decalogo sospoelaire caminar debe ser primera opcion movilizarse ver mas labelurl
";0.93721
"rt educaunisabana listos hoy iniciamos nueva etapa 73 profesores laguajira maestriaenpedagogia unisabana htt
";0.9372
"gran beneficio paz pueblo rural urbano sienta tranquilidad seguridad general edoherrerab beneficiosdelapaz
";0.93718
"educacion reto tumaco entrevista luis enrique gil director sede tumaco labelurl via revistasemana
";0.93716
"fallecio monsenor javier echevarria obispo prelado opus dei gran canciller universidad sabana labelurl
";0.93715
"construccion paz primera infancia serie 20 relatos visuales crecer paz gabriela carvaja labelurl
";0.93715
"cuba fidel castro fallecio isla atesoro bastion socialista occidente labelurl jcmvelandia via eltiempo
";0.93708
"rt comfama solo 21 poblacion mayor 65 anos pension colombia lacealames2016 elbid eafit
";0.93707
"rt educaunisabana estudiantes licenciatura educacion infantil jornada universitaria fundacion san antonio ciudad boliva
";0.93706
"vision global gerencia internacional anne marie zwerg habla nueva maestria gerencia internacional labelurl
";0.93704
"rt jrrodriguezgil rector unisabana obduliovp menciona estudiantes colegio tunja inteligencia artificial sera vital
";0.93702
"manana crewpeligrosos seran encargados cerrar haymedellin17 eafit partir 700 pm ver mas labelurl
";0.93697
"rt sinescosas ecodeksas ciclo agrega valor agendate acompana andres martinez manana 6pm eafit labelurl
";0.93696
"elca recopila datos impactos pobreza proceso paz 5 regiones colombia mas 290 municipios labelurl
";0.93695
"rt comsabana inclusive propias rede sociales tambien trabajan diversos tipos discursos juancannata fcomaustral
";0.93695
"rt andresaljure iniciamos modulo comunicacion negociacion proceso resolver diferencias traves acuerdos mutuos unisabana
";0.93693
"deben sentirse orgullosos proceso paz mas completo siglo xxi aliciabarcena cepalonu elfuturodecolombia
";0.93692
"rt visionotri articulo elespectador dr juan guillermo ortiz director general clinica universidad unisabana
";0.93692
"rt jrestrp gran privilegio tener urosarionews rector unibologna unibomagazine primera universidad occidente primera v
";0.93691
"rt gusgomez1701 bien rector velasquez apoya programa becarios unisabana vrnicky hoy inspira libro labelurl
";0.9369
"proposito codigo generar confianza sociedad queremos ser policia mas humana generalnietor policiaparalapaz
";0.93684
"palabras sobran palabras faltan defensa idioma columna jairo valderrama profesor comsabana labelurl espanol
";0.93684
"rt mauriciocard colombia certeza paz activo mas importante crecimiento economico lacealames2016 eafit econo
";0.93681
"rt conectateu tan importante buen contenido moocs posicionarlos plataformas calidad luz adriana osorio labelurl
";0.9368
"yopal san jose guaviare estima recibir 100 jovenes traves nodos regionales peama labelurl
";0.93665
"wenrosal estudiante doctorado biociencias usingenieria harvard stem cell institute ips core facility labelurl
";0.93663
"cada cinco estrategias prevencion posibilidad medicion juan diego alvarez asesor minsaludcol foroungasscol
";0.93663
"sabes pasando materia ambiental hoy nuevo capitulo lapazenfoco 300 pm institucionaltv untelevision
";0.93662
"breve inicia nuevo capitulo lapazenfoco lideres sociales hablan proceso paz institucionaltv untelevision
";0.9366
"idrclac juan drestrepo eafit present at resilientcities find proj cartagena watch video
";0.93656
"areametropol minutos traves facebooklive rueda prensa firma contrato eafit fortalecer trabajo cientifico
";0.93651
"rt comsabana gran lucha redaccion elespectador pensar multimedia sola vez fidelcanoco habla 2periodi
";0.9365
"arauca prueba aplico 520 jovenes cuales 348 competian 120 cupos peama launcuenta labelurl
";0.93649
"yoga sido gran herramienta aulas franklin cuero profesor tumaco narino yogaday diadelyoga labelurl
";0.93644
"rt apgguzman monsenor jorge enrique jimenez arzobispo cartagena instala seminario papa iglesia seminariospa
";0.93644
"nueva porteria podra acceder idiomas eafit coliseo lago zonas verdes nuevo local labelurl
";0.93643
"preparense hoyeneafit estreno serie web u3g pendientes cada lunes nuevo capitulo ingresen labelurl
";0.93636
"rt facisouniandes lenguasnativas memoria abuelo sabedor miru puu voz tukano vaupes margarita becerra labelurl
";0.9363
"rt eltiempo informacion dada debe ayudar voto consciente puede desinformar votantes aordonezm debatep
";0.9363
"mindfulness ayuda cada vez mas present aula clase interesa saber mas ingresa labelurl
";0.93625
"manana pierdan presentacion danza urbana caos auditorio fundadores 700 pm esperamos labelurl
";0.93324
"hoyeneafit esperamos 600 pm bloque 38101 conferencia ecodek ciclo agrega val labelurl
";0.93322
"rt generalnietor participamos debate paz convivencia seguridad codigo convivencia medellin ficogutierrez policia
";0.93319
"finn erling kydland edmund strother phelps nobeles economia estaran lacealames16 lacealames2016 labelurl
";0.93315
"hoyeneafit mahmoud mohieldin estara dialogo juventud bloque 38 101 500 pm labelurl
";0.93314
"comenzo eafit debate paz convivencia seguridad codigo policia ciudad medellin siganlo labelurl
";0.93314
"esperamos manana foro importancia bosques restauracion ecologica 900 be 100 pm labelurl
";0.93313
"hoyeneafit esperamos 1000 be 700 pm trueque literario libro abierto falte labelurl
";0.93312
"momento juan luis mejia arango hectorabadf conversan oculta eafitpereira pueden verlos labelurl
";0.93312
"recuerden inscribirse asistir debate paz convivencia seguridad codigo policia ciudad medell labelurl
";0.93311
"proximo 9 mayo pierdan auditorio fundadores presentacion sam farley antonio arnedo entra labelurl
";0.93311
"hoyeneafit sera debate paz convivencia seguridad codigo policia ciudad medellin esperamos labelurl
";0.9331
"hoyeneafit sera presentacion libro filo hoja aula fabricato 27101 600 pm labelurl
";0.93309
"pierdan manana 25 anos constitucion politica examen promesas 800 be invitan labelurl
";0.93308
"recuerden hoy 930 pm lunes madrugada estara cerrado tramo avenida vegas labelurl
";0.93308
"hoyeneafit auditorio fundadores recibe grupo danza urbana movimiento danza presentacion caos labelurl
";0.93307
"hoyeneafit esperamos inauguracion umbral 17 partir 630 pm centro artes uni labelurl
";0.93307
"hoyeneafit auditorio fundadores recibe sam farley antonio arnedo presentacion album home labelurl
";0.93307
"hoyeneafit partir 200 pm continua foro codigo policia convivencia pueden seguirlo
";0.93306
"lunes pierdan cineclub chaplin charlie vida obra charles entrada libre esperamos labelurl
";0.93305
"viernes sera eafit debate paz convivencia seguridad codigo policia ciudad medellin labelurl
";0.93304
"manana comienza eafit serieclub cuatro ojos esperamos partir 600 pm falten labelurl
";0.93303
"viernes eafit pierdan segunda sesion catedra flipeafit esperamos partir 830 be b labelurl
";0.93302
"hoyeneafit triaje presenta nueva creacion acurrulada auditorio fundadores entrada libre boleta labelurl
";0.93301
"proximo 20 abril esperamos presentacion informe nacional competitividad 20162017 bloque 38 labelurl
";0.93299
"eafitenses manana entra servicio nueva porteria peatonal parque guayabos avenida vegas labelurl
";0.93299
"hoy universidad expandido rango accion privado publico rector juan luis mejia
";0.93298
"hoyeneafit esperamos partir 600 pm primera proyeccion serieclub cuatro ojos falten labelurl
";0.93298
"25 octubre pierdan 25 anos constitucion politica examen promesas invitan eafit labelurl
";0.93298
"audacia valor fundamental sostenibilidad depende voluntad empresas manuel acevedo ods2030 ods
";0.93297
"recuerden hoy pueden inscribirse asistir primer festival musica camara arcos eafit labelurl
";0.93296
"tener escritos maestro cano enriquece cuaquier museo especialmente museodantioquia rector eafit
";0.93295
"finn kydland edmund phelps nobeles economia dialogaron hoy medios nacionales inicio labelurl
";0.93295
"15 junio esperamos partir 500 pm encuentro ciudadano seguridad convivencia ciudada labelurl
";0.93294
"eafit debate sera paz convivencia seguridad codigo policia ciudad medellin espera labelurl
";0.93294
"momento crucial incorporarle paz concepto desarrollo sostenible juan luis mejia lowcarboncity
";0.93293
"manana andes grupo abrakadabra carcel modelo presenta obra clasificados 1000 be labelurl
";0.93292
"hoyeneafit realizara conversatorio movilidad peatonal 500 pm bloque 19501 entrada libre labelurl
";0.93291
"eafit apuesta conocimiento ciudad tema urbano creamos urbameafit juan luis meji labelurl
";0.9329
"invitamos 200 pm conferencia situacion actual palestina cargo raouf almalki embajador d labelurl
";0.9329
"rt luisgmurillo aestahora participamos foro importancia bosques restauracion ecologica universidad eafit http
";0.93289
"todavia tiempo proximo lunes pueden inscribirse festival musica camara arcos eafit labelurl
";0.93289
"lapazenfoco apuesta construccion paz hoy analizamos jornada plebiscitaria pasado 2 octubre institucionaltv
";0.93288
"rt manuelrodb 1a vez america latina realizara conferencia anual investigaciones desarrollo sostenible labelurl
";0.93285
"hoyeneafit esperamos conferencias ciclosiete partir 900 be bloque 38101 ver mas labelurl
";0.93284
"eafit presentara productividad clave crecimiento colombia manana 3 agosto 800 be audit labelurl
";0.93284
"dosorioo87 saludos daniel si activa medida pico placa cobro parqueadero campus
";0.93284
"hoyeneafit pierdan conferencia nuevos populismos esperamos bloque 27101 partir 10 be
";0.93284
