;Topico3
"buenos dias dorisal96262141 envianos caso datos contacto dm revisar caso area encargada saludos
";0.94615
"hildismaru bancosaval maru gracias escribirnos cuentanos detalles caso dm poder colaborarte quedamos atentos
";0.94615
"pverasalazar favor envianos datos personales via dm gusto escalaremos caso area encargada saludos
";0.94614
"henryluisp buenos dias henry permitenos ayudarte envianos caso datos contacto dm quedamos atentos
";0.94612
"alarcontiago hola santiago permitenos ayudarte si caso puntual escribenos favor mensaje interno quedamos atentos
";0.94612
"ximenapiraneque sfcsupervisor hola ximena favor cuentanos caso via dm datos personales poder colaborarte saludos
";0.94611
"activistajovenm pverasalazar unimagdalena hola david favor cuentanos caso via dm datos personales colaborarte saludos
";0.94611
"lfmaguin hola luis fernando permitenos colaborarte cuentanos caso dm gestionarlo area encargada quedamos atentos
";0.9461
"yubertsanchez buenos dias yubert favor cuentanos dm caso envianos datos personales colaborarte saludos
";0.9461
"hola golf991 gustaria conocer mas detalles caso favor enviarnos datos via dm validar informacion gracias
";0.94609
"jrobertoj84 sfcsupervisor buen dia escribenos mensaje interno contandonos caso poder asesorarte quedamos atentos
";0.94606
"jrobertoj84 sfcsupervisor buen dia escribenos mensaje interno contandonos caso poder asesorarte quedamos atentos
";0.94606
"katiasie hola katia lamentamos leer favor envianos mensaje interno poder ayudarte caso quedamos atentos
";0.94604
"katiasie hola katia lamentamos leer favor envianos mensaje interno poder ayudarte caso quedamos atentos
";0.94604
"hola roshybarrera29 interesa darle solucion caso puedes favor darnos datos via dm gracias sfcsupervisor
";0.94597
"dariovelasquez buenos dias si podemos asesorarte necesites dudes escribirnos mensaje interno ayudarte saludos
";0.94589
"dariovelasquez buenos dias si podemos asesorarte necesites dudes escribirnos mensaje interno ayudarte saludos
";0.94589
"hola sveralopez lamentamos molestias gustaria conocer detalle caso darte soluciones puedes escribirnos via dm
";0.94588
"elchynoo hola francisco cuentanos favor si solucionaste inconveniente si escribenos favor dm quedamos atentos
";0.94586
"hola juanauribep interesa conocer caso darte soluciones puedes escribirnos via dm contarnos mas detalles saludos
";0.94583
"elsemblante celso gracias escribirnos favor envianos caso datos contacto dm gestionarlo area encargada
";0.94578
"araacuna sfcsupervisor hola alvaro favor envianos numero cedula via dm procesar solicitud quedamos atentos
";0.94576
"fabiands24 bancosaval hola fabiands24 favor amplianos caso via mensaje directo poder atenderte feliz dia
";0.94573
"fabiands24 bancosaval hola fabiands24 favor amplianos caso via mensaje directo poder atenderte feliz dia
";0.94573
"otorresc1 orlando permitenos ayudarte envianos dm ubicacion oficina demas detalles colaborarte quedamos atentos
";0.9457
"jypulido hola jypulido gracias escribirnos atendimos solicitud via mensaje directo revisa favor feliz miercoles
";0.94566
"eltapaman hola si deseas envianos datos contacto dm enviar caso area encargada quedamos atentos
";0.94561
"kalejapb alejandra permitenos ayudarte envianos numero contacto dm migrarte extracto digital queadamos atentos
";0.94557
"carlosjaimesl buen dia favor envianos datos nombre cedula celular dm contactarte quedamos atentos
";0.94556
"f8af hola favor envianos datos dm nombre cedula celular poder comunicarnos contigo buen dia
";0.94554
"kevhdz97 hola kevin cuentanos favor si lograste comunicarte si favor escribenos dm quedamos atentos
";0.94526
"rochydaza hola rochy cuentanos favor si lograste comunicarte si escribenos favor dm quedamos atentos
";0.94518
"ceasmu1 buen dia contactanos favor medio mensaje interno comentarte situacion requerimiento feliz dia
";0.94514
"lorespitia gracias reporte lorena pasaremos area encargada arreglen danos mas pronto posible feliz dia
";0.94514
"auditoriagrupo buen dia favor escribenos mensaje interno gestionar caso mejor manera quedamos atentos
";0.94505
"auditoriagrupo buen dia favor escribenos mensaje interno gestionar caso mejor manera quedamos atentos
";0.94505
"camilomonroyp buen dia favor contactanos via mensaje interno poder asesorarte mejor manera saludos
";0.94478
"eduardpajaro sfcsupervisor buen dia eduardo escribenos mensaje interno poder ayudarte mejor manera saludos
";0.94472
"lopeztelar u2 andres permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94426
"camilopub hola favor cuentanos banco perteneces envianos datos dm nombre cedula celular quedamos atentos
";0.94411
"lugar evento cambiado realizara hotel radisson avenida 60 2299 salon ar total bogota d labelurl
";0.9437
"colombiapilotos formula enla piloto colombiana tatiana calderon participara test formula marrakechl proximo dom
";0.94363
"uribeduber buenos dias pedimos favor cuentes caso detallado via mensaje interno datos person labelurl
";0.94347
"ginamarce hola gigi permitenos ayudarte envianos caso dm revisarlo area encargada quedamos atentos
";0.9423
"izifer hola iza permitenos ayudarte escribenos caso dm revisarlo area encargada quedamos atentos
";0.9423
"isabelitarh isabel permitenos ayudarte envianos caso dm gestionarlo area encargada quedamos atentos
";0.9423
"isabelitarh sfcsupervisor hola isabel permitenos ayudarte envianos favor detalles caso dm quedamos atentos
";0.94229
"kamuifx citicolombia buenas tardes permitenos ayudarte envianos detalles caso dm quedamos atentos
";0.94227
"jeroale hola monica cuentanos favor dm detalles caso revisarlo area encargada quedamos atentos
";0.94225
"anovasa albert permitenos colaborarte envianos caso datos contacto dm ayudarte quedamos atentos
";0.94224
"lufeviga83 lupe permitenos colaborarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94224
"pibegeek hola pablo gracias escribirnos cuentanos experiencia dm gestionarla area encargada quedamos atentos
";0.94224
"natalita62 natalia favor cuentanos caso dm envianos datos contacto colaborarte quedamos atentos
";0.94223
"jdtato hola juan david escribenos favor dm revisar caso area encargada quedamos atentos
";0.94223
"alvaradolucia hola nadia permitenos colaborarte envianos caso datos contacto dm gestionarlo area encaragda
";0.94223
"namontanop nelson permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94223
"pilpintutintaya latamco hola angelica envianos caso datos contacto mensaje interno colaborarte quedamos atentos
";0.94223
"pipiule sfcsupervisor hola carlos favor escribenos dm revisar caso area encargada quedamos atentos
";0.94222
"juanchatoo hola juan david permitenos ayudarte escribenos favor dm detalles caso alli pediremos u labelurl
";0.94222
"jennifergutiers hola jennifer gracias escribirnos envianos caso datos contacto dm colaborarte quedamos atentos
";0.94222
"edwardrico68 hola edward permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94222
"johdaz19 hola john permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94222
"jsant84 jennifer permitenos ayudarte envianos caso dm datos contacto colaborarte quedamos atentos
";0.94222
"linapiedrahita5 lina cuentanos detalle caso dm envianos soportes datos contacto quedamos atentos
";0.94221
"jorgearmandoo jorge gracias escribirnos cuentanos detalles caso dm poder colaborarte quedamos atentos
";0.94221
"aspirinna buenas tardes permitenos ayudarte envianos caso datos contacto dm quedamos atentos
";0.94221
"marthabarbieri lamentamos inconveniente presentas favor cuentanos caso dm poder ayudarte quedamos atentos
";0.94221
"pepar1950 pedro envianos caso datos contacto dm revisarlo area encargada quedamos atentos
";0.94221
"carito2012ley carolina permitenos colaborarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94219
"raulfdrodriguez hola raul permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94219
"diarionocturno nicolas permitenos colaborarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94219
"lhr7 tuitbdb hola lhr7 queremos ayudarte favor compartenos numero cedula mensaje directo cu labelurl
";0.94218
"menitadevia superfinanciera hola gracias escribirnos envianos caso datos contacto dm colaborarte quedamos atentos
";0.94218
"jacorame hola javier permitenos ayudarte cuentanos caso dm envianos datos contacto quedamos atentos
";0.94218
"fcohennessey hola francisco cuentanos detalles caso dm envianos datos contacto enviarlos area encargada
";0.94217
"pipiule sfcsupervisor hola carlos poderte ayudar favor escribenos dm mensaje interno quedamos atentos
";0.94217
"gloriai4 curramberillo gloria poder colaborarte necesitamos envy datos contacto dm quedamos atentos
";0.94217
"diegosar7 hola diego permitenos ayudarte amplianos favor informacion acerca ocurrido dm quedamos atentos
";0.94216
"alesarca hola alejandra amplianos favor informacion acerca ocurrido dm revisar caso quedamos atentos
";0.94215
"joselvilladiego jose permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94215
"notcarlosperez carlos gracias escribirnos envianos caso datos contacto dm colaborarte quedamos atentos
";0.94215
"cavendish09 hola walter permitenos ayudarte envianos caso datos contacto dm quedamos atentos saludos
";0.94215
"solucionatico hola permitenos colaborarte envianos caso datos contacto dm verificar sucedio quedamos atentos
";0.94215
"pilitarojas hola pilar permitenos colaborarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94215
"jamankind hola jose permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94215
"maocastillope mauricio permitemos ayudarte envianos caso dm gestionarlo area encargada quedamos atentos
";0.94214
"mauxwell hola mauricio permitenos ayudarte cuentanos favor mensaje interno detalles sucedido quedamos atentos
";0.94214
"n0tamental hola andres gracias escribirnos amplianos favor informacion acerca ocurrido dm quedamos atentos
";0.94214
"anjulkas hola andres julian gracias escribirnos procederemos validar comentas area encargada quedamos atentos
";0.94214
"luzkamiranda lalibertadco buenos dias permitenos ayudarte envianos dm caso colaborarte quedamos atentos
";0.94213
"sebasea buenos dias sebas envianos comentas dm revisarlo area encargada quedamos atentos
";0.94213
"natipatilla hola gracias escribirnos envianos dm caso junto datos contacto colaborarte quedamos atentos
";0.94213
"paulandreab hola paula permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94213
"sinlogos buenos dias escribenos favor dm detalle ocurrido revisar caso area encargad labelurl
";0.94212
"almehandrag hola aleja permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94212
"antoniohdezj hola antonio perrmitenos ayudarte escribenos favor dm validar podemos ayudarte quedamos atentos
";0.94212
"adeurr alegra saludarte adeurr envianos mensaje directo numero cedula podremos resolver tod labelurl
";0.94211
"henryluisp hola henry permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94211
"jdua67 hola juan david gracias escribirnos cuentanos dm operacion fallando colaborarte quedamos atentos
";0.9421
"jblasdoxt buenos dias diana envianos caso dm revisarlo area encargada quedamos atentos
";0.9421
"mariosmejia hola mario comunicaremos mensaje directo contigo verificar datos favor siguenos poder contactarte
";0.94208
"andresjgomez hola andres amplianos favor informacion ocurrido dm validar podemos ayudarte quedamos atentos
";0.94208
"morineira sfcsupervisor buenos dias permitenos ayudarte escribenos favor dm detalles ocurrido par labelurl
";0.94208
"mariaantoniay buenos dias maria antonia cuentanos dm caso poder colaborarte quedamos atentos
";0.94208
"oscarevivasa sfcsupervisor hola oscar quedamos atentos amplies informacion dm poder revisar caso saludos
";0.94207
"qfandrestero hola andres podemos ayudarte canal cuentanos mensaje interno podemos ayudarte quedamos atentos
";0.94204
"qfandrestero hola andres podemos ayudarte canal cuentanos mensaje interno podemos ayudarte quedamos atentos
";0.94204
"hollmanmorris asi quedaron ayer pasillos universidad cauca templos saber llenos represion dictadura saber q
";0.94204
"carloswaltherr carlos gracias reportarnos caso revisaremos area encargada poder darte respuesta saludos
";0.94204
"hollmanmorris asi quedaron ayer pasillos universidad cauca templos saber llenos represion dictadura saber q
";0.94204
"luischereno cccentromayor hola luis gracias escribirnos cuentanos favor detalles ocurrido dm quedamos atentos
";0.94204
"destacan ediciones lituano persa tartaro turco vietnames yugoeslavo eston croata danes esloveno b labelurl
";0.94204
"mgp290260 diarionocturno actualidadpanam hola mgregoria interesa colaborarte favor escribenos via dm datos personales
";0.94204
"srjhonj buenos dias gracias escribirnos envianos detalle inconformidad dm colaborarte quedamos atentos
";0.94203
"tovi0507 hola victor permitenos ayudarte escribenos favor dm ocurrido podemos ayudarte quedamos atentos
";0.94203
"hola teresamortiz interesa conocer detalle caso favor envianos datos via dm validar gracias
";0.94202
"diarionocturno favor envianos caso via dm remitirlo area encargada poder colaborarte pendientes
";0.94202
"queridodiario80 hola favor envianos datos contacto via dm gusto comunicaremos contigo colaborarte saludos
";0.94202
"esoestalento buenos dias favor amplianos informacion acerca ocurrido dm revisar caso encarg labelurl
";0.94201
"rebullendo buenas tardes rebullendo deseamos amplies comentario via dm colaborarte atentos saludos
";0.94201
"diarionocturno pibegeek sfcsupervisor atentos colaborarte caso via dm necesitamos datos personales saludos
";0.94196
"arqaya hola luis amplianos favor informacion requerimiento dm poder validar ayudarte quedamos atentos
";0.94194
"santijaramilloj hola santiago si caso puntual favor escribenos detalles caso dm quedamos atentos
";0.94194
"allejjo hola alejandro cuentanos dm producto refieres envianos datos contacto ayudarte quedamos atentos
";0.94193
"jusemohe hola juan sebastian permitenos ayudarte escribenos favor dm alli pediremos datos adi labelurl
";0.94193
"iardilap andrea podrias regalar datos mensaje directo nombre completo cedula ciudadania telefon labelurl
";0.94191
"hedbot edwin permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.9419
"diariodecas ninos escuela porfia recibieron kit escolares parte secretaria educacion yopal gloria florez
";0.94188
"julianhdez julian favor envianos datos dm remitir comentas area encargada quedamos atentos
";0.94188
"acanon11 lamentamos maletar favor siguenos podernos comunicar dm mas pronto posible poder colaborarte
";0.94186
"hola fabiandevia interesa conocer motivo comentario puedes escribirnos via dm conocer detalle caso
";0.94186
"acanon11 lamentamos maletar favor siguenos podernos comunicar dm mas pronto posible poder colaborarte
";0.94186
"fraruiz21 buenos dias francisco envianos datos contacto dm asesores comunique contigo saludos
";0.94183
"hola lorenzopinto puedes favor compartirnos via inbox pantallazos visualizando gracias escribiremos via inbox
";0.94183
"iris9112 hola isa permitenos colaborarte envianos datos personales caso via dm pendientes saludos
";0.94181
"lmaf12 sfcsupervisor sicsuper hola lmaf12 gracias escribirnos respondiendo consulta mensaje directo feliz dia
";0.94181
"mariacbayona hola mariacbayona favor amplianos comentario via mensaje directo poder atenderte feliz dia
";0.9418
"danielneirarios hola danielneirarios favor amplianos comentario via mensaje directo poder atenderte feliz dia
";0.9418
"danielneirarios hola danielneirarios favor amplianos comentario via mensaje directo poder atenderte feliz dia
";0.9418
"mariacbayona hola mariacbayona favor amplianos comentario via mensaje directo poder atenderte feliz dia
";0.9418
"carito2012ley carolina area encargada informan comunicaron contigo estan gestionando caso darte solucion
";0.94178
"alvaradolucia nadia envianos datos contacto dm enviar caso area encargada quedamos atentos
";0.94178
"hectrperz supersalud minsaludcol lanuevaeps hector envianos mensaje directo datos afiliado verificar informacion
";0.94178
"icpaoc hola icpaoc gracias escribirnos contamos gestionando consulta traves mensaje directo feliz dia
";0.94177
"lauggon hola laura favor escribenos dm alli pediremos datos adicionales revisar caso co labelurl
";0.94177
"anamariaberand hola ana permitenos ayudarte amplianos favor informacion acerca ocurrido dm quedamos atentos
";0.94176
"sergiozam11 sergio favor envianos mensaje interno datos poder contactarnos contigo buen dia
";0.94174
"jorgearmandoo hola jorge favor envianos datos personales caso via dm colaborarte pendientes saludos
";0.94174
"ankaira23 gracias contarnos ocurrido favor dejanos datos mensaje hacer seguimiento llamada saludos
";0.94173
"puli89 hola andres gracias escribirnos contamos gestionando consulta traves mensaje directo feliz dia
";0.94171
"danielgongorav sicsuper davidbarguil hola daniel gracias escribirnos favor dejanos datos hacer reporte saludos
";0.94166
"chajinom hola chajinom gracias escribirnos cuentanos favor mas detalles ocurrido mensaje directo feliz miercoles
";0.94166
"hola silviavalenti interesa conocer detalle caso darte soluciones puedes escribirnos via dm saludos
";0.94158
"bgarcial hola bernando vamos comunicar contigo mensaje directo favor siguenos poder solicitarte datos
";0.94156
"lukasmeluk muchas gracias reporte lukas pasamos area encargada sulucionen mas pronto posible saludos
";0.94156
"josemontana finanzasp hola jose permitenos ayudarte si caso puntual escribenos favor dm pa labelurl
";0.94153
"fercholpz hola lopez permitenos ayudarte si caso puntual escribenos favor dm alli pedir labelurl
";0.94148
"mdgarzon miguel permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.94148
"santiagoccm lawneira bancode buen doble recuerda puedes participar mas vez sube mas fotos tuy labelurl
";0.94147
"jorgearmandoo buenos dias jorge vamos validar comentas area encargada manejando caso dm
";0.94144
"defelopez federico permitenos ayudarte envianos dm consulta junto datos cotacto quedamos atentos
";0.94137
"hola rubenpe62 interesa conocer detalles caso puedes escribirnos via dm gracias cortesupremaj minjusticiaco
";0.94137
"miguelzu tuboletacolombi hola favor envianos datos via mensaje directo hacerle seguimiento caso saludos
";0.94121
"diegocastrofm buenas tardes favor escribenos mensaje interno poder asosorarte caso mejor manera
";0.94109
"tattz buen doble recuerda puedes participar mas vez sube mas fotos doble famoso pa labelurl
";0.94101
"bancodebogota juanda1996 hola juan david enviamos mensaje dm cuentes detalles incidente quedamos atentos
";0.94094
"cristiangbd2 ponemos trabas queremos agilizar proceso poder darle esposa solucion mas pronto posible
";0.94094
"tanpudiente buenas tardes indicanos favor si lograste comunicarte si envianos favor requerimie labelurl
";0.94092
"hola ilbiancodelsud interesa conocer caso generar soluciones puedes escribirnos via inbox datos noticiasrcn
";0.94092
"cardonawbeimar lamentamos molestias favor confirmanos mensaje directo si aun persiste falla nue labelurl
";0.94078
"cardonawbeimar lamentamos molestias favor confirmanos mensaje directo si aun persiste falla nue labelurl
";0.94078
"dia ayer legisladores britanicos aprobaron 412 votos 202 enmienda favor retrasar salid labelurl
";0.94063
"dia ayer legisladores britanicos aprobaron 412 votos 202 enmienda favor retrasar salid labelurl
";0.94063
"andresvv hola andres gracias escribirnos cuentanos dm dia hora ocurrio sucedido quedamos atentos
";0.94046
"jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl
";0.94022
"jlcm69 vamos hacer siguiente cuentanos detalles caso traves inbox tan pronto reciba labelurl
";0.94022
"poderandino carlos si deseas podemos radicar reporte formal avanzar indicanos favor numero labelurl
";0.94014
"evento recuerde cita manana bogota seminariodeeconomia 501 specialization pattern in international tr labelurl
";0.94012
"evento recuerde cita manana bogota seminariodeeconomia 501 specialization pattern in international tr labelurl
";0.94012
"dango1987 hola daniel gomez dango1987 gracias escribirnos respondiendo consulta mensaje directo feliz miercoles
";0.94006
"jonathan24252 buen dia favor contactanos medio mensaje interno poder asesorarte mejor manera
";0.9399
"yasnel0 megaguanare hola yasnel0 gracias escribirnos compartimos toda informacion mensaje directo seguimos contacto
";0.93978
"siendoangelika hola angelica favor cuentanos banco perteneces favor envianos numero celular mensaje interno
";0.93963
"comandantemad77 sfcsupervisor chenel atendimos caso via dm respuesta enviada correo electronico personal feliz dia
";0.93904
"puli89 hola andres indicanos favor si lograste comunicar si aun hecho favor escribenos labelurl
";0.93902
"edotom danielmcalder hola darte respuesta parte aseguradora favor envianos caso datos contacto dm
";0.93888
"germancho101 sfcsupervisor hola german cuentanos favor si lograste comunicarte dar solucion requerimiento saludos
";0.93878
"colombiapilotos formula enla piloto colombiana tatiana calderon participara test formula marrakechl proximo domingo
";0.93813
"lugar podra interpretar ensayar escribir producir musica ademas consultar contenidos sonidos pacifico
";0.93786
"lindaenamo cuentanos dm caso poder ayudarte escalarlo encontrar solucion mas pronto posible atentos
";0.93784
"muozbaquero holal porfirio permitenos ayudarte revisar caso area encargada favor amplianos i labelurl
";0.93749
"ccariasdv13 hola claudia permitenos ayudarte envianos favor detalles caso dm quedamos atentos
";0.93749
"mcarzayus hola oniria permitenos ayudarte escribenos favor detalles caso dm quedamos atentos
";0.93749
"vanessatl24 hola vanessis escribenos favor dm revisar caso area encargada quedamos atentos
";0.93749
"hectorcham hector cuentanos caso dm enviarlo area encargada favor quedamos atentos
";0.93749
"g3rbar hola german permitenos ayudarte amplianos favor detalles sucedido dm revisar caso labelurl
";0.93749
"rafitasg hola rafa revisar caso area encargada escribenos favor dm alli pediremos u labelurl
";0.93749
"matiasvioleta alexandra favor envianos caso dm enviarlo area encargada quedamos atentos
";0.93749
"mmejiav hola mauro permitenos ayudarte envianos favor detalles caso dm quedamos atentos
";0.93749
