;Topico3
"colombia1319 hola puedes enviar datos personales dm pasar reporte asi brindarte ayuda saludos
";0.93532
"si notas presencia personas sospechosas dentro banco alguien ceda varias veces turno labelurl
";0.93531
"si notas presencia personas sospechosas dentro banco alguien ceda varias veces turno labelurl
";0.93531
"carlgarnn latamco carlos envianos caso datos contacto dm colaborarte quedamos atentos
";0.93046
"jporfavor buenos dias envianos caso dm revisarlo area encargada quedamos atentos
";0.93045
"violacea hola envianos datos contacto dm revisar caso area encargada quedamos atentos
";0.93045
"juandrb buenos dias juan diego gusto enviaremos recomendacion area encargada saludos
";0.93044
"pilpintutintaya angelica manejando caso dm enviamos nuevo respuesta area encargada saludos
";0.93044
"gomezfreddy1 atentado oleoducto trasandino altura nvereda coataquer municipio mallama narino ecopetrols
";0.93044
"gomezfreddy1 atentado oleoducto trasandino altura nvereda coataquer municipio mallama narino ecopetrols
";0.93044
"alejandroperes hola jorge permitenos colaborarte envianos caso dm datos contacto quedamos atentos
";0.93043
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"giraldo23 tolstoiocoro navarrowolff bancorepublica vinculo iniciativa r3 busca explorar posibles ap labelurl
";0.93042
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"proximos dias ciudadanos quieran radicar peticion queja reclamo pqr bancorepublica po labelurl
";0.93042
"evento bucaramanga hoy asista seminariodeeconomia 9 presentado rafael isidro parrapena entrada libr labelurl
";0.9304
"1butterflygirl hola lina muchas gracias reporte pasaremos area encargada pronta solucion saludos
";0.9304
"bancorepublica miembros junta directiva lamentan profundamente muerte clara isabel botero cuerv labelurl
";0.93039
"crislondone4a cristian permitenos colaborarte envianos caso datos contacto dm quedamos atentos
";0.93037
"economia nororiente santander boyaca norte santander arauca registro panorama positivo inic labelurl
";0.93037
"eebedoya edward permitenos ayudarte envianos caso soportes dm colaborarte quedamos atentos
";0.93037
"gabolosada buenos dias gracias escribirnos envianos caso dm colaborarte quedamos atentos
";0.93036
"lauraporfavor sfcsupervisor laura envianos caso datos contacto dm colaborarte quedamos atentos
";0.93035
"marguiomend margarita permitenos ayudarte envianos caso datos contacto dm quedamos atentos
";0.93035
"nazlycata hola nazly permitenos ayudarte envianos dm caso datos contacto quedamos atentos
";0.93034
"cortesmarce marcela permitenos ayudarte envianos caso datos contacto dm quedamos atentos
";0.93034
"mianca08 hola permitenos ayudarte envianos caso datos contacto dm colaborarte quedamos atentos
";0.93034
"carlosochoa1985 hola carlos permitenos ayudarte envianos caso dm envialo siguiente correo serviciobancodeoccidentecomco
";0.93032
"samefa sara gracias escribirnos envianos caso dm colaborarte quedamos atentos saludos
";0.93032
"wmatuk jorge permitenos ayudarte envianos dm caso datos contacto quedamos atentos
";0.93032
"rubhers13 sfcsupervisor cholovalderrama omargamboa ruben envianos caso dm colaborarte quedamos atentos
";0.93032
"gabrh colpensiones gabriel comunicaremos dm contigo solicitarte datos personales mama porvenirteresponde
";0.93031
"pipegomezsan hola felipe permitenos ayudarte envianos dm caso datos contacto quedamos atentos
";0.93031
"medios pueden participar rueda prensa dara hoy finalizar reunion junta directiva labelurl
";0.93031
"gabrh colpensiones gabriel comunicaremos dm contigo solicitarte datos personales mama porvenirteresponde
";0.93031
"medios comunicacion pueden participar rueda prensa dara hoy finalizar reunion junta labelurl
";0.93031
"damos bienvenida francisco miranda director fundador eme tres comunicaciones conectese siguiente labelurl
";0.93029
"melbalcardenasb hola melba permitenos ayudarte envianos dm pantallazo comentas envianos datos contacto
";0.93029
"jhonacj hola jhon gracias interesarte productos envianos datos contacto dm brindarte asesoria
";0.93026
"macrisgc1 maria cristina permitenos colaborarte cuentanos experiencia dm colaborarte quedamos atentos
";0.93025
"ganancias fijas altas corto tiempo invertir criptomonedas cuidado anda mal informese labelurl
";0.93023
"bquienes pueden participar concurso ensayo corto banca escolar banca central estudiantes labelurl
";0.93023
"ganancias fijas altas corto tiempo invertir criptomonedas cuidado anda mal informese labelurl
";0.93023
"ganancias fijas altas corto tiempo invertir criptomonedas cuidado anda mal informese labelurl
";0.93023
"ganancias fijas altas corto tiempo invertir criptomonedas cuidado anda mal informese labelurl
";0.93023
"bquienes pueden participar concurso ensayo corto banca escolar banca central estudiantes labelurl
";0.93023
"ganancias fijas altas corto tiempo invertir criptomonedas cuidado anda mal informese labelurl
";0.93023
"monomunozp hola alvaro cuentanos caso dm junto datos aclararte tarifas quedamos atentos
";0.93023
"bcual objetivo concurso banca escolar banca central busca motivar estudiantes adqui labelurl
";0.93021
"bcual objetivo concurso banca escolar banca central busca motivar estudiantes adqui labelurl
";0.93021
"darcyquinnr caracolbga caracol1170am cadena radial especial dario arismendi tendra retractarse tras labelurl
";0.93021
"juakogallardo jorgearestrepo si usted posee pruebas sustenten afirmacion invitamos utilizar cana labelurl
";0.9302
"hola catabusta interesa conocer detalle motivo comentario puedes escribirnos via dm gracias
";0.93019
"realice practicas alguna sedes bancorepublica pais bogota medellin cali bucaramanga ma labelurl
";0.93018
"realice practicas alguna sedes bancorepublica pais bogota medellin cali bucaramanga ma labelurl
";0.93018
"realice practicas alguna sedes bancorepublica pais bogota medellin cali bucaramanga ma labelurl
";0.93018
"inicia rueda prensa reunion junta directiva bancorepublica mes mayo analistas peri labelurl
";0.93017
"angeldeantares norma usura fija articulo 305 codigo penal banco republica colo labelurl
";0.93017
"guerreroisabel buenos dias isabel permitenos ayudarte envianos caso dm quedamos atentos
";0.93016
"workingpaper 1027 by juliana jaramilloecheverri adolfo meiselroca and maria teresa ramirezgiraldo labelurl
";0.93014
"josevbernalr si usted posee pruebas sustenten afirmacion invitamos utilizar canal denuncia q labelurl
";0.93009
"omaromarbu2015 si usted posee pruebas sustenten afirmacion invitamos utilizar canal denuncia labelurl
";0.93009
"compartir hijos jugando podra ayudarte explicarles manera divertida economia fiananzas globalmoneyweek
";0.93008
"giraldogiraldo7 norma usura fija articulo 305 codigo penal banco republica col labelurl
";0.93006
"banrepeduca colegio champagnat ibague ocupo tercer lugar concurso ensayo corto banca labelurl
";0.93006
"usted debe conocer riesgos expone si decide negociar criptomonedas saberlo puede labelurl
";0.93005
"usted debe conocer riesgos expone si decide negociar criptomonedas saber mas informese labelurl
";0.93005
"frasedeldia activo mas poderoso mente bien entrenada puede crear enormesnriquezas robert kiyosaki
";0.93002
"arranca participacion jaocampo celebracion xxxii dia director comercio exterior evento organizad labelurl
";0.93
"karemsuarezv hablemosclaro decisiones toman manera informada escoger regimen pensional convenga escucha
";0.92999
"leindeciso hola cuentanos si comunicaste asesor envianos dm caso colaborarte quedamos atentos
";0.92999
"agendese seminariosbanrep n30 mayo bogota cobrame si puedes dinamica multiplicadores fisc labelurl
";0.92998
"traves deporte poder transmitir valores construyen paz dinos emoji ultimo deport labelurl
";0.92997
"si colombiano profesional areas afines musica postulese estudiar musica exterior patrocina labelurl
";0.92996
"si colombiano profesional areas afines musica postulese estudiar musica exterior patrocina labelurl
";0.92996
"si colombiano profesional areas afines musica postulese estudiar musica exterior patrocina labelurl
";0.92996
"mury800 dios gracias 2do lugar 10k circuito caixa brasilporveniroficial equipoporvenir nikerunning labelurl
";0.92993
"mauriciocard va responder reficar usted miembro junta directiva ordenaban gastos reembo labelurl
";0.92993
"gerente juanjoseechavarria hace balance comite consultivo lugar hoy cali 27 emp labelurl
";0.9298
"empecemos ano pie derecho aprendamosmas realicemos presupuesto compensar gastos diciembre mes
";0.92975
"empecemos ano pie derecho aprendamosmas realicemos presupuesto compensar gastos diciembre mes
";0.92975
"creemos buenos nuevos vientos trae agosto cuentanos plan favorito mes cometas
";0.92956
"asista evento proximo viernes 20102017 entrada libre conozca agenda inscribase labelurl
";0.92416
"mottafabian hola fabian envianos caso datos contacto dm colaborarte quedamos atentos
";0.92416
"jadersilvera deportesboy956 indeportesboy runningcol gobboyaca irdettunja carlosamayar chidonoticias oscarfh2o olimpicocol
";0.92416
"buitragosilvia silvia envianos caso datos contacto dm colaborarte quedamos atentos
";0.92416
"asista evento manana viernes 20102017 entrada libre conozca agenda inscribase labelurl
";0.92415
"aleardila alexandra envianos caso datos contacto dm colaborarte quedamos atentos
";0.92415
"bmanana santamarta codirector adolfomeisel presenta documento pobreza santa marta estrag labelurl
";0.92415
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"katharpo hola catalina envianos dm caso datos contacto colaborarte quedamos atentos
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"bancorepublica miembros junta directiva lamentan profundamente muerte cecilia santa maria labelurl
";0.92414
"andreavaliente hola andrea envianos caso datos contacto dm colaborarte quedamos atentos
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"saidherrera say envianos caso datos contacto dm colaborarte quedamos atentos
";0.92414
"banrep ofrece patrocinio estudiar exterior 5 cupos doctorado economia 1 cupo posgrado labelurl
";0.92414
"interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl
";0.92413
"interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl
";0.92413
"interesado invertir criptomonedas informese conozca riesgos estan expuestos usted din labelurl
";0.92413
"cali hoy miembros juntabanrep reunen empresarios valle cauca escuchar discutir s labelurl
";0.92413
"jofema2010 hola jose envianos caso datos contacto dm colaborarte quedamos atentos
";0.92413
"banrepeduca conozca comunicado prensa final decima version concurso ensayo corto b labelurl
";0.92412
"feliatlas felipe permitenos servirte envianos caso dm colaborarte quedamos atentos
";0.92412
"jhonxande hola jhon gracias palabras gusto enviaremos recomendacion area encargada saludos
";0.92412
"midazagarcia maria envianos caso datos contacto dm colaborarte quedamos atentos
";0.92412
"angienat22 hola aniie regalarias datos dm poder colaborarte inquietudes nombre comp labelurl
";0.92412
"finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl
";0.92411
"finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves trans labelurl
";0.92411
"finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves trans labelurl
";0.92411
"andresmania acciones bvc mas suben 22marzo2019 1nncorficolcf 6134npfcorficol 5241ngrupoaval 3243nbcolombia 3026
";0.92411
"andresmania acciones bvc mas suben 22marzo2019 1nncorficolcf 6134npfcorficol 5241ngrupoaval 3243nbcolombia 3026
";0.92411
"finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves tran labelurl
";0.92411
"finaliza reunion junta directiva bancorepublica conozca decisiones tomadas traves trans labelurl
";0.92411
"anabysevilla ruggemyrainbow gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"louraxlobos94 sofiaftjustin gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"marilynlizeth7 alelovescache gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"castawayherron irwindarkside gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"erikavalerialp1 cacheesvidaa gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"karlix70913202 marbjaramillo gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"fatima04891491 svmysalvation gracias unirte recuerda mas seguidores don mas sera aporte est labelurl
";0.9241
"ben santamarta codirector adolfomeisel inicia presentacion documento pobreza santa marta l labelurl
";0.92409
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"finaliza participacion gerente bancorepublica juntabanrep comision iii senado conozca tod labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"muchilon hola andres envianos caso datos contacto dm colaborarte quedamos atentos
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"gerardopp hola gerardo regalarias datos dm poder colaborarte inquietudes nombre com labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"inicia presentacion reporte estabilidad financiera estabilidadfinanciera cargo juan jose echavarria labelurl
";0.92408
"gerardopp hola gerardo regalarias datos dm poder colaborarte inquietudes nombre com labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"quiere hacer doctorado economia bancorepublica ofrece cinco patrocinios profesionales pregrado labelurl
";0.92408
"evento bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelurl
";0.92407
"asesoriasmlz bancorepublica vinculo iniciativa r3 busca explorar posibles aplicaciones tecnolog labelurl
";0.92407
"donconchito diego envianos datos contacto dm poder colaborarte quedamos atentos
";0.92407
"evento bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelurl
";0.92407
"junta directiva hoy reunion jdbr consulte frecuentemente portal conocer decisiones labelurl
";0.92406
"junta directiva hoy reunion jdbr consulte frecuentemente portal conocer decisiones labelurl
";0.92406
"reportesdelemisor quiere saber region nororiente santander boyaca norte santander arauca labelurl
";0.92406
"johnarleycano hola dado respuesta dm revisa bandeja entrada conocer caso saludos
";0.92406
"johnarleycano hola dado respuesta dm revisa bandeja entrada conocer caso saludos
";0.92406
"junta directiva hoy reunion jdbr consulte frecuentemente portal conocer decisiones labelurl
";0.92406
"junta directiva hoy reunion jdbr consulte frecuentemente portal conocer decisiones labelurl
";0.92406
"banco republica busca estudiantes universitarios pregrado destacados desempeno academico habi labelurl
";0.92405
"agendese participe seminariosbanrepnbogota 6 marzo basilea iv reformas poscrisis nmayor inform labelurl
";0.92405
"banco republica busca estudiantes universitarios pregrado destacados desempeno academico habi labelurl
";0.92405
"banco republica busca estudiantes universitarios pregrado destacados desempeno academico habi labelurl
";0.92405
"miembros juntabanrep acuden hoy congreso republica atendiendo citacion comisiones econom labelurl
";0.92405
"bconozca presentacion cartagena libre pobreza extrema realizada codirector ameisel foro labelurl
";0.92405
"banco republica busca estudiantes universitarios pregrado destacados desempeno academico habi labelurl
";0.92405
"miembros juntabanrep acuden hoy congreso republica atendiendo citacion comisiones econom labelurl
";0.92405
"banco republica busca estudiantes universitarios pregrado destacados desempeno academico habi labelurl
";0.92405
"manana 800 amameisel codirector bancorepublica instalara casagrandecarib santamarta siga tr labelurl
";0.92405
"agendese participe seminariosbanrepnbogota 6 marzo basilea iv reformas poscrisis nmayor inform labelurl
";0.92405
"banco republica busca estudiantes universitarios pregrado destacados desempeno academico habi labelurl
";0.92405
"hoy inicia festejo colombianos negros blancos rolos calenos paisas pastusos labelurl
";0.92404
"sindicatopaisa uninorteco sabe usted denunciar posibles casos corrupcion bancorepublica inf labelurl
";0.92404
"elxastronauta hola juan muchas gracias reporte pasaremos queja area encargada saludos
";0.92403
"bancorepublica junta directiva lamentan fallecimiento empresario antioqueno carlos enrique piedrah labelurl
";0.92403
"jennifergutiers enviamos caso area encargada gracias permitirnos servirte feliz dia
";0.92403
"lufeviga83 lupe gracias escribirnos envianos caso dm colaborarte quedamos atentos
";0.92402
"manana bucaramanga asista seminariosbanrep presentado camilo pecha g entrada libre 09022018 labelurl
";0.92402
"tatroli tatiana gracias escribirnos envianos datos dm colaborarte quedamos atentos
";0.92401
"criskmilo hola criskmilo gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"diegobaez hola diegobaez gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"jandeshoja jaime gracias escribirnos envianos experiencia dm colaborarte quedamos atentos
";0.924
"agmez1 hola agmez1 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl
";0.924
"emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl
";0.924
"mrpelafustan hola gracias reporte pasamos queja area encargada mejorar servicio saludos
";0.924
"lilapiace hola lilapiace gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"malu1921 hola malu1921 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"marguiomend margarita permitenos ayudarte envianos caso dm colaborarte quedamos atentos
";0.924
"eardila02 hola eardila02 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"icpaoc hola icpaoc gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl
";0.924
"priestses hola priestses gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"mabeljo91 hola mabeljo91 gracias escribirnos queremos mejorar experiencia necesitamos ayuda po labelurl
";0.924
"emca27 hola emca27 gracias escribirnos queremos mejorar experiencia necesitamos ayuda favo labelurl
";0.924
"porrasc hola porrasc gracias escribirnos queremos mejorar experiencia necesitamos ayuda fa labelurl
";0.92399
