;Topico0
"moveconcertsco drive rain nuevos temas trae slash feat myles kennedy and the conspirators nuevo disco
";0.9492
"moveconcertsco drive rain nuevos temas trae slash feat myles kennedy and the conspirators nuevo disc
";0.94919
"andrespardoa colombia inversion fija tambien acelero fuertemente crecer 146 1er trimestre esperabamos 148 vs 77 4
";0.94909
"informe diario agosto 3 2015 inflacion pce eeuu subio 03 aa mientras nucleo mantuvo 13 aanlabelurl
";0.94893
"andrespardoa colombia ventas minoristas crecieron 65 personal ocupado crecio 3 ventas vehiculos crecieron 199 sigue mejor
";0.94859
"informe diario octubre 27 2015 pedidos bienes durables continuaron cayendo eeuu 12 mm septiembrenlabelurl
";0.94666
"informe diario noviembre 26 2014 ordenes bienes durables eeuu registraron alza 04 mm octubre labelurl
";0.94666
"informe diario enero 30 2014 pib eeuu desacelera 4t13 pmi manufacturero china deteriora enero labelurl
";0.94666
"informe diario mayo 15 2014 crecimiento eurozona 1t14 02 tt inferior expectativa 04 tt labelurl
";0.94665
"informe inflacion septiembre 11 2015 almentos volvio presionar pronostico sep 030 mm 492 aa labelurl
";0.94665
"informe diario agosto 19 2014 importaciones crecen 149 aa ubicandose 49549 millones dolares juniolabelurl
";0.94664
"informe diario septiembre 8 2015 eurozona crecio 04 tt 15 aa 2t15 levemente superior esperado labelurl
";0.94664
"informe diario mayo 4 2015 ipp colombia cayo 106 aa abril inferior 232 aa marzo labelurl
";0.94664
"informe diario agosto 27 2015 pib 2t15 eeuu crecio 37 tt superior esperado mercado labelurl
";0.94663
"informe diario enero 28 2016 eeuu pedidos bienes durables registraron caida 51 mm diciembre labelurl
";0.94663
"informe diario septiembre 17 2015 feed mantiene tasa inter reduce proyecciones tasas 2016 2017 labelurl
";0.94662
"informe diario enero 26 2016 pmi compuesto eeuu 537 enero reflejando deterioro pmi servicios labelurl
";0.94662
"informe diario abril 30 2014 feed recorta qe crecimiento economico eeuu baja 01 1t14 labelurl
";0.94662
"informe diario agosto 4 2015 ipp colombia cayo 124 mm julio inferior 205 mm junionlabelurl
";0.94661
"informe diario octubre 19 2015 pib 3t15 china crecio 69 aa debajo trimestre anterior labelurl
";0.94661
"informe diario abril 13 2015 superavit comercial china disminuyo 308 mil millones dolares marzo labelurl
";0.94661
"informe diario agosto 26 2015 julio pedidos bienes durables crecieron 2 mm inferior mes previo labelurl
";0.94661
"informe diario octubre 29 2015 economia eeuu crecio 15 tt 3t15 menor 16 t t esperado labelurl
";0.94661
"informe diario diciembre 21 2015 deficit comercial colombia subio 159 mil millones dolares octubrenlabelurl
";0.9466
"informe diario febrero 18 2016 ocde redujo pronostico crecimiento mundial 2016 03 pp 30 labelurl
";0.9466
"informe diario noviembre 24 2015 pib 3t15 eeuu crecio 21 tt linea esperado mercado labelurl
";0.9466
"informe diario junio 19 2014la economia colombia crecio 64 aa 1t14 superando expectativa mercado labelurl
";0.9466
"andrespardoa colombia ventas menor crecieron 83 marzo 2014 vehiculos crecieron 59 vehiculos crecieron 19
";0.94659
"informe diario mayo 20 2015 minutas feed revelan baja probabilidad aumento tasas inter junio labelurl
";0.94659
"informe diario julio 30 2015 economia eeuu crecio 23 segundo trimestre vs expectativa 25nlabelurl
";0.94658
"informe diario julio 31 2014 banrep eleva tasa inter 425 proyeccion crecimiento pib 2014 5 labelurl
";0.94658
"informe diario junio 18 2015 inflacion eeuu positiva mayo 003 aa despues 4 meses negativos labelurl
";0.94658
"informe diario enero 19 2016 fmi reviso baja proyeccion crecimiento mundial 2016 36 34 labelurl
";0.94656
"andrespardoa segun encuesta eoic andicolombia produccion ventas total crecieron 36 mayo continua recuperacion segun
";0.94655
"informe diario mayo 11 2015 banco central china redujo tasa referencia 25 pbs 510 labelurl
";0.94655
"andrespardoa eeuu feed revisa baja proyecciones promedio crecimiento pib 4t4t 2014 22 21 2015 3
";0.94654
"informe diario marzo 10 2016 economia colombia crecio 31 2015 menor crecimiento 44 2014 labelurl
";0.94653
"andrespardoa colombia inflacion anual acelera 213 enero 232 febrero esperabamos 229 sigue correccion alza
";0.94653
"andrespardoa colombia ventas vehiculos aumentaron 89 anual febrero 2014 sigue recuperacion consumo durable n http
";0.9465
"andrespardoa porquenosubirtasas 1c deficit externo 2t16 habria caido mas esperaba banrep pues precio crudo supero
";0.94648
"informe diario noviembre 20 2014 inflacion eeuu crece 17 aa octubre linea mes anterior labelurl
";0.94647
"informe diario julio 30 2014 pib eeuu 2t14 crecio 4 feed deja inalterada tasa 025 labelurl
";0.94644
"informe diario septiembre 1 2015 caixin pmi china cayo agosto 473 puntos menor dato 6 anos labelurl
";0.94642
"andrespardoa colombia ventas minoristas vehiculos crecieron 52 febrero ventas vehiculos crecieron 132 mismo mes
";0.94641
"informe diario marzo 2 2016 reporte adp indico crearon 214 mil empleos privados agricolas eeuu labelurl
";0.9464
"informe diario octubre 28 2014 confianza consumidor eeuu aumenta 945 puntos nivel maximo 7 anos labelurl
";0.94639
"informe diario noviembre 27 2014 opep deja techo produccion petroleo 30 millones barriles diarioslabelurl
";0.94639
"andrespardoa dada crisis ucraniarusia vale pena resaltar importancia ucrania mercado mundial trigo maiz cebada
";0.94638
"informe diario diciembre 7 2015 petroleo minimo 6 anos empujo dolar maximo historico copusd 3324 nlabelurl
";0.94638
"andrespardoa andrespardoa banco central europeo mantiene tasa inter 025 euro aprecia nivel mas alto 2 mes
";0.94638
"informe diario febrero 22 2016 pmi manufacturero eeuu 51 puntos febrero nivel mas bajo 3 anos labelurl
";0.94638
"informe diario noviembre 23 2015 pmi manufacturero noviembre eeuu registro menor nivel do anosnlabelurl
";0.94637
"informe diario abril 29 2015 primera estimacion pib 1t15 crecio moderadamente eeuu 02 tt labelurl
";0.94635
"informe diario diciembre 16 2015 feed anuncio hoy aumento tasa referencia 25 pbs nlabelurl
";0.94629
"informe diario julio 22 2015 venta vivienda usada eeuu junio mas alta ultimos ocho anos labelurl
";0.94622
"bbancorepublica menos mes alumnos grados 10 11 12 participen banca escolar banca central juanpab
";0.94618
"monitor banquero central junio 21 2016 esperamos banrep suba tasa manana 725 750 nlabelurl
";0.94618
"informe diario octubre 27 2014 confianza empresas alemania cae sexta vez 1032 puntos octubre labelurl
";0.94616
"informe diario febrero 15 2016 mario draghi anuncia esfuerzos politica enfrentar retos eurozona nlabelurl
";0.94614
"rodrigouprimny aordonezm nombro esposa bustos procuradora judicial ii luego hizo corte suprema bustos ternara
";0.94612
"informe diario julio 15 2014 yellen reitera politica monetaria eeuu sera laxa tiempo prolongado labelurl
";0.94611
"informe inflacion octubre 9 2015 mal tiempo mala cara pronostico octubre 043 mm 563 aa labelurl
";0.946
"informe diario octubre 28 2015 feed mantuvo tasa inter dio senal posible aumento diciembrenlabelurl
";0.94592
"cancela seminario semanal economia num 546 monetary policy surprise and monetary policy uncertainty pr labelurl
";0.94585
"informe diario marzo 28 2016 inflacion pce eeuu disminuyo medio reduccion precios energia nlabelurl
";0.9458
"us ipc total yoy 16 cuenta aumentos energia ipc basico 21 cede menor consumo labelurl
";0.94578
"uriasv espana aumenta salario minimo 22 mexico 16 aqui uribistas razgan vestiduras modesto 6 asi
";0.94561
"uriasv espana aumenta salario minimo 22 mexico 16 aqui uribistas razgan vestiduras modesto 6 asi
";0.94561
"andrespardoa porquenosubirtasas 1b deficit externo 2t16 habria caido aun mas 1t16 segun sugieren datos bala
";0.94523
"publicacion dtseru 261 jaime alfredo bonet moron gerson javier perez valbuena diana ricciulli marin labelurl
";0.94523
"bandrespardoa venimos diciendo dias compartimos apreciacion financialtimes imf on em selloff dont panic http
";0.94499
"informe diario marzo 29 2016 segun yellen feed debera tomar decisiones tasas inter cautela labelurl
";0.94484
"informe diario enero 28 2015 feed sera paciente subir tasas mayores preocupaciones baja inflacion labelurl
";0.94483
"informe diario julio 28 2015 pmi compuesto eeuu crecio julio ubico 552 puntosnlabelurl
";0.94285
"informe diario septiembre 25 2014 ordenes bienes durables registraron decrecimiento 182 mm agosto labelurl
";0.94285
"informe diario septiembre 15 2015 eeuu produccion industrial continuo contrayendose 04 mm agostonlabelurl
";0.94285
"informe diario abril 23 2014 pmi manufacturero china eurozona eeuu permanecen estables abril labelurl
";0.94285
"informe diario febrero 3 2016 pmi compuesto eeuu refleja menor expansion economica octubre 2013 labelurl
";0.94284
"informe diario agosto 26 2014 ordenes bienes durables eeuu crecieron 226 mm julio labelurl
";0.94284
"informe diario noviembre 10 2015 eeuu inventarios ventas mayoristas crecieron 05 mm septiembrenlabelurl
";0.94284
"informe diario agosto 18 2015 inflacion reino unido 02 mm 01 aa julio labelurl
";0.94284
"informe diario abril 14 2015 colombia ventas minoristas moderan produccion industrial cae febrero labelurl
";0.94283
"informe diario julio 14 2015 dato anticipado ventas minoristas eeuu caen inesperadamente junio labelurl
";0.94283
"informe diario octubre 10 2017 reino unido produccion industrial crecio 16 aa agostonlabelurl
";0.94283
"informe inflacion enero 9 2015 enero 2015 esperamos inflacion situe 064 mm 381 aa labelurl
";0.94283
"informe diario septiembre 28 2015 inflacion pce total nucleo eeuu permanecieron estables agosto labelurl
";0.94283
"informe diario mayo 25 2015 deficit balanza comercial japon inferior esperado mercado abril labelurl
";0.94283
"informe diario julio 23 2015 dato anticipado confianza consumidor eurozona julio cae fuertemente labelurl
";0.94283
"informe inflacion noviembre 11 2015 aceleracion cedenpronostico noviembre 033 mm 61 aa nlabelurl
";0.94283
"informe diario noviembre 29 2017 eeuu pib revisado alza 33 tt anualizado 3t17nlabelurl
";0.94283
"informe diario octubre 5 2015 ipp colombia cae 602 aa septiembre 672 aa agosto labelurl
";0.94283
"informe inflacion febrero 2015 febrero 2015 esperamos inflacion situe 065 mm 384 aa labelurl
";0.94283
"informe diario abril 15 2015 produccion industrial eeuu registro peor caida mediados 2009 labelurl
";0.94282
"informe diario mayo 14 2015 colombia ventas minoristas aumentan produccion industrial cae marzo labelurl
";0.94282
"informe diario abril 14 2016 produccion industrial colombia mantuvo crecimiento 82 aa febrero labelurl
";0.94282
"informe diario febrero 10 2014principales bolsas cierran alza continua expectativa pib 4t13 eurozona labelurl
";0.94282
"informe diario marzo 27 2014 economia eeuu crecio 19 2013 26 anualizado 4t13 labelurl
";0.94282
"informe diario abril 21 2015 indice zew alemania redujo abril despues 5 meses incrementos labelurl
";0.94281
"informe diario noviembre 25 2015 inflacion pce total nucleo eeuu permanecieron estables octubre labelurl
";0.94281
"informe diario febrero 26 2014 mercados expectantes segunda revision crecimiento pib 2013 eeuu labelurl
";0.94281
"informe diario septiembre 2 2015 adp eeuu mostro contrataciones 190 mil agosto menor expectativasnlabelurl
";0.9428
"precios consumidor disminuyeron noviembre situarse 22 aa frente dato previo 25 aa dad labelurl
";0.9428
"informe inflacion marzo 12 2015 presiones transitorias pronostico marzo 065 mm 460 aa labelurl
";0.9428
"informe diario septiembre 16 2014 pib colombia crecio 43 aa segundo trimestre 2014 labelurl
";0.9428
"informe diario noviembre 12 2015 inventarios petroleo crecieron eeuu llegando 487 millones barriles labelurl
";0.94279
"informe diario julio 22 2014 inflacion eeuu junio 21 aa linea expectativas mercado labelurl
";0.94279
"indice precios consumidor zona euro aumento mayo 19 aa encima 12 aa registrado labelurl
";0.94279
"informe diario junio 2 2015 inflacion eurozona mayo ubico terreno positivo tras 5 meses negativos labelurl
";0.94278
"monitor banquero central mayo 21 2015 esperamos tasa politica monetaria mantenga 45 nlabelurl
";0.94278
"monitor banquero central julio 30 2015 esperamos tasa politica monetaria mantenga 45 nlabelurl
";0.94278
"informe diario octubre 26 2015 eeuu ventas viviendas nuevas registraron fuerte caida septiembre labelurl
";0.94278
"informe diario junio 24 2015 banrep mantuvo inalterada tasa politica monetaria 45 junio labelurl
";0.94278
"andrespardoa eeuu flojo dato gasto hogares julio cayendo 01 mensual vs expectativa 02
";0.94278
"informe diario enero 13 2015 moodys rebaja calificacion riesgo soberano venezuela caa1 caa3nlabelurl
";0.94278
"informe diario marzo 17 2015 economia colombiana crecio 35 aa cuarto trimestre 2014 labelurl
";0.94278
"monitor banquero central marzo 19 2015 esperamos tasa politica monetaria mantenga 45 nlabelurl
";0.94278
"andrespardoa porquenosubirtasas 2a crecimiento indice ise desestacionalizado proxy mensual pib cayo 06 abril
";0.94278
"informe diario septiembre 29 2015 confianza consumidor subio eeuu ubico 103 puntos septiembre labelurl
";0.94277
"informe diario octubre 6 2015 exportaciones colombianas cayeron 416 aa agosto mayor caida ano labelurl
";0.94277
"informe diario septiembre 15 2014 industria ventas menor colombia crecieron 16 52 julio labelurl
";0.94277
"informe diario abril 29 2014 mercados expectativa dato pib eeuu 1t14 reunion feed labelurl
";0.94277
"informe diario abril 14 2014 mercados cierran alza despues conocerse resultados positivos eeuu labelurl
";0.94277
"andrespardoa colombia produccion industrial crecio 16 ventas crecieron 41 feb2014segun encuesta eoic andicolombiasig
";0.94277
"andrespardoa colombia inflacion agosto 020 mensual vs pronostico 011 inflacion anual acelero 289
";0.94277
"informe diario julio 24 2017 fmi crecimiento mundial seria 35 2017 36 2018nlabelurl
";0.94277
"informe diario enero 7 2016 fuerte volatilidad china acciones cayeron 71 yuan deprecio 057 labelurl
";0.94276
"andrespardoa caida d tasa d tesoros 10 anosde 3 enero 246 hoyevidencia q mercado sobrerreacciono anuncio d tape
";0.94276
"informe diario diciembre 16 2014 construccion nuevas viviendas eeuu contrajo 16 mm noviembre labelurl
";0.94276
"informe diario julio 25 2016 caida petroleo empuja dolar encima 3 mil pesos nuevamentenlabelurl
";0.94276
"informe diario noviembre 21 2017 eeuu ventas vivienda usada crecieron 20 mm octubrenlabelurl
";0.94276
"informe diario agosto 20 2014 indices bursatiles resultados mixtos tras minutas feed boe labelurl
";0.94276
"informe diario septiembre 30 2015 inflacion eurozona vuelve negativo ubico 01 aa septiembre labelurl
";0.94275
"informe diario marzo 22 2016 pmi manufacturero eeuu continua mostrando crecimiento moderado sector labelurl
";0.94275
"andrespardoa china economia crecio 74 primer trimestre 2014 nivel mas bajo 6 trimestres superando expectativa
";0.94274
"informe inflacion agosto 14 2015 presion dolar pronostico agosto 027 mm 453 aa labelurl
";0.94274
"andrespardoa eeuu crecimiento pib 4to trimestre 2013 revisado baja 32 24 linea expectativa
";0.94274
"informe diario junio 29 2017 eeuu pib 1t17 revisado alza estimacion final nlabelurl
";0.94273
"informe diario junio 25 2014 revision final revelo economia eeuu contrajo 29 1t14 labelurl
";0.94272
"monitor banquero central abril 27 2016 esperamos banrep suba tasa intervencion 65 675 labelurl
";0.94272
"andrespardoa colombia produccion industrial cayo 06 nov13 mal dato contraccion moderando menor q caida
";0.94271
"informe diario marzo 20 2014 economia colombiana crecio 43 2013 linea expectativa 42 labelurl
";0.9427
"andrespardoa eurozona equipo tecnico eurosistema bajo pronostico crecimiento pib 2014 12 1 inflacion 2014
";0.9427
"informe diario abril 20 2016 ventas vivienda existente eeuu crecieron 51 mm marzo labelurl
";0.9427
"top 3 impacto economico pib china crecio 67 segundo trimestre anoganancias bank of ameri labelurl
";0.9427
"informe diario septiembre 29 2014 gasto consumo personal eeuu crece 05 mm agosto labelurl
";0.94269
"informe diario junio 25 2015 gasto consumo personal eeuu crece encima expectativas mayo labelurl
";0.94269
"informe diario septiembre 23 2014 pmi manufacturero eeuu mantiene nivel mas alto abril 2010 labelurl
";0.94269
"informe diario marzo 30 2015 gasto consumo personal eeuu crece debajo expectativas febrero labelurl
";0.94268
"andrespardoa colombia inflacion mayo 048 292 anual vs expectativa 036 esperamos bancorepublica eleve
";0.94266
"andrespardoa colombia ventas minoristas crecieron 67 febrero sigue repunte ratifica estimacion mayor expansion
";0.94265
"informe diario febrero 26 2018 ventas vivienda nueva eeuu cayeron 78 mm eneronlabelurl
";0.94263
"informe diario octubre 6 2014 banco mundial revisa baja crecimiento china 2014 76 74 labelurl
";0.94263
"informe diario agosto 23 2017 eeuu ventas vivienda nueva cayeron 937 mm julionlabelurl
";0.94263
"informe diario octubre 26 2016 eeuu ventas vivienda nueva crecen 31 mm septiembre labelurl
";0.94262
"informe diario julio 15 2015 janet yellen ratifico expectativa incremento tasas presente ano labelurl
";0.94262
"primer trimestre 2018 pib crecio 22 terminos anuales equipo tecnico mantuvo 27 proyecc labelurl
";0.94262
"informe diario febrero 21 2019 ventas vivienda usada eeuu tocan minimos tres anosnlabelurl
";0.94261
"informe diario febrero 21 2019 ventas vivienda usada eeuu tocan minimos tres anosnlabelurl
";0.94261
"informe diario mayo 19 2015 ventas vivienda nueva permisos construccion eeuu aumentan abril labelurl
";0.94261
"informe diario noviembre 27 2017 eeuu ventas vivienda nueva crecieron 62 mm octubrenlabelurl
";0.94261
"informe diario septiembre 24 2014 ventas vivienda nueva eeuu aumentaron 18 mm agosto labelurl
";0.94261
"informe diario julio 8 2015 minutas feed revelan menos optimismo mayor incertidumbre dentro comite labelurl
";0.9426
"informe diario mayo 24 2016 ventas vivienda nueva eeuu disparan ritmo historicamente alto labelurl
";0.9426
"informe diario julio 11 2016 bonos holandeses 10 anos caen terreno negativo nlabelurl
";0.94259
"andrespardoa luego dato pib 2do trimestre esperamos bancorepublica mantenga tasa inter 45 mes
";0.94259
"andrespardoa colombia banco republica espera crecimiento pib 41 2013 43 2014 esperamos 42 5
";0.94258
"andrespardoa banco central europeo recorta tasa referencia 015 tasa deposito 01 linea expectati
";0.94256
"informe diario mayo 7 2015 mercados eeuu responden alza tras bajas peticiones subsidio desempleo labelurl
";0.94255
"informe renta variable julio 14 2015 expectativa resultados 2t15 eeuu afecta mercado local labelurl
";0.94254
"informe diario febrero 23 2015 cifra venta vivienda usada eeuu mas baja abril pasado labelurl
";0.94254
"informe diario enero 19 2015 mercados europeos alza anticipacion nuevas medidas estimulo semana labelurl
";0.94252
"andrespardoa colombia segun raddarckgcompras hogares crecieron 138 febla expansion anual mas alta d ultimos anos
";0.94251
"informe diario agosto 25 2016 eeuu ordenes durables julio crecen despues do caidasnlabelurl
";0.9425
"informe diario mayo 21 2014 medio publicacion minutas feed boe mercados cierran alza labelurl
";0.94249
"informe diario agosto 27 2014indices bursatiles mixtos expectantes primera revision pib 2t14 eeuu labelurl
";0.94249
"2017 economia nal habria terminado proceso ajuste caida precio petroleo registrada 2014 vea labelurl
";0.94248
"2017 economia nal habria terminado proceso ajuste caida precio petroleo registrada 2014 vea labelurl
";0.94248
"informe diario septiembre 7 2015 tes cayeron mayor inflacion colombia llego agosto 474 aa labelurl
";0.94248
"2017 economia nal habria terminado proceso ajuste caida precio petroleo registrada 2014 vea labelurl
";0.94248
"informe diario mayo 19 2014 medio escasas referencias economicas indices bursatiles cierran mixtos labelurl
";0.94248
"monitor banquero central abril 24 2014 hoy esperamos tasa politica monetaria mantenga 325 labelurl
";0.94245
"monitor banquero central abril 24 2014 hoy esperamos tasa politica monetaria mantenga 325 labelurl
";0.94245
"monitor banquero central noviembre 27 2014 esperamos tasa politica monetaria mantenga hoy 45 labelurl
";0.94244
"andrespardoa colombia pib construccion principal motor economia 2do trimestre crecer 102 esperabamos 89
";0.94244
"monitor banquero central febrero 19 2015 esperamos tasa politica monetaria mantenga hoy 45 labelurl
";0.94244
"monitor banquero central agosto 28 2014 hoy esperamos tasa politica monetaria aumente 45 labelurl
";0.94244
"monitor banquero central mayo 29 2014 hoy esperamos tasa politica monetaria aumente 375 labelurl
";0.94244
"monitor banquero central junio 19 2014 hoy esperamos tasa politica monetaria aumente 425 labelurl
";0.94243
"monitor banquero central enero 30 2015 esperamos tasa politica monetaria mantenga hoy 45 labelurl
";0.94243
"monitor banquero central julio 30 2014 hoy esperamos tasa politica monetaria aumente 425 labelurl
";0.94242
"monitor banquero central diciembre 18 2014 esperamos tasa politica monetaria mantenga hoy 45 labelurl
";0.94242
"monitor banquero central marzo 20 2014 hoy esperamos tasa politica monetaria mantenga 325 labelurl
";0.94241
"informe diario marzo 30 2016 reporte empleo adp sugiere dinamismo mercado laboral eeuu labelurl
";0.94241
"informe diario septiembre 17 2014 feed eeuu reitero mantendra tasas bajas tiempo considerable labelurl
";0.9424
"informe diario julio 14 2014 bce mantendra tasas inter niveles minimos tiempo prolongado labelurl
";0.94239
"monitor banquero central septiembre 25 2014 esperamos banrep deje tasa politica monetaria 45 labelurl
";0.94239
"informe diario febrero 24 2016 pmi servicios eeuu refleja primera contraccion sector 2013nlabelurl
";0.94237
"informe diario abril 23 2015 datos preliminares pmi eurozona eeuu abril tienden baja labelurl
";0.94233
"informe diario enero 16 2014 datos macroeconomicos mixtos eeuu eurozona influyen indices bursatiles labelurl
";0.94233
"informe diario marzo 24 2015 datos preliminares pmi eurozona eeuu marzo tienden alza labelurl
";0.94231
"informe diario enero 27 2015 mercados afectados debiles datos ordenes bienes durables eeuu labelurl
";0.94231
"informe diario enero 15 2015 banco nacional suizo elimino barrera cambiaria mantenia 2011nlabelurl
";0.9423
"informe inflacion abril 10 2015 tocando techo pronostico abril 034 mm 444 aa labelurl
";0.94229
"informe diario mayo 28 2015 gobierno nacional anuncia pipe 20 dinamizar economia colombiana labelurl
";0.94225
"andrespardoa col nuevo indicador seguimiento economia danecolombia aumento 51 abril 2014 comparado 32
";0.94225
"andrespardoa argentina juego gallina deuda publica argentina in game of chicken over debt labelurl
";0.94225
"andrespardoa colombia tasa inversion pib 1er trimestre mas alta historica 264 precios corrientes 304
";0.9422
"bbancorepublica 25 mayo fecha limite envio ensayos concurso banca escolar banca central ini
";0.94218
"top 2 impacto economico inflacion japon mantuvo estable bce considera prematuro dar senales camb labelurl
";0.94217
"informe diario febrero 26 2015 inflacion eeuu ubico terreno negativo primera vez 2009 labelurl
";0.94215
"andrespardoa ahora esperamos bancorepublica suba tasa inter 7 semestre 025 pts cada mes mayo labelurl
";0.94207
"ud sabia fracking utilizan alrededor 20 millones galones agua estimular fractura roca madre
";0.94207
"monitor banquero central julio 27 2016 esperamos banrep mantenga tasa inter 75 viernes labelurl
";0.94205
"informe diario agosto 21 2014indices bursatiles positivos medio datos mixtos eeuu eurozona china labelurl
";0.94203
"informe diario febrero 20 2014 indices bursatiles alza medio datos mixtos actividad economica labelurl
";0.94199
"informe diario marzo 13 2014 datos positivos eeuu desaceleracion economia china marcaron jornada labelurl
";0.94197
"andrespardoa tasa bonos tesoro 10 anos cae minimo 11 meses labelurl via marketwatch advertimos p
";0.94197
"informe diario julio 23 2014 indices bursatiles resultados mixtos medio escasa publicacion datos labelurl
";0.94196
